id,rank_id,reward_id,stage_first_number,stage_last_number
36200001,3620,107605,1,1
36200002,3620,107606,2,2
36200003,3620,107607,3,3
36200004,3620,107608,4,5
36200006,3620,107609,6,10
36200011,3620,107610,11,20
36200021,3620,107611,21,50
36200051,3620,107612,51,300
36210001,3621,107613,1,1
36210002,3621,107614,2,2
36210003,3621,107615,3,3
36210004,3621,107616,4,5
36210006,3621,107617,6,10
36210011,3621,107618,11,20
36210021,3621,107619,21,50
36210051,3621,107620,51,100
36210101,3621,107621,101,400
36220001,3622,107622,1,1
36220002,3622,107623,2,2
36220003,3622,107624,3,3
36220004,3622,107625,4,5
36220006,3622,107626,6,10
36220011,3622,107627,11,20
36220021,3622,107628,21,50
36220051,3622,107629,51,100
36220101,3622,107630,101,600
36230001,3623,107631,1,1
36230002,3623,107632,2,2
36230003,3623,107633,3,3
36230004,3623,107634,4,5
36230006,3623,107635,6,10
36230011,3623,107636,11,20
36230021,3623,107637,21,50
36230051,3623,107638,51,200
36230201,3623,107639,201,800
36240001,3624,107640,1,1
36240002,3624,107641,2,2
36240003,3624,107642,3,3
36240004,3624,107643,4,5
36240006,3624,107644,6,10
36240011,3624,107645,11,20
36240021,3624,107646,21,50
36240051,3624,107647,51,200
36240201,3624,107648,201,2000
36250001,3625,107649,1,1
36250002,3625,107650,2,2
36250003,3625,107651,3,3
36250004,3625,107652,4,5
36250006,3625,107653,6,10
36250011,3625,107654,11,20
36250021,3625,107655,21,50
36250051,3625,107656,51,300
36260001,3626,107657,1,1
36260002,3626,107658,2,2
36260003,3626,107659,3,3
36260004,3626,107660,4,5
36260006,3626,107661,6,10
36260011,3626,107662,11,20
36260021,3626,107663,21,50
36260051,3626,107664,51,100
36260101,3626,107665,101,400
36270001,3627,107666,1,1
36270002,3627,107667,2,2
36270003,3627,107668,3,3
36270004,3627,107669,4,5
36270006,3627,107670,6,10
36270011,3627,107671,11,20
36270021,3627,107672,21,50
36270051,3627,107673,51,100
36270101,3627,107674,101,600
36280001,3628,107675,1,1
36280002,3628,107676,2,2
36280003,3628,107677,3,3
36280004,3628,107678,4,5
36280006,3628,107679,6,10
36280011,3628,107680,11,20
36280021,3628,107681,21,50
36280051,3628,107682,51,200
36280201,3628,107683,201,800
36290001,3629,107684,1,1
36290002,3629,107685,2,2
36290003,3629,107686,3,3
36290004,3629,107687,4,5
36290006,3629,107688,6,10
36290011,3629,107689,11,20
36290021,3629,107690,21,50
36290051,3629,107691,51,200
36290201,3629,107692,201,2000
36300001,3630,108105,1,1
36300002,3630,108106,2,2
36300003,3630,108107,3,3
36300004,3630,108108,4,10
36300011,3630,108109,11,20
36300021,3630,108110,21,50
36300051,3630,108111,51,100
36300101,3630,108112,101,500
36300501,3630,108113,501,2000
36310001,3631,108114,1,1
36310002,3631,108115,2,2
36310003,3631,108116,3,3
36310004,3631,108117,4,10
36310011,3631,108118,11,20
36310021,3631,108119,21,50
36310051,3631,108120,51,100
36310101,3631,108121,101,500
36310501,3631,108122,501,2000
36320001,3632,108123,1,1
36320002,3632,108124,2,2
36320003,3632,108125,3,3
36320004,3632,108126,4,10
36320011,3632,108127,11,20
36320021,3632,108128,21,50
36320051,3632,108129,51,100
36320101,3632,108130,101,500
36320501,3632,108131,501,2000
36330001,3633,108132,1,1
36330002,3633,108133,2,2
36330003,3633,108134,3,3
36330004,3633,108135,4,10
36330011,3633,108136,11,20
36330021,3633,108137,21,50
36330051,3633,108138,51,100
36330101,3633,108139,101,500
36330501,3633,108140,501,2000
36340001,3634,108141,1,1
36340002,3634,108142,2,2
36340003,3634,108143,3,3
36340004,3634,108144,4,10
36340011,3634,108145,11,20
36340021,3634,108146,21,50
36340051,3634,108147,51,100
36340101,3634,108148,101,500
36340501,3634,108149,501,2000
36350001,3635,108150,1,1
36350002,3635,108151,2,2
36350003,3635,108152,3,3
36350004,3635,108153,4,10
36350011,3635,108154,11,20
36350021,3635,108155,21,50
36350051,3635,108156,51,100
36350101,3635,108157,101,500
36350501,3635,108158,501,2000
36360001,3636,108159,1,1
36360002,3636,108160,2,2
36360003,3636,108161,3,3
36360004,3636,108162,4,10
36360011,3636,108163,11,20
36360021,3636,108164,21,50
36360051,3636,108165,51,100
36360101,3636,108166,101,500
36360501,3636,108167,501,2000
36370001,3637,108168,1,1
36370002,3637,108169,2,2
36370003,3637,108170,3,3
36370004,3637,108171,4,10
36370011,3637,108172,11,20
36370021,3637,108173,21,50
36370051,3637,108174,51,100
36370101,3637,108175,101,500
36370501,3637,108176,501,2000
36380001,3638,108177,1,1
36380002,3638,108178,2,2
36380003,3638,108179,3,3
36380004,3638,108180,4,10
36380011,3638,108181,11,20
36380021,3638,108182,21,50
36380051,3638,108183,51,100
36380101,3638,108184,101,500
36380501,3638,108185,501,2000
36390001,3639,108186,1,1
36390002,3639,108187,2,2
36390003,3639,108188,3,3
36390004,3639,108189,4,10
36390011,3639,108190,11,20
36390021,3639,108191,21,50
36390051,3639,108192,51,100
36390101,3639,108193,101,500
36390501,3639,108194,501,2000
36400001,3640,108195,1,1
36400002,3640,108196,2,2
36400003,3640,108197,3,3
36400004,3640,108198,4,10
36400011,3640,108199,11,20
36400021,3640,108200,21,50
36400051,3640,108201,51,100
36400101,3640,108202,101,500
36400501,3640,108203,501,2000
36410001,3641,108204,1,1
36410002,3641,108205,2,2
36410003,3641,108206,3,3
36410004,3641,108207,4,10
36410011,3641,108208,11,20
36410021,3641,108209,21,50
36410051,3641,108210,51,100
36410101,3641,108211,101,500
36410501,3641,108212,501,2000
36420001,3642,108213,1,1
36420002,3642,108214,2,2
36420003,3642,108215,3,3
36420004,3642,108216,4,10
36420011,3642,108217,11,20
36420021,3642,108218,21,50
36420051,3642,108219,51,100
36420101,3642,108220,101,500
36420501,3642,108221,501,2000
36430001,3643,108222,1,1
36430002,3643,108223,2,2
36430003,3643,108224,3,3
36430004,3643,108225,4,10
36430011,3643,108226,11,20
36430021,3643,108227,21,50
36430051,3643,108228,51,100
36430101,3643,108229,101,500
36430501,3643,108230,501,2000
36440001,3644,108231,1,1
36440002,3644,108232,2,2
36440003,3644,108233,3,3
36440004,3644,108234,4,10
36440011,3644,108235,11,20
36440021,3644,108236,21,50
36440051,3644,108237,51,100
36440101,3644,108238,101,500
36440501,3644,108239,501,2000
36450001,3645,108240,1,1
36450002,3645,108241,2,2
36450003,3645,108242,3,3
36450004,3645,108243,4,10
36450011,3645,108244,11,20
36450021,3645,108245,21,50
36450051,3645,108246,51,100
36450101,3645,108247,101,500
36450501,3645,108248,501,2000
36460001,3646,108249,1,1
36460002,3646,108250,2,2
36460003,3646,108251,3,3
36460004,3646,108252,4,10
36460011,3646,108253,11,20
36460021,3646,108254,21,50
36460051,3646,108255,51,100
36460101,3646,108256,101,500
36460501,3646,108257,501,2000
36470001,3647,108258,1,1
36470002,3647,108259,2,2
36470003,3647,108260,3,3
36470004,3647,108261,4,10
36470011,3647,108262,11,20
36470021,3647,108263,21,50
36470051,3647,108264,51,100
36470101,3647,108265,101,500
36470501,3647,108266,501,2000
36480001,3648,108267,1,1
36480002,3648,108268,2,2
36480003,3648,108269,3,3
36480004,3648,108270,4,10
36480011,3648,108271,11,20
36480021,3648,108272,21,50
36480051,3648,108273,51,100
36480101,3648,108274,101,500
36480501,3648,108275,501,2000
36490001,3649,108276,1,1
36490002,3649,108277,2,2
36490003,3649,108278,3,3
36490004,3649,108279,4,10
36490011,3649,108280,11,20
36490021,3649,108281,21,50
36490051,3649,108282,51,100
36490101,3649,108283,101,500
36490501,3649,108284,501,2000
38080001,3808,108001,1,1
38080002,3808,108002,2,2
38080003,3808,108003,3,3
38080004,3808,108004,4,10
38080011,3808,108005,11,50
38080051,3808,108006,51,100
38080101,3808,108007,101,300
38080301,3808,108008,301,500
38080501,3808,108009,501,2000
36500001,3650,604086201,1,1
36500002,3650,604086202,2,2
36500003,3650,604086203,3,3
36500004,3650,604086204,4,10
36500011,3650,604086205,11,20
36500021,3650,604086206,21,40
36500041,3650,604086207,41,100
36500101,3650,604086208,101,500
36500501,3650,604086209,501,1000
36510001,3651,604119001,1,1
36510002,3651,604119002,2,2
36510003,3651,604119003,3,3
36510004,3651,604119004,4,5
36510006,3651,604119005,6,10
36510011,3651,604119006,11,20
36510021,3651,604119007,21,50
36510051,3651,604119008,51,100
36510101,3651,604119009,101,200
36510201,3651,604119010,201,400
36510401,3651,604119011,401,800
36510801,3651,604119012,801,1000
36511001,3651,604119013,1001,2000
36520001,3652,604119101,1,1
36520002,3652,604119102,2,2
36520003,3652,604119103,3,3
36520004,3652,604119104,4,5
36520006,3652,604119105,6,10
36520011,3652,604119106,11,20
36520021,3652,604119107,21,50
36520051,3652,604119108,51,100
36520101,3652,604119109,101,200
36520201,3652,604119110,201,400
36520401,3652,604119111,401,800
36520801,3652,604119112,801,1000
36521001,3652,604119113,1001,2000
36530001,3653,604119201,1,1
36530002,3653,604119202,2,2
36530003,3653,604119203,3,3
36530004,3653,604119204,4,5
36530006,3653,604119205,6,10
36530011,3653,604119206,11,20
36530021,3653,604119207,21,50
36530051,3653,604119208,51,100
36530101,3653,604119209,101,200
36530201,3653,604119210,201,400
36530401,3653,604119211,401,800
36530801,3653,604119212,801,1000
36531001,3653,604119213,1001,2000
36540001,3654,604119301,1,1
36540002,3654,604119302,2,2
36540003,3654,604119303,3,3
36540004,3654,604119304,4,5
36540006,3654,604119305,6,10
36540011,3654,604119306,11,20
36540021,3654,604119307,21,50
36540051,3654,604119308,51,100
36540101,3654,604119309,101,200
36540201,3654,604119310,201,400
36540401,3654,604119311,401,800
36540801,3654,604119312,801,1000
36541001,3654,604119313,1001,2000
36550001,3655,604119401,1,1
36550002,3655,604119402,2,2
36550003,3655,604119403,3,3
36550004,3655,604119404,4,5
36550006,3655,604119405,6,10
36550011,3655,604119406,11,20
36550021,3655,604119407,21,50
36550051,3655,604119408,51,100
36550101,3655,604119409,101,200
36550201,3655,604119410,201,400
36550401,3655,604119411,401,800
36550801,3655,604119412,801,1000
36551001,3655,604119413,1001,2000
36560001,3656,604119501,1,1
36560002,3656,604119502,2,2
36560003,3656,604119503,3,3
36560004,3656,604119504,4,5
36560006,3656,604119505,6,10
36560011,3656,604119506,11,20
36560021,3656,604119507,21,50
36560051,3656,604119508,51,100
36560101,3656,604119509,101,200
36560201,3656,604119510,201,400
36560401,3656,604119511,401,800
36560801,3656,604119512,801,1500
36561001,3656,604119513,1001,2000
36570001,3657,604119601,1,1
36570002,3657,604119602,2,2
36570003,3657,604119603,3,3
36570004,3657,604119604,4,5
36570006,3657,604119605,6,10
36570011,3657,604119606,11,20
36570021,3657,604119607,21,50
36570051,3657,604119608,51,100
36570101,3657,604119609,101,200
36570201,3657,604119610,201,400
36570401,3657,604119611,401,800
36570801,3657,604119612,801,1500
36571001,3657,604119613,1001,2000
36580001,3658,604119701,1,1
36580002,3658,604119702,2,2
36580003,3658,604119703,3,3
36580004,3658,604119704,4,5
36580006,3658,604119705,6,10
36580011,3658,604119706,11,20
36580021,3658,604119707,21,50
36580051,3658,604119708,51,100
36580101,3658,604119709,101,200
36580201,3658,604119710,201,400
36580401,3658,604119711,401,800
36580801,3658,604119712,801,1500
36581001,3658,604119713,1001,2000
36590001,3659,604119801,1,1
36590002,3659,604119802,2,2
36590003,3659,604119803,3,3
36590004,3659,604119804,4,5
36590006,3659,604119805,6,10
36590011,3659,604119806,11,20
36590021,3659,604119807,21,50
36590051,3659,604119808,51,100
36590101,3659,604119809,101,200
36590201,3659,604119810,201,400
36590401,3659,604119811,401,800
36590801,3659,604119812,801,1500
36591001,3659,604119813,1001,2000
36600001,3660,604119901,1,1
36600002,3660,604119902,2,2
36600003,3660,604119903,3,3
36600004,3660,604119904,4,5
36600006,3660,604119905,6,10
36600011,3660,604119906,11,20
36600021,3660,604119907,21,50
36600051,3660,604119908,51,100
36600101,3660,604119909,101,200
36600201,3660,604119910,201,400
36600401,3660,604119911,401,800
36600801,3660,604119912,801,1500
36601001,3660,604119913,1001,2000
36620001,3662,110101,1,1
36620002,3662,110102,2,2
36620003,3662,110103,3,3
36620004,3662,110104,4,5
36620005,3662,110105,6,10
36620006,3662,110106,11,20
36620007,3662,110107,21,50
36620008,3662,110108,51,100
36620009,3662,110109,101,200
36620010,3662,110110,201,400
36620011,3662,110111,401,600
36620012,3662,110112,601,1000
36620013,3662,110113,1001,9999
36640001,3664,110201,1,1
36640002,3664,110202,2,2
36640003,3664,110203,3,3
36640004,3664,110204,4,5
36640005,3664,110205,6,10
36640006,3664,110206,11,20
36640007,3664,110207,21,50
36640008,3664,110208,51,100
36640009,3664,110209,101,200
36640010,3664,110210,201,400
36640011,3664,110211,401,600
36640012,3664,110212,601,1000
36640013,3664,110213,1001,9999
36670001,3667,604129301,1,1
36670002,3667,604129302,2,2
36670003,3667,604129303,3,3
36670004,3667,604129304,4,10
36670011,3667,604129305,11,50
36670051,3667,604129306,51,100
36670101,3667,604129307,101,300
36670301,3667,604129308,301,500
36670501,3667,604129309,501,2000
36680001,3668,604165201,1,1
36680002,3668,604165202,2,2
36680003,3668,604165203,3,3
36680004,3668,604165204,4,10
36680011,3668,604165205,11,20
36680021,3668,604165206,21,40
36680041,3668,604165207,41,100
36680101,3668,604165208,101,500
36680501,3668,604165209,501,1000
36690001,3669,604302000,1,1
36690002,3669,604302001,2,2
36690003,3669,604302002,3,3
36690004,3669,604302003,4,10
36690011,3669,604302004,11,20
36690021,3669,604302005,21,40
36690041,3669,604302006,41,100
36690101,3669,604302007,101,500
36690501,3669,604302008,501,2000
36700001,3670,604302009,1,1
36700002,3670,604302010,2,2
36700003,3670,604302011,3,3
36700004,3670,604302012,4,10
36700011,3670,604302013,11,20
36710001,3671,604248005,1,1
36710002,3671,604248006,2,2
36710003,3671,604248007,3,3
36710004,3671,604248008,4,10
36710011,3671,604248009,11,20
36710021,3671,604248010,21,40
36710041,3671,604248011,41,100
36710101,3671,604248012,101,500
36710501,3671,604248013,501,1000
36720001,3672,605158001,1,1
36720002,3672,605158002,2,2
36720003,3672,605158003,3,3
36720004,3672,605158004,4,10
36720011,3672,605158005,11,20
36720021,3672,605158006,21,40
36720041,3672,605158007,41,100
36720101,3672,605158008,101,500
36720501,3672,605158009,501,1000
36780001,3678,606058001,1,1
36780002,3678,606058002,2,2
36780003,3678,606058003,3,3
36780004,3678,606058004,4,10
36780011,3678,606058005,11,20
36780021,3678,606058006,21,40
36780041,3678,606058007,41,100
36780101,3678,606058008,101,500
36780501,3678,606058009,501,1000
36790001,3679,606102000,1,1
36790002,3679,606102001,2,2
36790003,3679,606102002,3,3
36790004,3679,606102003,4,10
36790011,3679,606102004,11,20
36790021,3679,606102005,21,40
36790041,3679,606102006,41,100
36790101,3679,606102007,101,500
36790501,3679,606102008,501,1000
36830001,3683,606165101,1,1
36830002,3683,606165102,2,2
36830003,3683,606165103,3,3
36830004,3683,606165104,4,10
36830011,3683,606165105,11,20
36830021,3683,606165106,21,40
36830041,3683,606165107,41,100
