id,taskConditionVo,type,achievement_point,icon,inherit_type,jumpParams,offsetPos,pre_task,reward,scene,season,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_type,taskConditionType,week
31001,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,-1,-1,-1,3,1,206,3,task_season_dec_31000,2010,20,[1707],2,206,-1
31002,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31001,-1,-1,3,1,206,5,task_season_dec_31000,2010,20,[1707],2,206,-1
31003,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31002,-1,-1,3,1,206,10,task_season_dec_31000,2010,20,[1707],2,206,-1
31004,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31003,-1,-1,3,1,206,15,task_season_dec_31000,2010,20,[1707],2,206,-1
31005,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31004,-1,-1,3,1,206,20,task_season_dec_31000,2010,20,[1707],2,206,-1
31006,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31005,-1,-1,3,1,206,30,task_season_dec_31000,2010,20,[1707],2,206,-1
31007,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31006,-1,-1,3,1,206,40,task_season_dec_31000,2010,20,[1707],2,206,-1
31008,TaskConditionBaseVO,Longterm,10,icon_Achievement_19,1,[1707],,31007,-1,-1,3,1,206,50,task_season_dec_31000,2010,20,[1707],2,206,-1
31101,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,-1,-1,-1,3,1,207,5,task_season_dec_207,2011,-1,,2,207,-1
31102,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31101,-1,-1,3,1,207,10,task_season_dec_207,2011,-1,,2,207,-1
31103,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31102,-1,-1,3,1,207,15,task_season_dec_207,2011,-1,,2,207,-1
31104,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31103,-1,-1,3,1,207,20,task_season_dec_207,2011,-1,,2,207,-1
31105,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31104,-1,-1,3,1,207,25,task_season_dec_207,2011,-1,,2,207,-1
31106,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31105,-1,-1,3,1,207,30,task_season_dec_207,2011,-1,,2,207,-1
31107,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31106,-1,-1,3,1,207,35,task_season_dec_207,2011,-1,,2,207,-1
31108,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31107,-1,-1,3,1,207,40,task_season_dec_207,2011,-1,,2,207,-1
31109,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31108,-1,-1,3,1,207,45,task_season_dec_207,2011,-1,,2,207,-1
31110,TaskConditionBaseVO,Longterm,10,icon_Achievement_7,1,[],,31109,-1,-1,3,1,207,50,task_season_dec_207,2011,-1,,2,207,-1
31201,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,-1,-1,-1,3,1,208,5,task_season_dec_208,2012,20,[88],2,208,-1
31202,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31201,-1,-1,3,1,208,10,task_season_dec_208,2012,20,[88],2,208,-1
31203,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31202,-1,-1,3,1,208,15,task_season_dec_208,2012,20,[88],2,208,-1
31204,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31203,-1,-1,3,1,208,20,task_season_dec_208,2012,20,[88],2,208,-1
31205,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31204,-1,-1,3,1,208,25,task_season_dec_208,2012,20,[88],2,208,-1
31206,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31205,-1,-1,3,1,208,30,task_season_dec_208,2012,20,[88],2,208,-1
31207,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31206,-1,-1,3,1,208,35,task_season_dec_208,2012,20,[88],2,208,-1
31208,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31207,-1,-1,3,1,208,40,task_season_dec_208,2012,20,[88],2,208,-1
31209,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31208,-1,-1,3,1,208,45,task_season_dec_208,2012,20,[88],2,208,-1
31210,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31209,-1,-1,3,1,208,50,task_season_dec_208,2012,20,[88],2,208,-1
31211,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31210,-1,-1,3,1,208,55,task_season_dec_208,2012,20,[88],2,208,-1
31212,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31211,-1,-1,3,1,208,60,task_season_dec_208,2012,20,[88],2,208,-1
31213,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31212,-1,-1,3,1,208,65,task_season_dec_208,2012,20,[88],2,208,-1
31214,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31213,-1,-1,3,1,208,70,task_season_dec_208,2012,20,[88],2,208,-1
31215,TaskConditionBaseVO,Longterm,10,icon_Achievement_6,1,[88],,31214,-1,-1,3,1,208,75,task_season_dec_208,2012,20,[88],2,208,-1
31301,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,-1,-1,-1,3,1,135,10,task_season_dec_31300,2013,13,[109],2,135,-1
31302,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31301,-1,-1,3,1,135,20,task_season_dec_31300,2013,13,[109],2,135,-1
31303,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31302,-1,-1,3,1,135,40,task_season_dec_31300,2013,13,[109],2,135,-1
31304,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31303,-1,-1,3,1,135,60,task_season_dec_31300,2013,13,[109],2,135,-1
31305,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31304,-1,-1,3,1,135,100,task_season_dec_31300,2013,13,[109],2,135,-1
31306,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31305,-1,-1,3,1,135,150,task_season_dec_31300,2013,13,[109],2,135,-1
31307,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31306,-1,-1,3,1,135,300,task_season_dec_31300,2013,13,[109],2,135,-1
31308,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31307,-1,-1,3,1,135,400,task_season_dec_31300,2013,13,[109],2,135,-1
31309,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31308,-1,-1,3,1,135,550,task_season_dec_31300,2013,13,[109],2,135,-1
31310,TaskConditionBaseVO,Longterm,10,icon_Achievement_11,1,[109],,31309,-1,-1,3,1,135,700,task_season_dec_31300,2013,13,[109],2,135,-1
