id,equipTierAtlas,iconAtlas,attr_para1,attrs,cost,costs,equip_tier,equip_tier_atlas,fightforce,icon,icon_atlas,level,lord_equip_desc,lord_equip_name,quality,star,type
1330018,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|800|13104|2205|10103|280],[[3104|800]|[13104|2205]|[10103|280]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,31782,icon_lord_1,,18,lord_equip_desc003,lord_equip_name03,4,3,3
1330019,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|830|13104|2285|10103|290],[[3104|830]|[13104|2285]|[10103|290]],[2|154|3500|2|155|30|2|156|12],[[2|154|3500]|[2|155|30]|[2|156|12]],,,33556,icon_lord_1,,19,lord_equip_desc003,lord_equip_name03,4,3,3
1330020,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|930|13104|2565|10103|325],[[3104|930]|[13104|2565]|[10103|325]],[2|154|3300|2|155|30|2|156|15],[[2|154|3300]|[2|155|30]|[2|156|15]],icon_txt_T1,,35469,icon_lord_1,,20,lord_equip_desc006,lord_equip_name03,5,0,3
1330021,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|955|13104|2630|10103|330],[[3104|955]|[13104|2630]|[10103|330]],[2|154|3900|2|155|30|2|156|15],[[2|154|3900]|[2|155|30]|[2|156|15]],icon_txt_T1,,37382,icon_lord_1,,21,lord_equip_desc006,lord_equip_name03,5,1,3
1330022,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|980|13104|2700|10103|340],[[3104|980]|[13104|2700]|[10103|340]],[2|154|3900|2|155|30|2|156|15],[[2|154|3900]|[2|155|30]|[2|156|15]],icon_txt_T1,,39295,icon_lord_1,,22,lord_equip_desc006,lord_equip_name03,5,1,3
1330023,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1005|13104|2770|10103|350],[[3104|1005]|[13104|2770]|[10103|350]],[2|154|4400|2|155|30|2|156|15],[[2|154|4400]|[2|155|30]|[2|156|15]],icon_txt_T1,,41208,icon_lord_1,,23,lord_equip_desc006,lord_equip_name03,5,1,3
1330024,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1030|13104|2840|10103|360],[[3104|1030]|[13104|2840]|[10103|360]],[2|154|4400|2|155|30|2|156|15],[[2|154|4400]|[2|155|30]|[2|156|15]],icon_txt_T1,,43121,icon_lord_1,,24,lord_equip_desc006,lord_equip_name03,5,1,3
1330025,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1055|13104|2905|10103|365],[[3104|1055]|[13104|2905]|[10103|365]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,45034,icon_lord_1,,25,lord_equip_desc006,lord_equip_name03,5,2,3
1330026,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1080|13104|2975|10103|375],[[3104|1080]|[13104|2975]|[10103|375]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,46948,icon_lord_1,,26,lord_equip_desc006,lord_equip_name03,5,2,3
1330027,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1105|13104|3045|10103|385],[[3104|1105]|[13104|3045]|[10103|385]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,48861,icon_lord_1,,27,lord_equip_desc006,lord_equip_name03,5,2,3
1330028,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1130|13104|3115|10103|395],[[3104|1130]|[13104|3115]|[10103|395]],[2|154|4900|2|155|35|2|156|15],[[2|154|4900]|[2|155|35]|[2|156|15]],icon_txt_T1,,50774,icon_lord_1,,28,lord_equip_desc006,lord_equip_name03,5,2,3
1330029,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1155|13104|3185|10103|400],[[3104|1155]|[13104|3185]|[10103|400]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,52687,icon_lord_1,,29,lord_equip_desc006,lord_equip_name03,5,3,3
1330030,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1185|13104|3250|10103|410],[[3104|1185]|[13104|3250]|[10103|410]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,54600,icon_lord_1,,30,lord_equip_desc006,lord_equip_name03,5,3,3
1330031,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1210|13104|3320|10103|420],[[3104|1210]|[13104|3320]|[10103|420]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,56513,icon_lord_1,,31,lord_equip_desc006,lord_equip_name03,5,3,3
1330032,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1235|13104|3390|10103|430],[[3104|1235]|[13104|3390]|[10103|430]],[2|154|5400|2|155|45|2|156|20],[[2|154|5400]|[2|155|45]|[2|156|20]],icon_txt_T1,,58427,icon_lord_1,,32,lord_equip_desc006,lord_equip_name03,5,3,3
1330033,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1350|13104|3705|10103|470],[[3104|1350]|[13104|3705]|[10103|470]],[2|154|5500|2|155|50|2|156|20],[[2|154|5500]|[2|155|50]|[2|156|20]],icon_txt_T2,,61024,icon_lord_1,,33,lord_equip_desc007,lord_equip_name03,5,0,3
1330034,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1375|13104|3785|10103|480],[[3104|1375]|[13104|3785]|[10103|480]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,63621,icon_lord_1,,34,lord_equip_desc007,lord_equip_name03,5,1,3
1330035,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1405|13104|3865|10103|490],[[3104|1405]|[13104|3865]|[10103|490]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,66218,icon_lord_1,,35,lord_equip_desc007,lord_equip_name03,5,1,3
1330036,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1435|13104|3945|10103|500],[[3104|1435]|[13104|3945]|[10103|500]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,68815,icon_lord_1,,36,lord_equip_desc007,lord_equip_name03,5,1,3
1330037,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1465|13104|4025|10103|510],[[3104|1465]|[13104|4025]|[10103|510]],[2|154|7300|2|155|75|2|156|20],[[2|154|7300]|[2|155|75]|[2|156|20]],icon_txt_T2,,71412,icon_lord_1,,37,lord_equip_desc007,lord_equip_name03,5,1,3
1330038,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1490|13104|4100|10103|520],[[3104|1490]|[13104|4100]|[10103|520]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,74009,icon_lord_1,,38,lord_equip_desc007,lord_equip_name03,5,2,3
1330039,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1520|13104|4180|10103|530],[[3104|1520]|[13104|4180]|[10103|530]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,76606,icon_lord_1,,39,lord_equip_desc007,lord_equip_name03,5,2,3
1330040,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1550|13104|4260|10103|540],[[3104|1550]|[13104|4260]|[10103|540]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,79203,icon_lord_1,,40,lord_equip_desc007,lord_equip_name03,5,2,3
1330041,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1580|13104|4340|10103|550],[[3104|1580]|[13104|4340]|[10103|550]],[2|154|7800|2|155|75|2|156|20],[[2|154|7800]|[2|155|75]|[2|156|20]],icon_txt_T2,,81800,icon_lord_1,,41,lord_equip_desc007,lord_equip_name03,5,2,3
1330042,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1605|13104|4420|10103|560],[[3104|1605]|[13104|4420]|[10103|560]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,84397,icon_lord_1,,42,lord_equip_desc007,lord_equip_name03,5,3,3
1330043,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1635|13104|4500|10103|570],[[3104|1635]|[13104|4500]|[10103|570]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,86994,icon_lord_1,,43,lord_equip_desc007,lord_equip_name03,5,3,3
1330044,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1665|13104|4575|10103|580],[[3104|1665]|[13104|4575]|[10103|580]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,89591,icon_lord_1,,44,lord_equip_desc007,lord_equip_name03,5,3,3
1330045,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1695|13104|4655|10103|590],[[3104|1695]|[13104|4655]|[10103|590]],[2|154|8100|2|155|85|2|156|20],[[2|154|8100]|[2|155|85]|[2|156|20]],icon_txt_T2,,92188,icon_lord_1,,45,lord_equip_desc007,lord_equip_name03,5,3,3
1330046,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1825|13104|5015|10103|635],[[3104|1825]|[13104|5015]|[10103|635]],[2|154|8500|2|155|85|2|156|20],[[2|154|8500]|[2|155|85]|[2|156|20]],icon_txt_T3,,95565,icon_lord_1,,46,lord_equip_desc0061,lord_equip_name03,5,0,3
1330047,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1855|13104|5105|10103|645],[[3104|1855]|[13104|5105]|[10103|645]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,98942,icon_lord_1,,47,lord_equip_desc0061,lord_equip_name03,5,1,3
1330048,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1890|13104|5190|10103|655],[[3104|1890]|[13104|5190]|[10103|655]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,102320,icon_lord_1,,48,lord_equip_desc0061,lord_equip_name03,5,1,3
1330049,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1920|13104|5280|10103|665],[[3104|1920]|[13104|5280]|[10103|665]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,105697,icon_lord_1,,49,lord_equip_desc0061,lord_equip_name03,5,1,3
1330050,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1955|13104|5370|10103|680],[[3104|1955]|[13104|5370]|[10103|680]],[2|154|9000|2|155|95|2|156|20],[[2|154|9000]|[2|155|95]|[2|156|20]],icon_txt_T3,,109075,icon_lord_1,,50,lord_equip_desc0061,lord_equip_name03,5,1,3
1330051,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|1985|13104|5460|10103|690],[[3104|1985]|[13104|5460]|[10103|690]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,112452,icon_lord_1,,51,lord_equip_desc0061,lord_equip_name03,5,2,3
1330052,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2020|13104|5550|10103|700],[[3104|2020]|[13104|5550]|[10103|700]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,115830,icon_lord_1,,52,lord_equip_desc0061,lord_equip_name03,5,2,3
1330053,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2050|13104|5640|10103|710],[[3104|2050]|[13104|5640]|[10103|710]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,119207,icon_lord_1,,53,lord_equip_desc0061,lord_equip_name03,5,2,3
1330054,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2085|13104|5730|10103|725],[[3104|2085]|[13104|5730]|[10103|725]],[2|154|9500|2|155|95|2|156|20],[[2|154|9500]|[2|155|95]|[2|156|20]],icon_txt_T3,,122585,icon_lord_1,,54,lord_equip_desc0061,lord_equip_name03,5,2,3
1330055,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2115|13104|5815|10103|735],[[3104|2115]|[13104|5815]|[10103|735]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,125962,icon_lord_1,,55,lord_equip_desc0061,lord_equip_name03,5,3,3
1330056,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2150|13104|5905|10103|745],[[3104|2150]|[13104|5905]|[10103|745]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,129340,icon_lord_1,,56,lord_equip_desc0061,lord_equip_name03,5,3,3
1330057,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2180|13104|5995|10103|755],[[3104|2180]|[13104|5995]|[10103|755]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,132717,icon_lord_1,,57,lord_equip_desc0061,lord_equip_name03,5,3,3
1330058,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2215|13104|6085|10103|770],[[3104|2215]|[13104|6085]|[10103|770]],[2|154|10000|2|155|95|2|156|20],[[2|154|10000]|[2|155|95]|[2|156|20]],icon_txt_T3,,136095,icon_lord_1,,58,lord_equip_desc0061,lord_equip_name03,5,3,3
1330059,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2360|13104|6495|10103|820],[[3104|2360]|[13104|6495]|[10103|820]],[2|154|10000|2|155|90|2|156|20],[[2|154|10000]|[2|155|90]|[2|156|20]],icon_txt_T4,,140427,icon_lord_1,,59,lord_equip_desc0071,lord_equip_name03,5,0,3
1330060,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2400|13104|6595|10103|835],[[3104|2400]|[13104|6595]|[10103|835]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,144760,icon_lord_1,,60,lord_equip_desc0071,lord_equip_name03,5,1,3
1330061,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2435|13104|6700|10103|845],[[3104|2435]|[13104|6700]|[10103|845]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,149093,icon_lord_1,,61,lord_equip_desc0071,lord_equip_name03,5,1,3
1330062,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2475|13104|6800|10103|860],[[3104|2475]|[13104|6800]|[10103|860]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,153426,icon_lord_1,,62,lord_equip_desc0071,lord_equip_name03,5,1,3
1330063,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2510|13104|6900|10103|870],[[3104|2510]|[13104|6900]|[10103|870]],[2|154|13000|2|155|130|2|156|22],[[2|154|13000]|[2|155|130]|[2|156|22]],icon_txt_T4,,157759,icon_lord_1,,63,lord_equip_desc0071,lord_equip_name03,5,1,3
1330064,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2545|13104|7005|10103|885],[[3104|2545]|[13104|7005]|[10103|885]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,162092,icon_lord_1,,64,lord_equip_desc0071,lord_equip_name03,5,2,3
1330065,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2585|13104|7105|10103|895],[[3104|2585]|[13104|7105]|[10103|895]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,166424,icon_lord_1,,65,lord_equip_desc0071,lord_equip_name03,5,2,3
1330066,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2620|13104|7210|10103|910],[[3104|2620]|[13104|7210]|[10103|910]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,170757,icon_lord_1,,66,lord_equip_desc0071,lord_equip_name03,5,2,3
1330067,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2660|13104|7310|10103|925],[[3104|2660]|[13104|7310]|[10103|925]],[2|154|13000|2|155|140|2|156|23],[[2|154|13000]|[2|155|140]|[2|156|23]],icon_txt_T4,,175090,icon_lord_1,,67,lord_equip_desc0071,lord_equip_name03,5,2,3
1330068,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2695|13104|7415|10103|935],[[3104|2695]|[13104|7415]|[10103|935]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,179423,icon_lord_1,,68,lord_equip_desc0071,lord_equip_name03,5,3,3
1330069,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2735|13104|7515|10103|950],[[3104|2735]|[13104|7515]|[10103|950]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,183756,icon_lord_1,,69,lord_equip_desc0071,lord_equip_name03,5,3,3
1330070,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2770|13104|7615|10103|960],[[3104|2770]|[13104|7615]|[10103|960]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,188089,icon_lord_1,,70,lord_equip_desc0071,lord_equip_name03,5,3,3
1330071,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2805|13104|7720|10103|975],[[3104|2805]|[13104|7720]|[10103|975]],[2|154|14000|2|155|150|2|156|25],[[2|154|14000]|[2|155|150]|[2|156|25]],icon_txt_T4,,192422,icon_lord_1,,71,lord_equip_desc0071,lord_equip_name03,5,3,3
1330072,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|2975|13104|8180|10103|1035],[[3104|2975]|[13104|8180]|[10103|1035]],[2|154|15000|2|155|140|2|156|20|2|157|2],[[2|154|15000]|[2|155|140]|[2|156|20]|[2|157|2]],,,196817,icon_lord_1,,72,lord_equip_desc008,lord_equip_name03,6,0,3
1330073,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3005|13104|8270|10103|1045],[[3104|3005]|[13104|8270]|[10103|1045]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,201212,icon_lord_1,,73,lord_equip_desc008,lord_equip_name03,6,1,3
1330074,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3040|13104|8360|10103|1055],[[3104|3040]|[13104|8360]|[10103|1055]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,205607,icon_lord_1,,74,lord_equip_desc008,lord_equip_name03,6,1,3
1330075,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3075|13104|8455|10103|1065],[[3104|3075]|[13104|8455]|[10103|1065]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,210002,icon_lord_1,,75,lord_equip_desc008,lord_equip_name03,6,1,3
1330076,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3110|13104|8545|10103|1080],[[3104|3110]|[13104|8545]|[10103|1080]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,214397,icon_lord_1,,76,lord_equip_desc008,lord_equip_name03,6,1,3
1330077,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3140|13104|8640|10103|1090],[[3104|3140]|[13104|8640]|[10103|1090]],[2|154|13000|2|155|140|2|156|20|2|157|2],[[2|154|13000]|[2|155|140]|[2|156|20]|[2|157|2]],,,218792,icon_lord_1,,77,lord_equip_desc008,lord_equip_name03,6,1,3
1330078,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3175|13104|8730|10103|1100],[[3104|3175]|[13104|8730]|[10103|1100]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,223187,icon_lord_1,,78,lord_equip_desc008,lord_equip_name03,6,2,3
1330079,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3210|13104|8820|10103|1115],[[3104|3210]|[13104|8820]|[10103|1115]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,227582,icon_lord_1,,79,lord_equip_desc008,lord_equip_name03,6,2,3
1330080,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3240|13104|8915|10103|1125],[[3104|3240]|[13104|8915]|[10103|1125]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,231977,icon_lord_1,,80,lord_equip_desc008,lord_equip_name03,6,2,3
1330081,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3275|13104|9005|10103|1135],[[3104|3275]|[13104|9005]|[10103|1135]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,236372,icon_lord_1,,81,lord_equip_desc008,lord_equip_name03,6,2,3
1330082,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3310|13104|9095|10103|1150],[[3104|3310]|[13104|9095]|[10103|1150]],[2|154|13500|2|155|160|2|156|25|2|157|2],[[2|154|13500]|[2|155|160]|[2|156|25]|[2|157|2]],,,240767,icon_lord_1,,82,lord_equip_desc008,lord_equip_name03,6,2,3
1330083,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3340|13104|9190|10103|1160],[[3104|3340]|[13104|9190]|[10103|1160]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,245162,icon_lord_1,,83,lord_equip_desc008,lord_equip_name03,6,3,3
1330084,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3375|13104|9280|10103|1170],[[3104|3375]|[13104|9280]|[10103|1170]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,249557,icon_lord_1,,84,lord_equip_desc008,lord_equip_name03,6,3,3
1330085,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3410|13104|9375|10103|1185],[[3104|3410]|[13104|9375]|[10103|1185]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,253952,icon_lord_1,,85,lord_equip_desc008,lord_equip_name03,6,3,3
1330086,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3440|13104|9465|10103|1195],[[3104|3440]|[13104|9465]|[10103|1195]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,258347,icon_lord_1,,86,lord_equip_desc008,lord_equip_name03,6,3,3
1330087,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3475|13104|9555|10103|1205],[[3104|3475]|[13104|9555]|[10103|1205]],[2|154|14000|2|155|160|2|156|25|2|157|4],[[2|154|14000]|[2|155|160]|[2|156|25]|[2|157|4]],,,262742,icon_lord_1,,87,lord_equip_desc008,lord_equip_name03,6,3,3
1330088,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3660|13104|10065|10103|1270],[[3104|3660]|[13104|10065]|[10103|1270]],[2|154|15000|2|155|180|2|156|25|2|157|4],[[2|154|15000]|[2|155|180]|[2|156|25]|[2|157|4]],icon_txt_T1,,268109,icon_lord_1,,88,lord_equip_desc009,lord_equip_name03,6,0,3
1330089,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3700|13104|10170|10103|1285],[[3104|3700]|[13104|10170]|[10103|1285]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,273477,icon_lord_1,,89,lord_equip_desc009,lord_equip_name03,6,1,3
1330090,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3735|13104|10270|10103|1295],[[3104|3735]|[13104|10270]|[10103|1295]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,278844,icon_lord_1,,90,lord_equip_desc009,lord_equip_name03,6,1,3
1330091,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3770|13104|10375|10103|1310],[[3104|3770]|[13104|10375]|[10103|1310]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,284212,icon_lord_1,,91,lord_equip_desc009,lord_equip_name03,6,1,3
1330092,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3810|13104|10475|10103|1325],[[3104|3810]|[13104|10475]|[10103|1325]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,289580,icon_lord_1,,92,lord_equip_desc009,lord_equip_name03,6,1,3
1330093,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3845|13104|10580|10103|1335],[[3104|3845]|[13104|10580]|[10103|1335]],[2|154|14000|2|155|160|2|156|28|2|157|3],[[2|154|14000]|[2|155|160]|[2|156|28]|[2|157|3]],icon_txt_T1,,294947,icon_lord_1,,93,lord_equip_desc009,lord_equip_name03,6,1,3
1330094,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3885|13104|10680|10103|1350],[[3104|3885]|[13104|10680]|[10103|1350]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,300315,icon_lord_1,,94,lord_equip_desc009,lord_equip_name03,6,2,3
1330095,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3920|13104|10780|10103|1360],[[3104|3920]|[13104|10780]|[10103|1360]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,305683,icon_lord_1,,95,lord_equip_desc009,lord_equip_name03,6,2,3
1330096,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3960|13104|10885|10103|1375],[[3104|3960]|[13104|10885]|[10103|1375]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,311050,icon_lord_1,,96,lord_equip_desc009,lord_equip_name03,6,2,3
1330097,Atlas/UI_PersonalInfo,Atlas/UI_Item,[3104|3995|13104|10985|10103|1385],[[3104|3995]|[13104|10985]|[10103|1385]],[2|154|15000|2|155|170|2|156|30|2|157|4],[[2|154|15000]|[2|155|170]|[2|156|30]|[2|157|4]],icon_txt_T1,,316418,icon_lord_1,,97,lord_equip_desc009,lord_equip_name03,6,2,3
