id,IsAutoFinish,IsShowInTeleBubble,taskConditionVo,arrow_offset,Atlas,chapter_id,coordinate,coordinates,icon,inherit_type,is_auto_finish,is_change,is_close,is_land_guide,is_show_hand,is_transform_bubble,jumpParams,link_task,map_id,offsetPos,param1,param2,point,portal_use,portal_use2,reward,scene,show_progress,task_condition,task_condition_num,task_discription,task_group,task_guide,task_guide_mun,task_guide_mun2,task_guide2,task_order,task_show_quality,task_type,taskConditionType,unlock_building,unlock_id
313629,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,29,20,,,60002,10,1,101,136|29,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,390,3,BuildLevelUp,,313628
313630,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,30,20,,,60002,10,1,101,136|30,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,400,3,BuildLevelUp,,313629
313631,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,31,20,,,60002,10,1,101,136|31,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,410,3,BuildLevelUp,,313630
313632,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,32,20,,,60002,10,1,101,136|32,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,420,3,BuildLevelUp,,313631
313633,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,33,20,,,60002,10,1,101,136|33,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,430,3,BuildLevelUp,,313632
313634,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,34,20,,,60002,10,1,101,136|34,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,440,3,BuildLevelUp,,313633
313635,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,35,20,,,60002,10,1,101,136|35,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,450,3,BuildLevelUp,,313634
313636,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,36,20,,,60002,10,1,101,136|36,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,460,3,BuildLevelUp,,313635
313637,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,37,20,,,60002,10,1,101,136|37,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,470,3,BuildLevelUp,,313636
313638,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,38,20,,,60002,10,1,101,136|38,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,480,3,BuildLevelUp,,313637
313639,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,39,20,,,60002,10,1,101,136|39,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,490,3,BuildLevelUp,,313638
313640,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_Tech,-1,-1,-1,-1,-1,-1,-1,[136|4|2],,-1,,136,40,20,,,60002,10,1,101,136|40,task_dec_build_lvup,103,1,[136|4|2],[136|4|2],1,-1,500,3,BuildLevelUp,,313639
312501,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125|3],,-1,,125,0,20,,,60004,1,1,4,125,task_dec_build,104,1,[125|3],[125|3],1,-1,140,3,BuildUnlock,,311703
312502,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,2,20,,,60004,1,1,101,125|2,task_dec_build_lvup,104,1,[125],[125],1,-1,150,3,BuildLevelUp,,312501
312503,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,3,20,,,60004,1,1,101,125|3,task_dec_build_lvup,104,1,[125],[125],1,-1,160,3,BuildLevelUp,,312502
312504,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,4,20,,,60004,1,1,101,125|4,task_dec_build_lvup,104,1,[125],[125],1,-1,9980,3,BuildLevelUp,,312503
312505,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,5,20,,,60004,1,1,101,125|5,task_dec_build_lvup,104,1,[125],[125],1,-1,9981,3,BuildLevelUp,,312504
312506,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,6,20,,,60004,1,1,101,125|6,task_dec_build_lvup,104,1,[125],[125],1,-1,9982,3,BuildLevelUp,,312505
312507,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,7,20,,,60004,1,1,101,125|7,task_dec_build_lvup,104,1,[125],[125],1,-1,9983,3,BuildLevelUp,,312506
312508,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,8,20,,,60004,1,1,101,125|8,task_dec_build_lvup,104,1,[125],[125],1,-1,9984,3,BuildLevelUp,,312507
312509,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,9,20,,,60004,1,1,101,125|9,task_dec_build_lvup,104,1,[125],[125],1,-1,9985,3,BuildLevelUp,,312508
312510,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,10,20,,,60004,1,1,101,125|10,task_dec_build_lvup,104,1,[125],[125],1,-1,9986,3,BuildLevelUp,,312509
312511,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,11,20,,,60004,1,1,101,125|11,task_dec_build_lvup,104,1,[125],[125],1,-1,9987,3,BuildLevelUp,,312510
312512,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,12,20,,,60004,1,1,101,125|12,task_dec_build_lvup,104,1,[125],[125],1,-1,9988,3,BuildLevelUp,,312511
312513,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,13,20,,,60004,1,1,101,125|13,task_dec_build_lvup,104,1,[125],[125],1,-1,9989,3,BuildLevelUp,,312512
312514,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,14,20,,,60004,1,1,101,125|14,task_dec_build_lvup,104,1,[125],[125],1,-1,9990,3,BuildLevelUp,,312513
312515,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,15,20,,,60004,1,1,101,125|15,task_dec_build_lvup,104,1,[125],[125],1,-1,9991,3,BuildLevelUp,,312514
312516,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,16,20,,,60004,1,1,101,125|16,task_dec_build_lvup,104,1,[125],[125],1,-1,9992,3,BuildLevelUp,,312515
312517,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,17,20,,,60004,1,1,101,125|17,task_dec_build_lvup,104,1,[125],[125],1,-1,9993,3,BuildLevelUp,,312516
312518,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,18,20,,,60004,1,1,101,125|18,task_dec_build_lvup,104,1,[125],[125],1,-1,9994,3,BuildLevelUp,,312517
312519,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,19,20,,,60004,1,1,101,125|19,task_dec_build_lvup,104,1,[125],[125],1,-1,9995,3,BuildLevelUp,,312518
312520,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,20,20,,,60004,1,1,101,125|20,task_dec_build_lvup,104,1,[125],[125],1,-1,9996,3,BuildLevelUp,,312519
312521,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,21,20,,,60004,1,1,101,125|21,task_dec_build_lvup,104,1,[125],[125],1,-1,9997,3,BuildLevelUp,,312520
312522,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,22,20,,,60004,1,1,101,125|22,task_dec_build_lvup,104,1,[125],[125],1,-1,9998,3,BuildLevelUp,,312521
312523,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,23,20,,,60004,1,1,101,125|23,task_dec_build_lvup,104,1,[125],[125],1,-1,9999,3,BuildLevelUp,,312522
312524,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,24,20,,,60004,1,1,101,125|24,task_dec_build_lvup,104,1,[125],[125],1,-1,10000,3,BuildLevelUp,,312523
312525,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,25,20,,,60004,1,1,101,125|25,task_dec_build_lvup,104,1,[125],[125],1,-1,10001,3,BuildLevelUp,,312524
312526,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,26,20,,,60004,1,1,101,125|26,task_dec_build_lvup,104,1,[125],[125],1,-1,10002,3,BuildLevelUp,,312525
312527,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,27,20,,,60004,1,1,101,125|27,task_dec_build_lvup,104,1,[125],[125],1,-1,10003,3,BuildLevelUp,,312526
312528,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,28,20,,,60004,1,1,101,125|28,task_dec_build_lvup,104,1,[125],[125],1,-1,10004,3,BuildLevelUp,,312527
312529,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,29,20,,,60004,1,1,101,125|29,task_dec_build_lvup,104,1,[125],[125],1,-1,10005,3,BuildLevelUp,,312528
312530,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,30,20,,,60004,1,1,101,125|30,task_dec_build_lvup,104,1,[125],[125],1,-1,10006,3,BuildLevelUp,,312529
312531,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,31,20,,,60004,1,1,101,125|31,task_dec_build_lvup,104,1,[125],[125],1,-1,10007,3,BuildLevelUp,,312530
312532,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,32,20,,,60004,1,1,101,125|32,task_dec_build_lvup,104,1,[125],[125],1,-1,10008,3,BuildLevelUp,,312531
312533,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,33,20,,,60004,1,1,101,125|33,task_dec_build_lvup,104,1,[125],[125],1,-1,10009,3,BuildLevelUp,,312532
312534,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,34,20,,,60004,1,1,101,125|34,task_dec_build_lvup,104,1,[125],[125],1,-1,10010,3,BuildLevelUp,,312533
312535,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,35,20,,,60004,1,1,101,125|35,task_dec_build_lvup,104,1,[125],[125],1,-1,10011,3,BuildLevelUp,,312534
312536,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,36,20,,,60004,1,1,101,125|36,task_dec_build_lvup,104,1,[125],[125],1,-1,10012,3,BuildLevelUp,,312535
312537,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,37,20,,,60004,1,1,101,125|37,task_dec_build_lvup,104,1,[125],[125],1,-1,10013,3,BuildLevelUp,,312536
312538,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,38,20,,,60004,1,1,101,125|38,task_dec_build_lvup,104,1,[125],[125],1,-1,10014,3,BuildLevelUp,,312537
312539,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,39,20,,,60004,1,1,101,125|39,task_dec_build_lvup,104,1,[125],[125],1,-1,10015,3,BuildLevelUp,,312538
312540,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[125],,-1,,125,40,20,,,60004,1,1,101,125|40,task_dec_build_lvup,104,1,[125],[125],1,-1,10016,3,BuildLevelUp,,312539
312701,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127|3],,-1,,127,0,20,,,60004,1,1,4,127,task_dec_build,105,1,[127|3],[127|3],1,-1,160,3,BuildUnlock,,311705
312702,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,2,20,,,60004,1,1,101,127|2,task_dec_build_lvup,105,1,[127],[127],1,-1,170,3,BuildLevelUp,,312701
312703,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,3,20,,,60004,1,1,101,127|3,task_dec_build_lvup,105,1,[127],[127],1,-1,180,3,BuildLevelUp,,312702
312704,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,4,20,,,60004,1,1,101,127|4,task_dec_build_lvup,105,1,[127],[127],1,-1,190,3,BuildLevelUp,,312703
312705,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,5,20,,,60004,1,1,101,127|5,task_dec_build_lvup,105,1,[127],[127],1,-1,9981,3,BuildLevelUp,,312704
312706,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,6,20,,,60004,1,1,101,127|6,task_dec_build_lvup,105,1,[127],[127],1,-1,9982,3,BuildLevelUp,,312705
312707,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,7,20,,,60004,1,1,101,127|7,task_dec_build_lvup,105,1,[127],[127],1,-1,9983,3,BuildLevelUp,,312706
312708,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,8,20,,,60004,1,1,101,127|8,task_dec_build_lvup,105,1,[127],[127],1,-1,9984,3,BuildLevelUp,,312707
312709,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,9,20,,,60004,1,1,101,127|9,task_dec_build_lvup,105,1,[127],[127],1,-1,9985,3,BuildLevelUp,,312708
312710,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,10,20,,,60004,1,1,101,127|10,task_dec_build_lvup,105,1,[127],[127],1,-1,9986,3,BuildLevelUp,,312709
312711,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,11,20,,,60004,1,1,101,127|11,task_dec_build_lvup,105,1,[127],[127],1,-1,9987,3,BuildLevelUp,,312710
312712,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,12,20,,,60004,1,1,101,127|12,task_dec_build_lvup,105,1,[127],[127],1,-1,9988,3,BuildLevelUp,,312711
312713,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,13,20,,,60004,1,1,101,127|13,task_dec_build_lvup,105,1,[127],[127],1,-1,9989,3,BuildLevelUp,,312712
312714,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,14,20,,,60004,1,1,101,127|14,task_dec_build_lvup,105,1,[127],[127],1,-1,9990,3,BuildLevelUp,,312713
312715,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,15,20,,,60004,1,1,101,127|15,task_dec_build_lvup,105,1,[127],[127],1,-1,9991,3,BuildLevelUp,,312714
312716,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,16,20,,,60004,1,1,101,127|16,task_dec_build_lvup,105,1,[127],[127],1,-1,9992,3,BuildLevelUp,,312715
312717,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,17,20,,,60004,1,1,101,127|17,task_dec_build_lvup,105,1,[127],[127],1,-1,9993,3,BuildLevelUp,,312716
312718,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,18,20,,,60004,1,1,101,127|18,task_dec_build_lvup,105,1,[127],[127],1,-1,9994,3,BuildLevelUp,,312717
312719,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,19,20,,,60004,1,1,101,127|19,task_dec_build_lvup,105,1,[127],[127],1,-1,9995,3,BuildLevelUp,,312718
312720,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,20,20,,,60004,1,1,101,127|20,task_dec_build_lvup,105,1,[127],[127],1,-1,9996,3,BuildLevelUp,,312719
312721,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,21,20,,,60004,1,1,101,127|21,task_dec_build_lvup,105,1,[127],[127],1,-1,9997,3,BuildLevelUp,,312720
312722,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,22,20,,,60004,1,1,101,127|22,task_dec_build_lvup,105,1,[127],[127],1,-1,9998,3,BuildLevelUp,,312721
312723,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,23,20,,,60004,1,1,101,127|23,task_dec_build_lvup,105,1,[127],[127],1,-1,9999,3,BuildLevelUp,,312722
312724,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,24,20,,,60004,1,1,101,127|24,task_dec_build_lvup,105,1,[127],[127],1,-1,10000,3,BuildLevelUp,,312723
312725,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,25,20,,,60004,1,1,101,127|25,task_dec_build_lvup,105,1,[127],[127],1,-1,10001,3,BuildLevelUp,,312724
312726,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,26,20,,,60004,1,1,101,127|26,task_dec_build_lvup,105,1,[127],[127],1,-1,10002,3,BuildLevelUp,,312725
312727,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,27,20,,,60004,1,1,101,127|27,task_dec_build_lvup,105,1,[127],[127],1,-1,10003,3,BuildLevelUp,,312726
312728,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,28,20,,,60004,1,1,101,127|28,task_dec_build_lvup,105,1,[127],[127],1,-1,10004,3,BuildLevelUp,,312727
312729,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,29,20,,,60004,1,1,101,127|29,task_dec_build_lvup,105,1,[127],[127],1,-1,10005,3,BuildLevelUp,,312728
312730,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,30,20,,,60004,1,1,101,127|30,task_dec_build_lvup,105,1,[127],[127],1,-1,10006,3,BuildLevelUp,,312729
312731,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,31,20,,,60004,1,1,101,127|31,task_dec_build_lvup,105,1,[127],[127],1,-1,10007,3,BuildLevelUp,,312730
312732,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,32,20,,,60004,1,1,101,127|32,task_dec_build_lvup,105,1,[127],[127],1,-1,10008,3,BuildLevelUp,,312731
312733,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,33,20,,,60004,1,1,101,127|33,task_dec_build_lvup,105,1,[127],[127],1,-1,10009,3,BuildLevelUp,,312732
312734,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,34,20,,,60004,1,1,101,127|34,task_dec_build_lvup,105,1,[127],[127],1,-1,10010,3,BuildLevelUp,,312733
312735,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,35,20,,,60004,1,1,101,127|35,task_dec_build_lvup,105,1,[127],[127],1,-1,10011,3,BuildLevelUp,,312734
312736,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,36,20,,,60004,1,1,101,127|36,task_dec_build_lvup,105,1,[127],[127],1,-1,10012,3,BuildLevelUp,,312735
312737,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,37,20,,,60004,1,1,101,127|37,task_dec_build_lvup,105,1,[127],[127],1,-1,10013,3,BuildLevelUp,,312736
312738,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,38,20,,,60004,1,1,101,127|38,task_dec_build_lvup,105,1,[127],[127],1,-1,10014,3,BuildLevelUp,,312737
312739,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,39,20,,,60004,1,1,101,127|39,task_dec_build_lvup,105,1,[127],[127],1,-1,10015,3,BuildLevelUp,,312738
312740,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_muchang,-1,-1,-1,-1,-1,-1,-1,[127],,-1,,127,40,20,,,60004,1,1,101,127|40,task_dec_build_lvup,105,1,[127],[127],1,-1,10016,3,BuildLevelUp,,312739
312601,false,false,TaskCondition_BuildingBuildLogic,,Atlas/UI_Building,-1,,,Building_famuchang,-1,-1,-1,-1,-1,-1,-1,[126|3],,-1,,126,0,20,,,60004,1,1,4,126,task_dec_build,106,1,[126|3],[126|3],1,-1,180,3,BuildUnlock,,311707
312602,false,false,TaskCondition_BuildingLvUpLogic,,Atlas/UI_Building,-1,,,Building_famuchang,-1,-1,-1,-1,-1,-1,-1,[126],,-1,,126,2,20,,,60004,1,1,101,126|2,task_dec_build_lvup,106,1,[126],[126],1,-1,190,3,BuildLevelUp,,312601
