id,eliteMonsterAttrList,monsterAttrList,alert_range,attr_level,boss_reward,Cannot_push,chase_range,elite_kill_exp,elite_kill_exp_hero,elite_monster_attr,elite_monster_attr_group,elite_probability,elite_reward_id,elite_rewardIds,fight_bubble,fightBubbleMeta,first_reward_id,first_rewardIds,firstkill_dialog,firstkill_event_id,haloFX,haloFX__scale,ini_action,Is_Boss,kill_event_id,kill_exp,kill_exp_hero,level,map_id,model_scale,monster_attr,monster_attr_group,name,OutRangeRecaver,patrol_distance,patrol_idle_time,patrol_range,relive_cdtime,reward_id,rewardIds,unitID
210215,[[3|400000]|[4|36000000]],[[3|400000]|[4|36000000]],600,-1,,-1,1200,-1,-1,"3|400000,4|36000000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,22,70,"3|400000,4|36000000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60033
210225,[[3|1600000]|[4|456000000]],[[3|1600000]|[4|456000000]],600,-1,"1014413|1000,1014412|3000,1014411|2000,1014420|1500,1014419|3000,1014418|1500,1014417|5000",1,1200,-1,-1,"3|1600000,4|456000000",3,-1,,[],,,,[],-1,62203,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,113601,-1,-1,0,22,50,"3|1600000,4|456000000",2,,1,,,-1,180000,,[],88037
210226,[[3|1680000]|[4|487200000]],[[3|1680000]|[4|487200000]],600,-1,"1014513|1000,1014512|3000,1014511|2000,1014520|1500,1014519|3000,1014518|1500,1014517|5000,1014516|2000",1,1200,-1,-1,"3|1680000,4|487200000",3,-1,,[],,,,[],-1,62204,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,113701,-1,-1,0,22,50,"3|1680000,4|487200000",2,,1,,,-1,180000,,[],88034
210228,[[3|1760000]|[4|519200000]],[[3|1760000]|[4|519200000]],600,-1,"1014614|300,1014613|1000,1014612|3000,1014611|2000,1014620|1500,1014619|3000,1014618|1500,1014617|5000,1014616|2000",1,1200,-1,-1,"3|1760000,4|519200000",3,-1,,[],,,,[],-1,62205,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,113801,-1,-1,0,22,50,"3|1760000,4|519200000",2,,1,,,-1,180000,,[],60265
210300,[[3|250000]|[4|8437500]],[[3|250000]|[4|8437500]],600,-1,,-1,1200,-1,-1,"3|250000,4|8437500",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|250000,4|8437500",2,,1,700|200,3000|1000,2000,60000,[14],[14],60275
210301,[[3|250000]|[4|8437500]],[[3|250000]|[4|8437500]],600,-1,,-1,1200,-1,-1,"3|250000,4|8437500",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|250000,4|8437500",2,,1,700|200,3000|1000,2000,60000,[14],[14],60276
210302,[[3|250000]|[4|8437500]],[[3|250000]|[4|8437500]],600,-1,,-1,1200,-1,-1,"3|250000,4|8437500",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|250000,4|8437500",2,,1,700|200,3000|1000,2000,60000,[14],[14],60277
210303,[[3|384000]|[4|28800000]],[[3|384000]|[4|28800000]],600,-1,,-1,1200,-1,-1,"3|384000,4|28800000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,75,"3|384000,4|28800000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60277
210304,[[3|250000]|[4|11250000]],[[3|250000]|[4|11250000]],600,-1,,-1,1200,-1,-1,"3|250000,4|11250000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|250000,4|11250000",2,,1,700|200,3000|1000,2000,60000,[14],[14],64009
210305,[[3|384000]|[4|28800000]],[[3|384000]|[4|28800000]],600,-1,,-1,1200,-1,-1,"3|384000,4|28800000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,70,"3|384000,4|28800000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60278
210306,[[3|250000]|[4|11250000]],[[3|250000]|[4|11250000]],600,-1,,-1,1200,-1,-1,"3|250000,4|11250000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|250000,4|11250000",2,,1,700|200,3000|1000,2000,60000,[14],[14],64010
210307,[[3|384000]|[4|28800000]],[[3|384000]|[4|28800000]],600,-1,,-1,1200,-1,-1,"3|384000,4|28800000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,70,"3|384000,4|28800000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60279
210308,[[3|384000]|[4|34560000]],[[3|384000]|[4|34560000]],600,-1,,-1,1200,-1,-1,"3|384000,4|34560000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,70,"3|384000,4|34560000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60280
210309,[[3|416000]|[4|31200000]],[[3|416000]|[4|31200000]],600,-1,,-1,1200,-1,-1,"3|416000,4|31200000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,70,"3|416000,4|31200000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60281
210310,[[3|320000]|[4|10800000]],[[3|320000]|[4|10800000]],600,-1,,-1,1200,-1,-1,"3|320000,4|10800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|320000,4|10800000",2,,1,700|200,3000|1000,2000,60000,[14],[14],64011
210311,[[3|416000]|[4|31200000]],[[3|416000]|[4|31200000]],600,-1,,-1,1200,-1,-1,"3|416000,4|31200000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,70,"3|416000,4|31200000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60282
210312,[[3|320000]|[4|10800000]],[[3|320000]|[4|10800000]],600,-1,,-1,1200,-1,-1,"3|320000,4|10800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|320000,4|10800000",2,,1,700|200,3000|1000,2000,60000,[14],[14],64012
210313,[[3|250000]|[4|8437500]],[[3|250000]|[4|8437500]],600,-1,,-1,1200,-1,-1,"3|250000,4|8437500",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,50,"3|250000,4|8437500",2,,1,700|200,3000|1000,2000,60000,[14],[14],60240
210314,[[3|416000]|[4|31200000]],[[3|416000]|[4|31200000]],600,-1,,-1,1200,-1,-1,"3|416000,4|31200000",3,10000,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,23,70,"3|416000,4|31200000",2,,1,700|200,3000|1000,2000,120000,[14],[14],60283
210320,[[3|1840000]|[4|552000000]],[[3|1840000]|[4|552000000]],600,-1,,1,1200,-1,-1,"3|1840000,4|552000000",3,-1,,[],,,,[],-1,62301,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,113901,-1,-1,0,23,50,"3|1840000,4|552000000",2,,1,,,-1,180000,,[],88036
210321,[[3|1920000]|[4|576000000]],[[3|1920000]|[4|576000000]],600,-1,,1,1200,-1,-1,"3|1920000,4|576000000",3,-1,,[],,,,[],-1,62302,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,114001,-1,-1,0,23,50,"3|1920000,4|576000000",2,,1,,,-1,180000,,[],60297
210322,[[3|2000000]|[4|600000000]],[[3|2000000]|[4|600000000]],600,-1,,1,2600,-1,-1,"3|2000000,4|600000000",3,-1,,[],,,,[],-1,62303,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,114101,-1,-1,0,23,50,"3|2000000,4|600000000",2,,1,,,-1,180000,,[],60266
210400,[[3|320000]|[4|14400000]],[[3|320000]|[4|14400000]],600,-1,,-1,1200,-1,-1,"3|320000,4|14400000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|320000,4|14400000",2,,1,700|200,3000|1000,2000,60000,[14],[14],64014
210401,[[3|320000]|[4|14400000]],[[3|320000]|[4|14400000]],600,-1,,-1,1200,-1,-1,"3|320000,4|14400000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|320000,4|14400000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60290
210402,[[3|320000]|[4|14400000]],[[3|320000]|[4|14400000]],600,-1,,-1,1200,-1,-1,"3|320000,4|14400000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|320000,4|14400000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60165
210403,[[3|320000]|[4|36000000]],[[3|320000]|[4|36000000]],600,-1,,-1,1200,-1,-1,"3|320000,4|36000000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,90,"3|320000,4|36000000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60289
210404,[[3|250000]|[4|15000000]],[[3|250000]|[4|15000000]],600,-1,,-1,1200,-1,-1,"3|250000,4|15000000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|250000,4|15000000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60287
210405,[[3|320000]|[4|19200000]],[[3|320000]|[4|19200000]],600,-1,,-1,1200,-1,-1,"3|320000,4|19200000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|320000,4|19200000",2,,1,700|200,3000|1000,2000,60000,[14],[14],64013
210406,[[3|480000]|[4|43200000]],[[3|480000]|[4|43200000]],600,-1,,-1,1200,-1,-1,"3|480000,4|43200000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,74,"3|480000,4|43200000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60288
210407,[[3|320000]|[4|19200000]],[[3|320000]|[4|19200000]],600,-1,,-1,1200,-1,-1,"3|320000,4|19200000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|320000,4|19200000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60178
210408,[[3|336000]|[4|15120000]],[[3|336000]|[4|15120000]],600,-1,,-1,1200,-1,-1,"3|336000,4|15120000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|336000,4|15120000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60180
210409,[[3|352000]|[4|21120000]],[[3|352000]|[4|21120000]],600,-1,,-1,1200,-1,-1,"3|352000,4|21120000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|352000,4|21120000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60187
210410,[[3|416000]|[4|31200000]],[[3|416000]|[4|31200000]],600,-1,,-1,1200,-1,-1,"3|416000,4|31200000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,60,"3|416000,4|31200000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60188
210411,[[3|320000]|[4|14400000]],[[3|320000]|[4|14400000]],600,-1,,-1,1200,-1,-1,"3|320000,4|14400000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,50,"3|320000,4|14400000",2,,1,700|200,3000|1000,2000,60000,[14],[14],60285
210412,[[3|416000]|[4|31200000]],[[3|416000]|[4|31200000]],600,-1,,-1,1200,-1,-1,"3|416000,4|31200000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,70,"3|416000,4|31200000",2,,1,700|200,3000|1000,2000,60000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60285
210413,[[3|480000]|[4|43200000]],[[3|480000]|[4|43200000]],600,-1,,-1,1200,-1,-1,"3|480000,4|43200000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,24,66,"3|480000,4|43200000",2,,1,700|200,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60286
210420,[[3|2160000]|[4|648000000]],[[3|2160000]|[4|648000000]],600,-1,,1,1200,-1,-1,"3|2160000,4|648000000",3,-1,,[],,,,[],-1,62401,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,114201,-1,-1,0,24,50,"3|2160000,4|648000000",2,,1,,,-1,180000,,[],88038
210421,[[3|2240000]|[4|672000000]],[[3|2240000]|[4|672000000]],600,-1,,1,1200,-1,-1,"3|2240000,4|672000000",3,-1,,[],,,,[],-1,62402,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,114301,-1,-1,0,24,50,"3|2240000,4|672000000",2,,1,,,-1,180000,,[],64015
210422,[[3|2320000]|[4|696000000]],[[3|2320000]|[4|696000000]],600,-1,,1,1200,-1,-1,"3|2320000,4|696000000",3,-1,,[],,,,[],-1,62403,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,114401,-1,-1,0,24,50,"3|2320000,4|696000000",2,,1,,,-1,180000,,[],60247
210500,[[3|320000]|[4|9000000]],[[3|320000]|[4|9000000]],600,-1,,-1,1200,-1,-1,"3|320000,4|9000000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|320000,4|9000000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60201
210501,[[3|320000]|[4|10800000]],[[3|320000]|[4|10800000]],600,-1,,-1,1200,-1,-1,"3|320000,4|10800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|320000,4|10800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60237
210502,[[3|320000]|[4|9000000]],[[3|320000]|[4|9000000]],600,-1,,-1,1200,-1,-1,"3|320000,4|9000000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|320000,4|9000000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60167
210503,[[3|270000]|[4|9000000]],[[3|270000]|[4|9000000]],600,-1,,-1,1200,-1,-1,"3|270000,4|9000000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|270000,4|9000000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60356
210504,[[3|480000]|[4|36000000]],[[3|480000]|[4|36000000]],600,-1,,-1,1500,-1,-1,"3|480000,4|36000000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,66,"3|480000,4|36000000",2,,1,700|300,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60355
210505,[[3|320000]|[4|12400000]],[[3|320000]|[4|12400000]],600,-1,,-1,1200,-1,-1,"3|320000,4|12400000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|320000,4|12400000",2,,1,700|300,3000|1000,2000,60000,[14],[14],64001
210506,[[3|320000]|[4|14400000]],[[3|320000]|[4|14400000]],600,-1,,-1,1200,-1,-1,"3|320000,4|14400000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|320000,4|14400000",2,,1,700|300,3000|1000,2000,60000,[14],[14],64002
210507,[[3|480000]|[4|31000000]],[[3|480000]|[4|31000000]],600,-1,,-1,1500,-1,-1,"3|480000,4|31000000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|480000,4|31000000",2,,1,700|300,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],64003
210508,[[3|480000]|[4|36000000]],[[3|480000]|[4|36000000]],600,-1,,-1,1500,-1,-1,"3|480000,4|36000000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|480000,4|36000000",2,,1,700|300,3000|1000,2000,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],64004
210509,[[3|400000]|[4|13500000]],[[3|400000]|[4|13500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|13500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|400000,4|13500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60323
210510,[[3|400000]|[4|14500000]],[[3|400000]|[4|14500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|14500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|400000,4|14500000",2,,1,700|300,3000|1000,2200,60000,[14],[14],60324
210511,[[3|480000]|[4|36000000]],[[3|480000]|[4|36000000]],600,-1,,-1,1500,-1,-1,"3|480000,4|36000000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|480000,4|36000000",2,,1,700|300,3000|1000,1200,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60325
210512,[[3|320000]|[4|6000000]],[[3|320000]|[4|6000000]],600,-1,,-1,1200,-1,-1,"3|320000,4|6000000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,-1,50,"3|320000,4|6000000",2,,1,700|300,3000|1000,1200,60000,[14],[14],60329
210513,[[3|1960000]|[4|648000000]],[[3|1960000]|[4|648000000]],600,-1,,1,2000,-1,-1,"3|1960000,4|648000000",3,-1,,[],,,,[],-1,62501,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,115001,-1,-1,0,31,50,"3|1960000,4|648000000",2,,1,,,-1,180000,,[],60212
210514,[[3|2240000]|[4|672000000]],[[3|2240000]|[4|672000000]],600,-1,,1,2000,-1,-1,"3|2240000,4|672000000",3,-1,,[],,,,[],-1,62502,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,115002,-1,-1,0,31,50,"3|2240000,4|672000000",2,,1,,,-1,180000,,[],88023
210515,[[3|2320000]|[4|696000000]],[[3|2320000]|[4|696000000]],600,-1,,1,2000,-1,-1,"3|2320000,4|696000000",3,-1,,[],,,,[],-1,62503,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,115003,-1,-1,0,31,50,"3|2320000,4|696000000",2,,1,,,-1,180000,,[],60284
210520,[[3|450000]|[4|12800000]],[[3|450000]|[4|12800000]],600,-1,,-1,1200,-1,-1,"3|450000,4|12800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|450000,4|12800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60326
210521,[[3|520000]|[4|12800000]],[[3|520000]|[4|12800000]],600,-1,,-1,1200,-1,-1,"3|520000,4|12800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|520000,4|12800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60327
210522,[[3|450000]|[4|38800000]],[[3|450000]|[4|38800000]],600,-1,,-1,1200,-1,-1,"3|450000,4|38800000",3,-1,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|450000,4|38800000",2,,1,,,-1,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60328
210523,[[3|400000]|[4|14500000]],[[3|400000]|[4|14500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|14500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|400000,4|14500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60330
210524,[[3|480000]|[4|25000000]],[[3|480000]|[4|25000000]],600,-1,,-1,1200,-1,-1,"3|480000,4|25000000",3,-1,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,62,"3|480000,4|25000000",2,,1,,,-1,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60331
210525,[[3|400000]|[4|10500000]],[[3|400000]|[4|10500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|10500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|400000,4|10500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60075
210526,[[3|400000]|[4|33500000]],[[3|400000]|[4|33500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|33500000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,70,"3|400000,4|33500000",2,,1,,,-1,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60075
210527,[[3|400000]|[4|10500000]],[[3|400000]|[4|10500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|10500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|400000,4|10500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60070
210528,[[3|400000]|[4|34500000]],[[3|400000]|[4|34500000]],600,-1,,-1,1200,-1,-1,"3|400000,4|34500000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,70,"3|400000,4|34500000",2,,1,,,-1,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60070
210529,[[3|460000]|[4|15500000]],[[3|460000]|[4|15500000]],600,-1,,-1,1200,-1,-1,"3|460000,4|15500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|15500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60100
210530,[[3|460000]|[4|13500000]],[[3|460000]|[4|13500000]],600,-1,,-1,1200,-1,-1,"3|460000,4|13500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|13500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60152
210531,[[3|460000]|[4|13500000]],[[3|460000]|[4|13500000]],600,-1,,-1,1200,-1,-1,"3|460000,4|13500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|13500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60153
210532,[[3|460000]|[4|16800000]],[[3|460000]|[4|16800000]],600,-1,,-1,1200,-1,-1,"3|460000,4|16800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|16800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60335
210533,[[3|460000]|[4|18800000]],[[3|460000]|[4|18800000]],600,-1,,-1,1200,-1,-1,"3|460000,4|18800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|18800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60044
210534,[[3|420000]|[4|22500000]],[[3|420000]|[4|22500000]],600,-1,,-1,1200,-1,-1,"3|420000,4|22500000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|420000,4|22500000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60034
210535,[[3|460000]|[4|15800000]],[[3|460000]|[4|15800000]],600,-1,,-1,1200,-1,-1,"3|460000,4|15800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|15800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60322
210536,[[3|460000]|[4|16800000]],[[3|460000]|[4|16800000]],600,-1,,-1,1200,-1,-1,"3|460000,4|16800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,50,"3|460000,4|16800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60349
210537,[[3|450000]|[4|35800000]],[[3|450000]|[4|35800000]],600,-1,,-1,1200,-1,-1,"3|450000,4|35800000",3,10000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,32,64,"3|450000,4|35800000",2,,1,,,-1,120000,[14|14|14|14|14|14|14|14|14],[14|14|14|14|14|14|14|14|14],60349
210538,[[3|2400000]|[4|700000000]],[[3|2400000]|[4|700000000]],600,-1,,1,2200,-1,-1,"3|2400000,4|700000000",3,-1,,[],,,,[],-1,62504,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,115101,-1,-1,0,32,50,"3|2400000,4|700000000",2,,1,,,-1,180000,,[],60313
210539,[[3|2480000]|[4|734000000]],[[3|2480000]|[4|734000000]],600,-1,,1,1200,-1,-1,"3|2480000,4|734000000",3,-1,,[],,,,[],-1,62505,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,115102,-1,-1,0,32,50,"3|2480000,4|734000000",2,,1,,,-1,180000,,[],60309
210540,[[3|2600000]|[4|778000000]],[[3|2600000]|[4|778000000]],600,-1,,1,1200,-1,-1,"3|2600000,4|778000000",3,-1,,[],,,,[],-1,62506,Effect/Battle/CommonEffect/Fx_Boss_GuangHuan,100,,1,115103,-1,-1,0,32,50,"3|2600000,4|778000000",2,,1,,,-1,180000,,[],60311
210550,[[3|450000]|[4|12800000]],[[3|450000]|[4|12800000]],600,-1,,-1,1200,-1,-1,"3|450000,4|12800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,33,50,"3|450000,4|12800000",2,,1,700|300,3000|1000,2000,60000,[14],[14],60321
210551,[[3|450000]|[4|12800000]],[[3|450000]|[4|12800000]],600,-1,,-1,1200,-1,-1,"3|450000,4|12800000",3,-1,[14],[14],,,,[],-1,-1,,-1,,-1,-1,-1,-1,0,33,50,"3|450000,4|12800000",2,,1,700|300,3000|1000,2000,120000,[14],[14],60320
