id,building_ratio,compensation_id,compensation_num,compensation_type,hero_limit,is_removal,level_limit,num,num_1,num_2,num_3,num_4,num_5,reward_1,reward_2,reward_3,reward_4,reward_5,type,type_1,type_2,type_3,type_4,type_5,weight_1,weight_2,weight_3,weight_4,weight_5
6997,-1,,,,-1,0,-1,1,[1000],[23100|23100],[13577],[4|64],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
6998,-1,,,,-1,0,-1,1,[1000],[25450|25450],[17705],[4|68],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
6999,-1,,,,-1,0,-1,1,[1000],[28280|28280],[20418],[4|72],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7000,-1,,,,-1,0,-1,1,[1000],[31190|31190],[23226],[4|76],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7001,-1,,,,-1,-1,-1,1,[1],[100],,,,[201],[2],,,,2,2,999,-1,-1,-1,,,,,
7005,-1,,,,-1,-1,-1,1,[500],,,,,[204],,,,,2,2,-1,-1,-1,-1,,,,,
7011,-1,,,,-1,0,-1,1,[1000],[3480|3480],[282],[2],[1|1],[8],[4|5],[3],[250],[161004|161005],2,998,999,999,2,2,,,,,
7012,-1,,,,-1,0,-1,1,[1000],[6890|6890],[640],[3],[1|1],[8],[4|5],[3],[250],[161004|161005],2,998,999,999,2,2,,,,,
7013,-1,,,,-1,0,-1,1,[1000],[10010|10010],[1911],[3],[1|1],[8],[4|5],[3],[250],[161004|161005],2,998,999,999,2,2,,,,,
7014,-1,,,,-1,0,-1,1,[1000],[14210|14210],[3773],[4],[1|1],[8],[4|5],[3],[250],[161004|161005],2,998,999,999,2,2,,,,,
7015,-1,,,,-1,0,-1,1,[1000],[19890|19890],[5929],[4],[1|1],[8],[4|5],[3],[250],[161004|161005],2,998,999,999,2,2,,,,,
7016,-1,,,,-1,0,-1,1,[1000],[21470|21470],[9627],[4|26|30],[1|1],[8],[4|5],[3],[250|237|154],[161004|161005],2,998,999,999,2,2,,,,,
7017,-1,,,,-1,0,-1,1,[1000],[23100|23100],[13577],[4|26|32],[1|1],[8],[4|5],[3],[250|237|154],[161004|161005],2,998,999,999,2,2,,,,,
7018,-1,,,,-1,0,-1,1,[1000],[25450|25450],[17705],[4|27|34],[1|1],[8],[4|5],[3],[250|237|154],[161004|161005],2,998,999,999,2,2,,,,,
7019,-1,,,,-1,0,-1,1,[1000],[28280|28280],[20418],[5|28|36],[1|1],[8],[4|5],[3],[250|237|154],[161004|161005],2,998,999,999,2,2,,,,,
7020,-1,,,,-1,0,-1,1,[1000],[31190|31190],[23226],[5|30|38],[1|1],[8],[4|5],[3],[250|237|154],[161004|161005],2,998,999,999,2,2,,,,,
7031,-1,,,,-1,0,-1,1,[1000],[3480|3480],[282],[2|54],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7032,-1,,,,-1,0,-1,1,[1000],[6890|6890],[640],[3|60],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7033,-1,,,,-1,0,-1,1,[1000],[10010|10010],[1911],[3|65],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7034,-1,,,,-1,0,-1,1,[1000],[14210|14210],[3773],[4|70],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7035,-1,,,,-1,0,-1,1,[1000],[19890|19890],[5929],[4|76],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7036,-1,,,,-1,0,-1,1,[1000],[21470|21470],[9627],[4|78],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7037,-1,,,,-1,0,-1,1,[1000],[23100|23100],[13577],[4|80],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7038,-1,,,,-1,0,-1,1,[1000],[25450|25450],[17705],[4|82],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7039,-1,,,,-1,0,-1,1,[1000],[28280|28280],[20418],[5|85],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7040,-1,,,,-1,0,-1,1,[1000],[31190|31190],[23226],[5|90],[1|1],[8],[4|5],[3],[250|237],[161004|161005],2,998,999,999,2,2,,,,,
7051,-1,,,,-1,0,-1,1,[1000],[3480|3480],[282],[2|60],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7052,-1,,,,-1,0,-1,1,[1000],[6890|6890],[640],[3|66],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7053,-1,,,,-1,0,-1,1,[1000],[10010|10010],[1911],[3|72],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7054,-1,,,,-1,0,-1,1,[1000],[14210|14210],[3773],[4|78],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7055,-1,,,,-1,0,-1,1,[1000],[19890|19890],[5929],[4|84],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7056,-1,,,,-1,0,-1,1,[1000],[21470|21470],[9627],[4|90],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7057,-1,,,,-1,0,-1,1,[1000],[23100|23100],[13577],[4|96],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7058,-1,,,,-1,0,-1,1,[1000],[25450|25450],[17705],[4|102],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7059,-1,,,,-1,0,-1,1,[1000],[28280|28280],[20418],[5|108],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7060,-1,,,,-1,0,-1,1,[1000],[31190|31190],[23226],[5|114],[1|1],[8],[4|5],[3],[250|154],[161004|161005],2,998,999,999,2,2,,,,,
7071,-1,,,,-1,0,-1,1,[1000],[3480|3480|282],[400],[2],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7072,-1,,,,-1,0,-1,1,[1000],[6890|6890|640],[440],[3],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7073,-1,,,,-1,0,-1,1,[1000],[10010|10010|1911],[480],[3],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7074,-1,,,,-1,0,-1,1,[1000],[14210|14210|3773],[520],[4],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7075,-1,,,,-1,0,-1,1,[1000],[19890|19890|5929],[560],[4],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7076,-1,,,,-1,0,-1,1,[1000],[21470|21470|9627],[600],[4],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7077,-1,,,,-1,0,-1,1,[1000],[23100|23100|13577],[640],[4],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7078,-1,,,,-1,0,-1,1,[1000],[25450|25450|17705],[680],[4],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7079,-1,,,,-1,0,-1,1,[1000],[28280|28280|20418],[720],[5],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7080,-1,,,,-1,0,-1,1,[1000],[31190|31190|23226],[760],[5],[1|1],[8],[4|5|3],[17],[250],[161004|161005],2,998,999,999,2,2,,,,,
7101,-1,,,,-1,0,-1,1,[1000],[3480|3480],[282],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7102,-1,,,,-1,0,-1,1,[1000],[6890|6890],[640],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7103,-1,,,,-1,0,-1,1,[1000],[10010|10010],[1911],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7104,-1,,,,-1,0,-1,1,[1000],[14210|14210],[3773],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7105,-1,,,,-1,0,-1,1,[1000],[19890|19890],[5929],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7106,-1,,,,-1,0,-1,1,[1000],[21470|21470],[9627],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7107,-1,,,,-1,0,-1,1,[1000],[23100|23100],[13577],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7108,-1,,,,-1,0,-1,1,[1000],[25450|25450],[17705],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7109,-1,,,,-1,0,-1,1,[1000],[28280|28280],[20418],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7110,-1,,,,-1,0,-1,1,[1000],[31190|31190],[23226],,,[8],[4|5],[3],,,2,998,999,999,-1,-1,,,,,
7201,-1,,,,-1,0,-1,1,[2],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
7202,-1,,,,-1,0,-1,1,[3],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
7203,-1,,,,-1,0,-1,1,[3],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
7204,-1,,,,-1,0,-1,1,[4],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
7205,-1,,,,-1,0,-1,1,[4],,,,,[250],,,,,2,2,-1,-1,-1,-1,,,,,
7206,-1,,,,-1,0,-1,1,[4|26|30],,,,,[250|237|154],,,,,2,2,-1,-1,-1,-1,,,,,
7207,-1,,,,-1,0,-1,1,[4|26|32],,,,,[250|237|154],,,,,2,2,-1,-1,-1,-1,,,,,
7208,-1,,,,-1,0,-1,1,[4|27|34],,,,,[250|237|154],,,,,2,2,-1,-1,-1,-1,,,,,
7209,-1,,,,-1,0,-1,1,[5|28|36],,,,,[250|237|154],,,,,2,2,-1,-1,-1,-1,,,,,
7210,-1,,,,-1,0,-1,1,[5|30|38],,,,,[250|237|154],,,,,2,2,-1,-1,-1,-1,,,,,
7221,-1,,,,-1,0,-1,1,[2|54],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7222,-1,,,,-1,0,-1,1,[3|60],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7223,-1,,,,-1,0,-1,1,[3|65],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7224,-1,,,,-1,0,-1,1,[4|70],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7225,-1,,,,-1,0,-1,1,[4|76],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7226,-1,,,,-1,0,-1,1,[4|78],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7227,-1,,,,-1,0,-1,1,[4|80],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7228,-1,,,,-1,0,-1,1,[4|82],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7229,-1,,,,-1,0,-1,1,[5|85],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7230,-1,,,,-1,0,-1,1,[5|90],,,,,[250|237],,,,,2,2,-1,-1,-1,-1,,,,,
7241,-1,,,,-1,0,-1,1,[2|60],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7242,-1,,,,-1,0,-1,1,[3|66],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7243,-1,,,,-1,0,-1,1,[3|72],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7244,-1,,,,-1,0,-1,1,[4|78],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7245,-1,,,,-1,0,-1,1,[4|84],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7246,-1,,,,-1,0,-1,1,[4|90],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7247,-1,,,,-1,0,-1,1,[4|96],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7248,-1,,,,-1,0,-1,1,[4|102],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7249,-1,,,,-1,0,-1,1,[5|108],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7250,-1,,,,-1,0,-1,1,[5|114],,,,,[250|154],,,,,2,2,-1,-1,-1,-1,,,,,
7261,-1,,,,-1,0,-1,1,[400],[2],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7262,-1,,,,-1,0,-1,1,[440],[3],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7263,-1,,,,-1,0,-1,1,[480],[3],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7264,-1,,,,-1,0,-1,1,[520],[4],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7265,-1,,,,-1,0,-1,1,[560],[4],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7266,-1,,,,-1,0,-1,1,[600],[4],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7267,-1,,,,-1,0,-1,1,[640],[4],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7268,-1,,,,-1,0,-1,1,[680],[4],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7269,-1,,,,-1,0,-1,1,[720],[5],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7270,-1,,,,-1,0,-1,1,[760],[5],,,,[17],[250],,,,2,999,2,-1,-1,-1,,,,,
7331,-1,,,,-1,0,-1,1,[15],[4],[4],[8000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7332,-1,,,,-1,0,-1,1,[20],[8],[8],[8000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7333,-1,,,,-1,0,-1,1,[25],[12],[12],[16000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7334,-1,,,,-1,0,-1,1,[30],[16],[16],[16000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7335,-1,,,,-1,0,-1,1,[35],[20],[20],[24000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7336,-1,,,,-1,0,-1,1,[40],[22],[22],[24000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7337,-1,,,,-1,0,-1,1,[45],[24],[24],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7338,-1,,,,-1,0,-1,1,[50],[26],[26],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7339,-1,,,,-1,0,-1,1,[55],[28],[28],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7340,-1,,,,-1,0,-1,1,[60],[30],[30],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7351,-1,,,,-1,0,-1,1,[15],[4],[4],[8000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7352,-1,,,,-1,0,-1,1,[20],[8],[8],[8000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7353,-1,,,,-1,0,-1,1,[25],[12],[12],[16000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7354,-1,,,,-1,0,-1,1,[30],[16],[16],[16000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7355,-1,,,,-1,0,-1,1,[35],[20],[20],[24000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7356,-1,,,,-1,0,-1,1,[40],[22],[22],[24000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7357,-1,,,,-1,0,-1,1,[45],[24],[24],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7358,-1,,,,-1,0,-1,1,[50],[26],[26],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7359,-1,,,,-1,0,-1,1,[55],[28],[28],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7360,-1,,,,-1,0,-1,1,[60],[30],[30],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7361,-1,,,,-1,0,-1,1,[15],[4],[4],[8000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7362,-1,,,,-1,0,-1,1,[20],[8],[8],[8000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7363,-1,,,,-1,0,-1,1,[25],[12],[12],[16000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7364,-1,,,,-1,0,-1,1,[30],[16],[16],[16000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7365,-1,,,,-1,0,-1,1,[35],[20],[20],[24000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7366,-1,,,,-1,0,-1,1,[40],[22],[22],[24000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7367,-1,,,,-1,0,-1,1,[45],[24],[24],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7368,-1,,,,-1,0,-1,1,[50],[26],[26],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7369,-1,,,,-1,0,-1,1,[55],[28],[28],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7370,-1,,,,-1,0,-1,1,[60],[30],[30],[32000],[150],[200001],[206106],[206206],[6],[2],2,2,2,2,999,999,,,,,
7801,-1,,,,-1,0,-1,1,[250],[6350],[6350],,,[8],[4],[5],,,2,998,999,999,-1,-1,,,,,
7802,-1,,,,-1,0,-1,1,[250],[8360],[8360],,,[8],[4],[5],,,2,998,999,999,-1,-1,,,,,
7803,-1,,,,-1,0,-1,1,[250],[9950],[9950],,,[8],[4],[5],,,2,998,999,999,-1,-1,,,,,
7804,-1,,,,-1,0,-1,1,[250],[10740],[10740],,,[8],[4],[5],,,2,998,999,999,-1,-1,,,,,
7805,-1,,,,-1,0,-1,1,[250],[11550],[11550],,,[8],[4],[5],,,2,998,999,999,-1,-1,,,,,
7806,-1,,,,-1,0,-1,1,[250],[12730],[12730],[1],,[8],[4],[5],[200201],,2,998,999,999,2,-1,,,,,
7811,-1,,,,-1,0,-1,1,[50],[1],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7812,-1,,,,-1,0,-1,1,[50],[1],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7813,-1,,,,-1,0,-1,1,[50],[1],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7814,-1,,,,-1,0,-1,1,[50],[1],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7815,-1,,,,-1,0,-1,1,[50],[1],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7901,-1,,,,-1,0,-1,1,[500],[3],,,,[2],[161005],,,,2,999,2,-1,-1,-1,,,,,
7902,-1,,,,-1,0,-1,1,[300],[2],,,,[2],[161005],,,,2,999,2,-1,-1,-1,,,,,
7903,-1,,,,-1,0,-1,1,[200],[1],,,,[2],[161005],,,,2,999,2,-1,-1,-1,,,,,
7904,-1,,,,-1,0,-1,1,[100],[2],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7905,-1,,,,-1,0,-1,1,[50],[1],,,,[2],[161004],,,,2,999,2,-1,-1,-1,,,,,
7911,-1,,,,-1,0,-1,1,[500],[24000],,,,[2],[6],,,,2,999,999,-1,-1,-1,,,,,
7912,-1,,,,-1,0,-1,1,[300],[16000],,,,[2],[6],,,,2,999,999,-1,-1,-1,,,,,
7913,-1,,,,-1,0,-1,1,[200],[8000],,,,[2],[6],,,,2,999,999,-1,-1,-1,,,,,
7914,-1,,,,-1,0,-1,1,[100],[4000],,,,[2],[6],,,,2,999,999,-1,-1,-1,,,,,
7915,-1,,,,-1,0,-1,1,[50],[2000],,,,[2],[6],,,,2,999,999,-1,-1,-1,,,,,
8001,-1,,,,-1,0,-1,1,[200],[1],[5],[50000],[50000],[2],[161005],[200403],[4],[5],2,999,2,2,999,999,,,,,
8002,-1,,,,-1,0,-1,1,[300],[1],[10],[80000],[80000],[2],[161005],[200403],[4],[5],2,999,2,2,999,999,,,,,
8003,-1,,,,-1,0,-1,1,[500],[2],[15],[100000],[100000],[2],[161005],[200403],[4],[5],2,999,2,2,999,999,,,,,
8004,-1,,,,-1,0,-1,1,[800],[2],[20],[150000],[150000],[2],[161005],[200403],[4],[5],2,999,2,2,999,999,,,,,
8005,-1,,,,-1,0,-1,1,[1000],[3],[25],[200000],[200000],[2],[161005],[200403],[4],[5],2,999,2,2,999,999,,,,,
8011,-1,,,,-1,0,-1,1,[200],[5],[2],[20],[20],[2],[200403],[201],[206106],[206206],2,999,2,2,2,2,,,,,
8012,-1,,,,-1,0,-1,1,[300],[10],[3],[30],[30],[2],[200403],[201],[206106],[206206],2,999,2,2,2,2,,,,,
8013,-1,,,,-1,0,-1,1,[500],[15],[4],[40],[40],[2],[200403],[201],[206106],[206206],2,999,2,2,2,2,,,,,
8014,-1,,,,-1,0,-1,1,[800],[20],[5],[50],[50],[2],[200403],[201],[206106],[206206],2,999,2,2,2,2,,,,,
8015,-1,,,,-1,0,-1,1,[1000],[25],[5],[60],[60],[2],[200403],[220005],[206106],[206206],2,999,2,2,2,2,,,,,
8201,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8202,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8203,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8204,-1,,,,-1,0,-1,1,[10],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8205,-1,,,,-1,0,-1,1,[20],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8206,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8207,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8208,-1,,,,-1,0,-1,1,[10],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8209,-1,,,,-1,0,-1,1,[10],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8210,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8211,-1,,,,-1,0,-1,1,[20],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8212,-1,,,,-1,0,-1,1,[500],[2],[2],[1],,[3],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8213,-1,,,,-1,0,-1,1,[500],[2],[2],[1],,[3],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8214,-1,,,,-1,0,-1,1,[500],[2],[2],[1],,[3],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8215,-1,,,,-1,0,-1,1,[100],[2],[2],[1],,[6],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8216,-1,,,,-1,0,-1,1,[1],[2],[2],[5],,[20001],[206104],[206204],[200401],,2,6,2,2,2,-1,,,,,
8217,-1,,,,-1,0,-1,1,[30],[2],[2],[5],,[200402],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8218,-1,,,,-1,0,-1,1,[1],[2],[2],[1],,[100002],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8219,-1,,,,-1,0,-1,1,[1],[2],[2],[1],,[100002],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8220,-1,,,,-1,0,-1,1,[1],[2],[2],[2],,[100002],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8221,-1,,,,-1,0,-1,1,[5],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8222,-1,,,,-1,0,-1,1,[5],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8223,-1,,,,-1,0,-1,1,[10],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8224,-1,,,,-1,0,-1,1,[2000],[2],[2],[2],,[6],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8225,-1,,,,-1,0,-1,1,[2000],[2],[2],[2],,[6],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8226,-1,,,,-1,0,-1,1,[800],[2],[2],[1],,[6],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8227,-1,,,,-1,0,-1,1,[800],[2],[2],[1],,[6],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8228,-1,,,,-1,0,-1,1,[800],[2],[2],[2],,[6],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8229,-1,,,,-1,0,-1,1,[5],[2],[2],[1],,[250],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8230,-1,,,,-1,0,-1,1,[5],[2],[2],[2],,[250],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8231,-1,,,,-1,0,-1,1,[1],[2],[2],[2],,[20001],[206104],[206204],[200401],,2,6,2,2,2,-1,,,,,
8232,-1,,,,-1,0,-1,1,[50],[2],[2],[1],,[206],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8233,-1,,,,-1,0,-1,1,[5],[2],[2],[2],,[404100004],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8234,-1,,,,-1,0,-1,1,[30],[2],[2],[2],,[200402],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8235,-1,,,,-1,0,-1,1,[5],[2],[2],[1],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8236,-1,,,,-1,0,-1,1,[10],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8237,-1,,,,-1,0,-1,1,[10],[2],[2],[2],,[2],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8238,-1,,,,-1,0,-1,1,[5],[2],[2],[1],,[250],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8239,-1,,,,-1,0,-1,1,[5],[2],[2],[1],,[250],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8240,-1,,,,-1,0,-1,1,[5],[2],[2],[2],,[250],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8241,-1,,,,-1,0,-1,1,[5],[2],[2],[2],,[250],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8242,-1,,,,-1,0,-1,1,[1],[2],[2],[1],,[100002],[206104],[206204],[200401],,2,2,2,2,2,-1,,,,,
8243,-1,,,,-1,0,-1,1,[1000],[2],[2],[1],,[3],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8244,-1,,,,-1,0,-1,1,[1000],[2],[2],[1],,[3],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
8245,-1,,,,-1,0,-1,1,[1000],[2],[2],[2],,[3],[206104],[206204],[200401],,2,999,2,2,2,-1,,,,,
