id,adjuest_day1,adjuest_day10,adjuest_day11,adjuest_day12,adjuest_day13,adjuest_day14,adjuest_day15,adjuest_day16,adjuest_day17,adjuest_day18,adjuest_day19,adjuest_day2,adjuest_day20,adjuest_day21,adjuest_day22,adjuest_day23,adjuest_day24,adjuest_day25,adjuest_day26,adjuest_day27,adjuest_day28,adjuest_day29,adjuest_day3,adjuest_day30,adjuest_day4,adjuest_day5,adjuest_day6,adjuest_day7,adjuest_day8,adjuest_day9
110103,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110104,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110105,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110106,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110107,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110108,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110109,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110110,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110201,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110202,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110203,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110204,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110205,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110206,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110207,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110208,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110209,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110210,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110301,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110302,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110303,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110304,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110305,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110306,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110307,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110308,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110309,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
110310,[103|19000|104|76000],[103|10000|104|40000],[103|9000|104|36000],[103|8000|104|32000],[103|7000|104|28000],[103|6000|104|24000],[103|5000|104|20000],[103|4000|104|16000],[103|3000|104|12000],[103|2000|104|8000],[103|1000|104|4000],[103|18000|104|72000],[103|0|104|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|17000|104|68000],[103|0],[103|16000|104|64000],[103|15000|104|60000],[103|14000|104|56000],[103|13000|104|52000],[103|12000|104|48000],[103|11000|104|44000]
5000,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5001,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5002,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5003,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5004,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5005,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5006,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5007,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5010,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5011,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5012,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5013,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5014,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5015,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5016,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5017,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5020,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5021,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5022,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5023,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5024,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5025,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5026,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5027,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5030,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5031,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5032,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5033,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5034,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5035,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5036,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5037,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5040,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5041,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5042,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5043,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5044,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5045,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
5046,[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0],[103|0]
