id,conditionParamList,banner_icon,banner_image,banner_time,close_country,condition,correlate_show,date_color,date_dec,date_show,date_type,DefeatUI_desc,DefeatUI_icon,delay_time,describe,end_form_finish,end_show_time,entry_icon_type,exchangeRange,extra_reward,faq,form_list,goto_type,goto_value,gotoValueNum,icon,is_commerce,is_open,is_resources,item,login_data_get,loop_type,mail,MainTime_show,MainUI_btn,MainUI_icon,MainUI_isShow,MainUI_name,MainUI_order,MainUI_require,MainUI_show,mutex,name,on_broad,open_country,OpenPanel,order,param,param2,plat,recommend_type,recycle,red_point,reward_activity,reward_show,season,server_activity_time,server_list,server_open_day,service_id,show_colortype,show_desc,show_pic,show_reward,show_type,spec_name,switch_name,take_effect_time,time_type,type,ui_image,ui_type,uid,weight
1025,[[5|20]],,Textures/ActivityList/TotalPay_Common,-1,,5|20,-1,4,,1,0,,,-1,activity_describe_215,,-1,2,[],,activity_faq_193,23|9120001|0|0|404130000|100|404130001|500|404130002|1000|404130003|2000|404130004|3000|404130005|5000|404130006,-1,,[],Activity_44,1,0,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_206,-1,,,-1,,,,-1,,-1,,404130006,-1,2024-4-15 00:00:00|2024-4-19 23:59:59,"1-501,10001-10028",,,-1,,,-1,-1,,,2024-4-15 00:00:00|2024-4-19 23:59:59,1,21,,,,103
1026,[[2|117|7]],,,-1,,2|117|7,-1,-1,,-1,-1,,,-1,,,-1,1,[],,rc_faq_details,25|0|11001|11002|11003|11004|11005|11006|11007,-1,,[],Activity_23,-1,1,-1,-1,-1,-1,3002,-1,2,,-1,,-1,,-1,,rance_name_2,-1,,ShowWarChestContestPanel,-1,,,,-1,,-1,,,-1,,"1-501,10001-19999",,,-1,,,-1,-1,,,0|99999,5,24,,,,9999
1030,[[2|117|5]],Activity_209,remote:BG_Banner/img_zdy_banner.png|remote:BG_FullScreen/bg_zdy_banner.jpg,-1,,2|117|5,-1,5,,1,2,,,-1,mobilization_activity_title_desc,,-1,1,[],,mobilization_function_tip,52|104,-1,,[],remote:Icon_Function\Activity_185.png,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,mobilization_title1,-1,,,-1,,,,-1,506|507,-1,,17012,-1,2024-4-22 00:00:00|2024-4-28 23:59:59,10001-10015,,,-1,,,-1,-1,,,2024-4-22 00:00:00|2024-4-28 23:59:59,1,52,,,,-1
1031,[[2|117|5]],hd_banner_junbei,Textures/ActivityList/ghjb_rukoutu,-1,,2|117|5,-1,5,,1,2,,,-1,race_alliance_displaytip2,,-1,1,[],10508|5|11030101,race_alliance_faq_101,46|201|201|2|0,-1,,[],Activity_74,-1,1,-1,-1,1,-1,-1,1,-1,,-1,,-1,,1,,race_alliance_name,-1,,,-1,,,,-1,,-1,,10902,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,10016-10028,,,-1,,,-1,-1,,,"17|6|9,18|6|9,-1",13,43,,,,999
1032,[[5|10]],,Textures/ActivityList/img_tl_banner2,-1,,5|10,-1,4,,1,1,,,-1,activity_describe_203,,-1,2,[],,activity_faq_203,28|10270001|32|1|183|1,-1,,[],Activity_40,-1,1,-1,-1,-1,-1,3003,-1,4,,-1,,-1,,-1,,activity_name203,-1,,,-1,[9061000|9061001|9061002|9061003|9061004|9061005|9061006],,,-1,,-1,,404170006,-1,2024-4-18 00:00:00|2024-4-22 23:59:59,"1-501,10001-10028",,,-1,,,-1,-1,,,2024-4-18 00:00:00|2024-4-22 23:59:59,1,27,,,,300
1033,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|323|204005,34|13",-1,,[],Activity_54,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_220,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,6950,-1,2024-4-22 00:00:00|2024-4-28 23:59:59,"1-501,10001-10033",,,-1,UI_RallyActivity_015,,-1,-1,,,2024-4-22 00:00:00|2024-4-28 23:59:59,1,32,,,,900
1034,[[5|10]],,Textures/ActivityList/Activity_Banner_2,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_describe_335,,-1,2,[],,activity_faq_bp,38|1077|404195001|10270002|169|200|12079999|12089999|1|0|0,-1,,[],Activity_54,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name335,-1,,,-1,,,,-1,,-1,,,-1,2024-4-22 00:00:00|2024-4-28 23:59:59,"1-501,10001-10033",,,-1,activity_describe_171,,-1,-1,,,2024-4-22 00:00:00|2024-4-28 23:59:59,1,34,,,,900
1035,[[5|10]],,Textures/ActivityList/Activity_Banner_4,-1,,5|10,-1,2,,1,1,,,-1,activity_describe_heian,,-1,1,[],,UI_pengpeng_001,"7|316|204005,34|16",-1,,[],Activity_107,-1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_name_xueguai,-1,,RallyAcitivtyPanel,-1,,,,-1,,-1,,6950,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,UI_RallyActivity_015,,-1,-1,,,"8|1|7,8|1|7,-1",13,32,,,,900
1036,[[5|10]],,Textures/ActivityList/Activity_Banner_4,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_namexueguai,,-1,2,[],,activity_faq_bp,38|1077|404195002|10270002|157|200|12079999|12089999|1|0|0,-1,,[],Activity_107,1,1,-1,-1,-1,-1,-1,-1,2,,-1,,-1,,-1,,activity_namexueguai,-1,,,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,activity_describe_171,,-1,-1,,,"8|1|7,8|1|7,-1",13,34,,,,900
1037,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,4,,1,1,,,-1,,,-1,2,[],,activity_basezp_shuoming,"7|341|204002,20|40",-1,,[],Activity_26,1,1,-1,-1,-1,-1,2001,1,4,,-1,,-1,,1,,activity_name181,-1,,ShowRollingTableGiftPanel,-1,[10125001|10125002|10125003|10125004|10125005|10125006|10125007],,,-1,,-1,,404195201,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,activity_describe_171,,-1,-1,,,"7|6|7,7|6|7,-1",13,19,,,,800
1038,[[5|10]],,Textures/ActivityList/S_banner_zhanling,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_name330,,-1,2,[],,activity_faq_bp,38|2071|404195003|10270002|184|300|402024999|402220008|1|0|0,-1,,[],Activity_21,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name330,-1,,,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,activity_describe_171,,-1,-1,,,"7|6|7,7|6|7,-1",13,34,,,,801
1039,[[5|10]],,Textures/ActivityList/TotalPay_Common,-1,,5|10,-1,6,,1,1,,,-1,activity_describe_206,,-1,2,[],,activity_faq_193_1,23|9120001|1|100|404195501|200|404195502|400|404195503|1000|404195504,-1,,[],Activity_44,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_206,-1,,ShowTotalPayPanel,-1,,,,-1,,-1,,404195504,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,activity_describe_171,,-1,-1,,,"7|6|7,7|6|7,-1",13,21,,,,105
1040,[[5|10]],,remote:BG_FullScreen/ActivityBG_Package_new10.jpg,-1,,5|10,-1,6,,1,1,,,-1,,,-1,2,[],,activity_faq_639,50|401124901|0,-1,,[],Activity_174,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name_639,-1,,,-1,[401081101|401081102|401081103],,,-1,,-1,,401121701,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,,,-1,-1,,,"8|1|5,8|1|5,-1",13,49,,,,300
1041,[[5|10]],,Textures/ActivityList/banner_shop_02,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,2,[],,activity_describe_273,7|342|401081002,-1,,[],Activity_174,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name_658,-1,,,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10066-10107,1001-1004",,,-1,,,-1,-1,,,"8|1|5,8|1|5,-1",13,44,,,,300
1042,[[5|10]],,remote:BG_Banner/S_banner_zhanling_5.png,-1,,5|10,-1,4,,1,1,,,-1,,,-1,1,[],,dice_02,"53|7,31|185",-1,,[],remote:Icon_Function/Activity_190.png,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,dice_01,-1,,,-1,[403115001|403115002|403115003|403115004|403115005|403115006|403115007|403115008],,,-1,,-1,,404191001,-1,2024-4-20 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-20 00:00:00|2024-4-26 23:59:59,1,53,,,,100
1043,[[5|10]],,remote:BG_Banner/S_banner_zhanling_5.png,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,2,[],,,7|343|401250002,-1,,[],Activity_11,1,1,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name_shop_2,-1,,,-1,,,,-1,,-1,,,-1,2024-4-20 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-20 00:00:00|2024-4-26 23:59:59,1,44,,,,101
1044,[[5|10]],,Textures/ActivityList/S_banner_zhanling_5,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,,,-1,2,[],,activity_faq_bp,38|2047|404194555|10270002|186|300|402024999|401264010|1|0|0,-1,,[],remote:Icon_Function/Activity_190.png,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_bp_touzi,-1,,,-1,,,,-1,,-1,,,-1,2024-4-20 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,activity_describe_171,,-1,-1,,,2024-4-20 00:00:00|2024-4-26 23:59:59,1,34,,,,101
1045,[[5|10]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,5|10,-1,-1,,-1,-1,activity_describe_171,,-1,activity_name349,,-1,2,[],,,"3|2089|2090,19|0|10|404192001|50|404192002|150|404192003|350|404192004",-1,,[],Activity_25,1,0,-1,-1,-1,-1,2001,-1,4,,-1,,-1,,-1,,activity_name349,-1,,show_ranking_main_panel,-1,[404192201|404192202|404192203],,,-1,,-1,,,-1,2024-4-20 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-20 00:00:00|2024-4-26 23:59:59,1,18,,,,401
1046,[[5|10]],,remote:BG_FullScreen/ActivityBG_Package_new10.jpg,-1,,5|10,-1,6,,1,1,,,-1,,,-1,2,[],,activity_faq_639,50|401124901|0,-1,,[],remote:Icon_Function/Activity_174.png,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,goods_name_12110001,-1,,,-1,[401081101|401081102|401081103],,,-1,,-1,,402067703,-1,2024-4-22 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-22 00:00:00|2024-4-26 23:59:59,1,49,,,,300
1047,[[5|10]],,remote:BG_Banner/banner_shop_02.png,-1,,5|10,-1,-1,,-1,-1,,,-1,,,-1,2,[],,activity_describe_273,7|319|401081002,-1,,[],remote:Icon_Function/Activity_11.png,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_shop,-1,,,-1,,,,-1,,-1,,,-1,2024-4-22 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-22 00:00:00|2024-4-26 23:59:59,1,44,,,,301
1048,[[5|10]],,Textures/ActivityList/TotalPay_Common,-1,,5|10,-1,5,,1,1,,,-1,activity_describe_206,,-1,2,[],,activity_faq_193_1,23|9120001|1|100|404192301|200|404192302|400|404192303|600|404192304|1000|404192305,-1,,[],Activity_44,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_206,-1,,ShowTotalPayPanel,-1,,,,-1,,-1,,404192301,-1,2024-4-20 00:00:00|2024-4-26 23:59:59,"1-501,10001-10033",,,-1,activity_describe_171,,-1,-1,,,2024-4-20 00:00:00|2024-4-26 23:59:59,1,21,,,,400
104,[[5|7]],,Textures/ActivityList/activity_specialoffers,-1,,5|7,-1,-1,,-1,-1,,Activity_14,-1,UI_Activity_des_003,,-1,1,[],,,14|1,-1,,[],Activity_17,-1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,103,UI_Activity_003,-1,,show_gift_bag,-1,,,,1,,-1,,,-1,2021-9-1 00:00:00|2099-9-30 23:59:59,"1,10001-10107,1001-1004",,,-1,,,-1,-1,,,24,2,14,,,,2
151,[[5|5]],,remote:BG_Banner/banner_mxjj_01.png,-1,,5|5,-1,-1,,-1,-1,activity_describe_fund1_1,Activity_15,-1,adventure_fund_1,16,-1,1,[],,,16|1|1,-1,,[],Activity_15,1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name28,-1,,show_adventure_fund,-1,[10014],,,2,,-1,,,-1,2022-5-23 00:00:00|2099-5-31 23:59:59,"10001-10107,1001-1004",,,-1,activity_describe_fund1_1,,-1,-1,,activity_adventurefund,16,4,16,,,,1000
152,[[5|5]],,remote:BG_Banner/banner_cjjj_01.png,-1,,5|5,-1,-1,,-1,-1,activity_describe_fund2_1,Activity_16,-1,activity_describe_fund2,16,-1,1,[],,,16|2|2,-1,,[],Activity_16,1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name29,-1,,show_city_fund,-1,[10015],,,2,,-1,,,-1,2022-5-23 00:00:00|2099-5-31 23:59:59,"10001-10107,1001-1004",,,-1,activity_describe_fund2_1,,-1,-1,,activity_cityfund,16,4,16,,,,1000
161,[[5|10]],,Textures/ActivityList/activity_dailygiftbag,-1,,5|10,-1,-1,,-1,-1,activity_name161,Activity_17,-1,activity_describe_161,,-1,1,[],,,17|8111|8112|8113|8114|8115|8116|8117|8118|8119|8120|8121|8122|8123|8124|8125|8126|8127|8128|8129|8130|8131|8132|8133|8134|8135|8136|8137|8138|8139|8140|1200,-1,,[],Activity_21,1,0,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name161,-1,,show_daily_gift_bag,-1,[10017|10018|10019|10020|20017|20018|20019|20020],,,2,,-1,,,-1,2022-5-23 00:00:00|2099-5-31 23:59:59,"10001-10107,1001-1004",,,-1,activity_name161,,-1,-1,,activity_self_select_pack,24,2,17,,,,1
192,[[2|117|18]],,Textures/ActivityList/RankGiftBag_StarUp,-1,,2|117|18,-1,-1,,-1,-1,,,-1,activity_describe_192,,-1,2,[],,,24|10020|1002011,-1,,[],Activity_25,1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name192,-1,,,-1,[9021003],,,-1,,-1,,,-1,2023-8-29 00:00:00|2029-8-31 22:59:59,,,,-1,,,-1,-1,,,0|-1,6,22,,,,-1
619,[[5|7]],,Textures/ActivityList/s_banner_1,-1,,5|7,-1,-1,,-1,-1,activity_describe_fund4_1,Activity_166,-1,activity_describe_fund4,16,-1,1,[],,,16|3|4,-1,,[],Activity_166,1,1,-1,-1,-1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name619,-1,,show_city_fund,-1,[401027777],,,2,,-1,,,-1,2022-5-23 00:00:00|2034-5-31 23:59:59,"10027-10107,1001-1004",,,-1,activity_describe_fund4_1,,-1,-1,,activity_cityfund,16,4,16,,,,1000
314,[[7|152|1]],,remote:BG_Banner/banner_cjjj_01.png,-1,,7|152|1,-1,-1,,-1,-1,activity_describe_fund3_1,Activity_16,-1,activity_describe_fund3,16,-1,1,[],,,16|2|3,-1,,[],Activity_16,1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name29,-1,,show_city_fund,-1,[900001],,,2,,-1,,,-1,2022-5-23 00:00:00|2099-5-31 23:59:59,"10001-10107,1001-1004",,,-1,activity_describe_fund3_1,,-1,-1,,activity_cityfund,16,4,16,,,,1000
324,[[5|20]|[6|6]],,Textures/ActivityList/banner_DIYcard,-1,,"5|20,6|6",-1,-1,,-1,-1,,,-1,activity_describe_324,,-1,2,[],,activity_faq_324,42|1|7|0|4|6|4|8|4,-1,,[],Activity_94,1,1,-1,-1,-1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name324,-1,,,-1,[11010001|11010002|11010003],,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-500,10001-10107,1001-1004",,,-1,activity_describe_171,,-1,-1,,,,4,38,,313,,5
331,[[5|12]|[4|168]],hd_btn_qitianle_,Textures/ActivityList/Activity_Banner_1,-1,,"5|12,4|168",-1,-1,,-1,-1,,,-1,,40,-1,1,[],,seven_reward_new_tips6,40|1,-1,,[],Activity_79,-1,0,-1,-1,-1,-1,-1,-1,16,,-1,,-1,,1,217,seven_reward_new_tips5,-1,,,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-4,10001-10107,1001-1004",,,-1,,,-1,-1,,,336,2,36,,,,900
1027,[[2|117|6]],,Textures/ActivityList/s_banner_1,-1,,2|117|6,-1,-1,,-1,-1,activity_describe_fund4_1,Activity_166,-1,activity_describe_fund5,16,-1,1,[],,,16|4|5,-1,,[],Activity_166,1,1,-1,-1,-1,-1,-1,-1,1,,-1,,-1,,-1,,activity_describe_fund5,-1,,show_city_fund,-1,[401027777],,,2,,-1,,,-1,2022-5-23 00:00:00|2034-5-31 23:59:59,"1-501,10108-10670",,,-1,activity_describe_fund4_1,,-1,-1,,activity_cityfund,16,4,16,,,,9998
1028,[[2|117|5]],,,-1,,2|117|5,-1,-1,,-1,-1,,Activity_14,-1,UI_Activity_des_003,,-1,1,[],,,,-1,,[],remote:Icon_Function/Activity_284.png,1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,103,pay_tanlian_2,-1,,show_gift_bag,-1,,,,1,,-1,,,-1,2021-9-1 00:00:00|2099-9-30 23:59:59,"1-501,10108-19999",,,-1,,,-1,-1,,,24,2,14,,,,9994
1029,[[2|117|5]],,Textures/ActivityList/activity_dailygiftbag,-1,,2|117|5,-1,-1,,-1,-1,activity_name161,Activity_17,-1,activity_describe_161,,-1,1,[],,,17|8111|1200,-1,,[],Activity_21,1,0,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,,activity_name161,-1,,show_daily_gift_bag,-1,[10117|10118|10119|10120],,,2,,-1,,,-1,2022-5-23 00:00:00|2099-5-31 23:59:59,"1-501,10108-19999",,,-1,activity_name161,,-1,-1,,activity_self_select_pack,24,2,17,,,,1
1049,[[2|117|5]],,Textures/ActivityList/activity_specialoffers,-1,,2|117|5,-1,-1,,-1,-1,,Activity_14,-1,UI_Activity_des_003,,-1,1,[],,,14|2,-1,,[],remote:Icon_Function/Activity_281.png,-1,1,-1,-1,1,-1,-1,-1,1,,-1,,-1,,-1,103,UI_Activity_003,-1,,show_gift_bag,-1,,,,1,,-1,,,-1,2021-9-1 00:00:00|2099-9-30 23:59:59,"2-501,10108-19999",,,-1,,,-1,-1,,,1|7,3,14,,,,2
1050,[[5|5]],,Textures/ActivityList/TotalPay_Firegirl,-1,,5|5,-1,1,,1,1,,,-1,activity_describe_194,23,-1,2,[],,activity_faq_193,23|2391001|0|100|404200001|200|404200002|500|404200003|1000|404200004|2000|404200005|3000|404200006|5000|404200007,-1,,[],Activity_1,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name_194,-1,,ShowTotalPayPanel,-1,,,,-1,,-1,,404200006,-1,2023-9-1 00:00:00|2029-9-30 22:59:59,"1-501,10108-10122,1005-1013",,,-1,activity_describe_171,,-1,-1,,,240,2,21,,,,900
1052,[[2|117|7]],,remote:BG_Banner/S_banner_zhanling_12.png,-1,,2|117|7,-1,2,,1,1,activity_describe_171,,-1,activity_name27,,-1,2,[],,activity_faq_bp_02,38|4003|404221555|10270002|194|500|404220350|12089999|1|0|0,-1,,[],remote:Icon_Function/Activity_43.png,1,1,-1,-1,-1,1,-1,-1,4,,-1,,-1,,-1,,activity_name_1052,-1,,,-1,,,,-1,,-1,,404220351,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10108-10116,1005-1006",,,-1,activity_describe_171,,-1,-1,,,168,2,34,,,,900
1053,[[2|117|7]],,remote:BG_Banner/banner_zlcb_2.png,-1,,2|117|7,-1,-1,,-1,-1,activity_describe_171,,-1,activity_name27,,-1,2,[],,activity_faq_bp_02,38|4005|404221556|12019801|195|100|404220630|12081111|1|0|0,-1,,[],remote:Icon_Function/Activity_132.png,1,1,-1,-1,-1,1,-1,-1,2,,-1,,-1,,-1,,activity_name_1053,-1,,,-1,,,,-1,,-1,,,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10108-10116,1005-1006",,,-1,activity_describe_171,,-1,-1,,,168,2,34,,,,998
1054,[[2|117|5]],hd_btn_qitianle_,Textures/ActivityList/Activity_Banner_7,-1,,2|117|5,-1,3,,1,1,,,-1,,,-1,1,[],,,29|2,-1,,[],Activity_7,-1,0,-1,-1,-1,-1,1045,-1,2,,-1,,-1,,-1,,activity_name_1054,-1,,,-1,,,,-1,,-1,,404220706,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10108-10116,1005-1006",,,-1,,,-1,-1,,,168,2,28,,,,995
1055,[[2|117|5]],,Textures/ActivityList/banner_zlcb_1,-1,,2|117|5,-1,4,,1,1,activity_describe_171,,-1,activity_describe_12000,,-1,2,[],,activity_faq12000,3|4007|4008|4009|4010|4011|4012|4013|4014|4015|4016,-1,,[],Activity_196,-1,1,-1,-1,-1,-1,1098,-1,2,,-1,,-1,,-1,,activity_name12000,-1,,show_ranking_main_panel,-1,,,,-1,,-1,,404223210,-1,2023-9-6 00:00:00|2034-9-12 23:59:59,"1-501,10108-10670",,,-1,activity_describe_171,,-1,-1,,,168,2,56,,,,999
1056,[[5|25]],,remote:BG_Banner/S_banner_zhanling_15.png,-1,,5|25,-1,5,,1,1,,,-1,,,-1,1,[],,activity_faq_1050,"53|8,31|187",-1,,[],remote:Icon_Function/Activity_244.png,1,1,-1,-1,-1,-1,-1,-1,8,,-1,,-1,,-1,,activity_name_1056,-1,,,-1,[404241201|404241202|404241203|404241204|404241205|404241206|404241207],,,-1,,-1,,404241101,-1,2024-4-29 00:00:00|2024-5-8 23:59:59,"1-501,10001-10106",,,-1,,,-1,-1,,,2024-4-29 00:00:00|2024-5-8 23:59:59,1,53,,,,100
1057,[[5|25]],,remote:BG_Banner/S_banner_zhanling_17.png,-1,,5|25,-1,-1,,-1,-1,,,-1,,,-1,2,[],,activity_faq_bp,38|2096|404241555|404241003|188|300|402024999|404241050|1|0|0,-1,,[],remote:Icon_Function/Activity_246.png,1,1,-1,-1,-1,-1,-1,-1,8,,-1,,-1,,-1,,activity_name_1057,-1,,,-1,,,,-1,,-1,,,-1,2024-4-29 00:00:00|2024-5-8 23:59:59,"1-501,10001-10106",,,-1,,,-1,-1,,,2024-4-29 00:00:00|2024-5-8 23:59:59,1,34,,,,200
1058,[[5|25]],,Textures/ActivityList/banner_puzzle_xmas,-1,,5|25,-1,5,,1,1,,,-1,activityname_cross_describe,,-1,2,[],,activitydesc_cross_faq,47|4,-1,,[],remote:Icon_Function/Activity_248.png,1,1,-1,-1,-1,-1,-1,-1,8,,-1,,-1,,-1,,activity_name_1058,-1,,,-1,,,,-1,,-1,,404241102,-1,2024-4-29 00:00:00|2024-5-8 23:59:59,"1-501,10001-10106",,,-1,,,-1,-1,,,2024-4-29 00:00:00|2024-5-8 23:59:59,1,45,,,,300
1059,[[5|25]],,remote:BG_Banner/banner_shop_12.png,-1,,5|25,-1,-1,,-1,-1,,,-1,,,-1,2,[],,,7|344|404241006,-1,,[],remote:Icon_Function/Activity_192.png,1,1,-1,-1,-1,-1,-1,-1,8,,-1,,-1,,-1,,activity_name_1059,-1,,,-1,,,,-1,404241001|404241006|404241004,-1,,,-1,2024-4-29 00:00:00|2024-5-8 23:59:59,"1-501,10001-10106",,,-1,,,-1,-1,,,2024-4-29 00:00:00|2024-5-8 23:59:59,1,44,,,,400
1060,[[5|25]],,remote:BG_Banner/S_banner_zhanling_16.png,-1,,5|25,-1,5,,1,1,,,-1,activity_describe_12001,,-1,2,[],,activity_faq_12001,56|668|669|125|601156801|601156802|601156666|1084|1085|601156804|100,-1,,[],remote:Icon_Function/Activity_247.png,1,0,-1,-1,-1,-1,1086,-1,8,,-1,,-1,,-1,,activity_name_1060,-1,,show_ranking_main_panel,-1,,,,-1,,-1,,404240901,-1,2024-4-29 00:00:00|2024-5-8 23:59:59,"1-501,10001-10106",,,-1,,,-1,-1,,activity_self_select_pack,2024-4-29 00:00:00|2024-5-8 23:59:59,1,57,,,,500
1061,[[5|20]],,Textures/ActivityList/S_banner_zhanling_14,-1,,5|20,-1,5,,1,1,,,-1,activity_describe_1055,,-1,2,[],,activity_faq_193,23|404241007|0|100|404240501|500|404240502|1000|404240503|2000|404240504|3000|404240505|5000|404240506,-1,,[],remote:Icon_Function/Activity_245.png,1,0,-1,-1,-1,-1,-1,-1,8,,-1,,-1,,-1,,activity_name_1061,-1,,,-1,,,,-1,,-1,,404241104,-1,2024-4-24 00:00:00|2024-4-30 23:59:59,2,,,-1,,,-1,-1,,,2024-4-24 00:00:00|2024-4-30 23:59:59,1,21,,,,600
1062,[[5|10]],,,-1,,5|10,-1,4,,1,1,,,-1,,,-1,1,[],,activity_describe_252,"30|9250009|60|28|0|200|3|14400,31|190,7|345|9250010,35|145",-1,,[],Activity_60,1,1,-1,-1,-1,-1,-1,1,4,,-1,,-1,,1,,activity_name_252,-1,,,-1,[9250001|9250002|9250003|9250004|9250005|9250006],,,-1,,-1,,404250510,-1,2024-4-27 00:00:00|2024-5-3 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-27 00:00:00|2024-5-3 23:59:59,1,29,,,,100
1063,[[5|10]],,Textures/ActivityList/S_banner_zhanling,-1,,5|10,-1,-1,,-1,-1,,,-1,activity_name315,,-1,2,[],,activity_faq_bp,38|2072|404251556|10270002|192|300|402024999|402220007|1|0|0,-1,,[],Activity_21,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,activity_name315,-1,,,-1,,,,-1,,-1,,,-1,2024-4-27 00:00:00|2024-5-3 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-27 00:00:00|2024-5-3 23:59:59,1,34,,,,101
1064,[[5|10]],,remote:BG_FullScreen/ActivityBG_Package_new10.jpg,-1,,5|10,-1,6,,1,1,,,-1,,,-1,2,[],,activity_faq_zb,50|402225558|0,-1,,[],remote:Icon_Function/Activity_209.png,1,1,-1,-1,-1,-1,-1,-1,4,,-1,,-1,,-1,,exchange_desc_kaixuan,-1,,,-1,[402225555|402225556|402225557],,,-1,,-1,,403265005,-1,2024-4-27 00:00:00|2024-5-3 23:59:59,"1-501,10001-10033",,,-1,,,-1,-1,,,2024-4-27 00:00:00|2024-5-3 23:59:59,1,49,,,,300
