id,headAtlas,imageAtlas,animationtype,avatar,blood_hight,bullet_hight,deadAudio,desc,elc_hit,forward,frameChar,frameCharFramerate,frameCharScale,frameRate,head,head_Atlas,hit_hight,horse,image,image_Atlas,name,RageSkill_head,scale,show_id,specialHit
1,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,-1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
2,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/Monster/Empty,100,40,death_human_monster,hero_desc_60067,,1,,,-1,,Head_60052,,40,-1,Lihui_10006,,hero_name_60067,-1,40,-1,{elc_hit:}
20003,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_4,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20004,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20004,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20004,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_5,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20005,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20005,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20005,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_6,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20006,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20006,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_7,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20007,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20007,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20007,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_8,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20008,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20008,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20008,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_9,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20009,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20009,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20009,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_1,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20010,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20010,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_2,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20002,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20011,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20011,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_4,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20004,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20012,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20012,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_5,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20005,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20013,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20013,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_6,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20006,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20014,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20014,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_7,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20007,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20015,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_8,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20008,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20016,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_9,170,68,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20009,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20017,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_1,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20018,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_2,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20002,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20019,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_4,170,68,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20002,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20101,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_11,170,68,Battle_die_female_1,hero_desc_20101,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20101,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20201,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_10,170,68,Battle_die_male_1,hero_desc_20201,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20201,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
20301,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Villager/villager_12,170,68,Battle_die_female_1,hero_desc_20301,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20301,Atlas/UI_Hero_Head,68,-1,Lihui_10006,,villager_name_20015,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
21001,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/WildGoat_animal,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_21001,Atlas/UI_Hero_Head,40,-1,Lihui_21001,,hero_name_10006,-1,40,-1,{elc_hit:}
21002,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/Cow_animal,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_21002,Atlas/UI_Hero_Head,40,-1,Lihui_21002,,hero_name_10006,-1,40,-1,{elc_hit:}
21003,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/Gobbler,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_60060,Atlas/UI_Hero_Head,40,-1,Lihui_21003,,hero_name_10006,-1,40,-1,{elc_hit:}
21004,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/Pug_animal,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_21004,Atlas/UI_Hero_Head,40,-1,Lihui_21004,,hero_name_10006,-1,40,-1,{elc_hit:}
21005,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/Chicken_animal,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_60003,Atlas/UI_Hero_Head,40,-1,Lihui_21005,,hero_name_10006,-1,40,-1,{elc_hit:}
21006,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/Rooster_animal,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_60004,Atlas/UI_Hero_Head,40,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:}
21007,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/VillageAnimals/Drake_animal,100,40,death_monster,hero_desc_10006,,-1,,,-1,,Head_60004,Atlas/UI_Hero_Head,40,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:}
21012,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Pet/yezhu1,100,40,death_monster,hero_desc_60069,,-1,,,-1,,Head_60008,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60008,-1,40,-1,{elc_hit:}
21013,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/zhu5,100,40,death_monster,hero_desc_60069,,-1,,,-1,,Head_60101,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60101,-1,40,-1,{elc_hit:}
21014,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/zhu6,100,40,death_monster,hero_desc_60070,,-1,,,-1,,Head_60037,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60037,-1,40,-1,{elc_hit:}
21015,Atlas/UI_Monster_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Pet/yezhu3,100,40,death_monster,hero_desc_60070,,-1,,,-1,,Head_60052,Atlas/UI_Monster_Head,40,-1,Lihui_10006,,hero_name_60052,-1,40,-1,{elc_hit:}
22001,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/KanbanGirl,150,60,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_22001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22001,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22002,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Troop/League_1_soldier,150,60,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_22001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22001,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22003,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/laobanniang,150,60,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_laobanniang,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10032,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22003,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22004,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Ironsmith,150,60,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Ironsmith,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10009,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22004,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22005,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Fighter,150,60,Battle_die_female_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,Avatar/CharFrame/CharFrame_Fighter,[6|15|15|15|15|15|15],86,{idle:6|run:15|attack:15|work:15|sleep1:15|sleep2:15|sleep3:15},Head_10016,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22005,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22006,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/Horse,150,60,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22007,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/gongzhu,150,60,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22008,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Seasons/S3/Avatar/Monster/XJ_nongming1,150,60,Battle_die_male_1,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,villager_name_22008,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
22009,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Seasons/S4/WorldMap/trader/UI_shanglvtuan1,150,60,Battle_die_male_1,hero_desc_10006,,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,business_delegation_desc_166,-1,40,-1,{elc_hit:}
22010,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Seasons/S4/WorldMap/trader/UI_shanglvtuan3,150,60,Battle_die_male_1,hero_desc_10006,,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,business_delegation_desc_167,-1,40,-1,{elc_hit:}
22011,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Seasons/S4/WorldMap/trader/UI_shanglvtuan4,150,60,Battle_die_male_1,hero_desc_10006,,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,business_delegation_desc_168,-1,40,-1,{elc_hit:}
22012,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Seasons/S4/WorldMap/trader/UI_shanglvtuan5,150,60,Battle_die_male_1,hero_desc_10006,,1,,,-1,,Head_20001,Atlas/UI_Hero_Head,60,-1,Lihui_10006,,business_delegation_desc_169,-1,40,-1,{elc_hit:}
23002,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/RLNB,170,68,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60004,,68,24001,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
23003,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/huodui,170,68,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60004,,68,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
24001,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/jianta,170,68,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60004,,68,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30001,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/Treant,100,40,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60004,,40,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30002,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/Bear,200,0,death_monster,hero_desc_60017,Effect/Battle/Spine/hit_dian2,1,,,-1,,Head_60017,,80,-1,Lihui_10006,,hero_name_60017,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
30003,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/sheep,100,0,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60004,,40,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30004,Atlas/UI_Monster_Head,Atlas/UI_Pet_Lihui,2,Avatar/Spine/Hero/xianzhe_bear,100,0,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian2,-1,,,-1,,Head_60293,Atlas/UI_Monster_Head,40,-1,pet_402,Atlas/UI_Pet_Lihui,hero_name_60017,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
30005,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/WinterWolf,100,40,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60100,,40,-1,Lihui_10006,,hero_name_60100,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30006,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Hero/tonglingmao_hun,150,60,Battle_die_male_1,hero_desc_10038,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_10038,Atlas/UI_Hero_Head,60,-1,Lihui_10038,,hero_name_10038,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30007,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/baozi,150,60,death_monster,hero_desc_10038,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_10038,,60,-1,Lihui_10038,,hero_name_10038,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30008,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Monster/Bear,200,0,death_monster,hero_desc_60017,Effect/Battle/Spine/hit_dian2,-1,,,-1,,Head_60017,,80,-1,Lihui_10006,,hero_name_60017,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
30009,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/sheep_awake,100,0,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60004,,40,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30010,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/XSYS,150,60,death_monster,hero_desc_60017,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60017,,60,-1,Lihui_10006,,hero_name_60017,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30011,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/SYS,220,88,death_monster,hero_desc_60017,Effect/Battle/Spine/hit_dian2,-1,,,-1,,Head_60017,,88,-1,Lihui_10006,,hero_name_60017,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
30018,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/nvwu_skill2,500,200,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian2,1,,,-1,,Head_60004,,200,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian2}
30022,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/famingjia_pao,150,90,death_monster,hero_desc_10006,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60004,,60,-1,Lihui_21006,,hero_name_10006,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30023,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/huayishi_HL,100,40,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,1,,,-1,,Head_60100,,40,-1,Lihui_10006,,hero_name_60100,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30024,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/zhihuangu,100,40,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60100,,40,-1,Lihui_10006,,hero_name_60100,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
30025,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,2,Avatar/Spine/Summoner/penhuogu,100,40,death_monster,hero_desc_60100,Effect/Battle/Spine/hit_dian,-1,,,-1,,Head_60100,,40,-1,Lihui_10006,,hero_name_60100,-1,40,-1,{elc_hit:Effect/Battle/Spine/hit_dian}
50001,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/AshTree,120,48,drop,hero_desc_50001,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50001,-1,40,-1,{elc_hit:}
50002,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/BlackOakTree,120,48,drop,hero_desc_50002,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50002,-1,40,-1,{elc_hit:}
50003,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/GreenAppleTree,120,48,drop,hero_desc_50003,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50003,-1,40,-1,{elc_hit:}
50004,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/IvyTree,120,48,drop,hero_desc_50004,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50004,-1,40,-1,{elc_hit:}
50005,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/ManticoreTree,120,48,drop,hero_desc_50005,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50005,-1,40,-1,{elc_hit:}
50006,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/MapleTree,120,48,drop,hero_desc_50006,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50006,-1,40,-1,{elc_hit:}
50007,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/OakTree,120,48,drop,hero_desc_50007,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50007,-1,40,-1,{elc_hit:}
50008,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/RedAppleTree,120,48,drop,hero_desc_50008,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50008,-1,40,-1,{elc_hit:}
50009,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/RedSandalTree,120,48,drop,hero_desc_50009,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50009,-1,40,-1,{elc_hit:}
50010,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/WillowTree,120,48,drop,hero_desc_50010,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50010,-1,40,-1,{elc_hit:}
50011,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/YewTree,120,48,drop,hero_desc_50011,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50011,-1,40,-1,{elc_hit:}
50012,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/AshTree_village,120,48,drop,hero_desc_50011,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50011,-1,40,-1,{elc_hit:}
50013,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/Burning continentTree,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50014,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/Burning continentTree2,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50015,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/DeadTree,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50016,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/Thorn,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50017,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/CoconutTree,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50018,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/bhs,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50019,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/hc,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50020,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/tree-2,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50021,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/tree-3,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
50022,Atlas/UI_Hero_Head,Atlas/UI_Hero_Lihui,1,Avatar/InanimateMonsters/Tree1,120,48,drop,hero_desc_50012,,1,,,-1,,Head_10006,,48,-1,Lihui_10006,,hero_name_50012,-1,40,-1,{elc_hit:}
