id,taskConditionVo,Atlas,descParams,group,icon,is_daily,level,point,progress_desc,progress_isopen,read_split,read_type,reward,reward_extra,scene,server_list,serverLists,show_progress,showProgress,stage_group,take_effect_day,target,target_type,task_condition,task_condition_num,task_count,task_discription,task_guide,task_guide_mun,task_order,taskConditionType,taskGuideNum,unit,unit_order,week,weight
15009,,Atlas/UI_Task_1,[1],1510,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,227,1,0,task_desc_15103,23,[10024],3,227,[10024],-1,-1,-1,
15010,,Atlas/UI_Task_1,[1],1511,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,225,1,0,task_desc_15101,23,[10024],1,225,[10024],-1,-1,-1,
15011,,Atlas/UI_Task_1,[1],1511,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,226,1,0,task_desc_15102,23,[10024],2,226,[10024],-1,-1,-1,
15012,,Atlas/UI_Task_1,[1],1511,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,227,1,0,task_desc_15103,23,[10024],3,227,[10024],-1,-1,-1,
15013,,Atlas/UI_Task_1,[1],1512,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,225,1,0,task_desc_15101,23,[10024],1,225,[10024],-1,-1,-1,
15014,,Atlas/UI_Task_1,[1],1512,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,226,1,0,task_desc_15102,23,[10024],2,226,[10024],-1,-1,-1,
15015,,Atlas/UI_Task_1,[1],1512,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,227,1,0,task_desc_15103,23,[10024],3,227,[10024],-1,-1,-1,
15016,,Atlas/UI_Task_1,[1],1513,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,225,1,0,task_desc_15101,23,[10024],1,225,[10024],-1,-1,-1,
15017,,Atlas/UI_Task_1,[1],1513,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,226,1,0,task_desc_15102,23,[10024],2,226,[10024],-1,-1,-1,
15018,,Atlas/UI_Task_1,[1],1513,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,227,1,0,task_desc_15103,23,[10024],3,227,[10024],-1,-1,-1,
15019,,Atlas/UI_Task_1,[1],1514,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,225,1,0,task_desc_15101,23,[10024],1,225,[10024],-1,-1,-1,
15020,,Atlas/UI_Task_1,[1],1514,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,226,1,0,task_desc_15102,23,[10024],2,226,[10024],-1,-1,-1,
15021,,Atlas/UI_Task_1,[1],1514,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,227,1,0,task_desc_15103,23,[10024],3,227,[10024],-1,-1,-1,
15022,,Atlas/UI_Task_1,[1],1520,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,20,0,task_desc_15201,23,[10038],1,234,[10038],-1,-1,-1,
15023,,Atlas/UI_Task_1,[1],1520,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,60,0,task_desc_15201,23,[10038],2,234,[10038],-1,-1,-1,
15024,,Atlas/UI_Task_1,[1],1520,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,100,0,task_desc_15201,23,[10038],3,234,[10038],-1,-1,-1,
15025,,Atlas/UI_Task_1,[1],1521,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,20,0,task_desc_15201,23,[10038],1,234,[10038],-1,-1,-1,
15026,,Atlas/UI_Task_1,[1],1521,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,60,0,task_desc_15201,23,[10038],2,234,[10038],-1,-1,-1,
15027,,Atlas/UI_Task_1,[1],1521,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,100,0,task_desc_15201,23,[10038],3,234,[10038],-1,-1,-1,
15028,,Atlas/UI_Task_1,[1],1522,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,20,0,task_desc_15201,23,[10038],1,234,[10038],-1,-1,-1,
15029,,Atlas/UI_Task_1,[1],1522,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,60,0,task_desc_15201,23,[10038],2,234,[10038],-1,-1,-1,
15030,,Atlas/UI_Task_1,[1],1522,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,234,100,0,task_desc_15201,23,[10038],3,234,[10038],-1,-1,-1,
15031,,Atlas/UI_Task_1,[1],1531,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,235,1,0,task_desc_15301,23,[10025],1,235,[10025],-1,-1,-1,
15032,,Atlas/UI_Task_1,[1],1531,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,135,3,0,task_desc_15302,23,[10025],2,135,[10025],-1,-1,-1,
15033,,Atlas/UI_Task_1,[1],1531,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,136,1,0,task_desc_15303,23,[10025],3,136,[10025],-1,-1,-1,
15034,,Atlas/UI_Task_1,[1],1532,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,135,3,0,task_desc_15302,23,[10025],1,135,[10025],-1,-1,-1,
15035,,Atlas/UI_Task_1,[1],1532,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,136,1,0,task_desc_15303,23,[10025],2,136,[10025],-1,-1,-1,
15036,,Atlas/UI_Task_1,[1],1532,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,1,0,task_desc_15304,23,[10025],3,238,[10025],-1,-1,-1,
15037,,Atlas/UI_Task_1,[1],1533,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,135,3,0,task_desc_15302,23,[10025],1,135,[10025],-1,-1,-1,
15038,,Atlas/UI_Task_1,[1],1533,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,136,1,0,task_desc_15303,23,[10025],2,136,[10025],-1,-1,-1,
15039,,Atlas/UI_Task_1,[1],1533,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,1,0,task_desc_15304,23,[10025],3,238,[10025],-1,-1,-1,
15040,,Atlas/UI_Task_1,[1],1534,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,135,3,0,task_desc_15302,23,[10025],1,135,[10025],-1,-1,-1,
15041,,Atlas/UI_Task_1,[1],1534,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,136,1,0,task_desc_15303,23,[10025],2,136,[10025],-1,-1,-1,
15042,,Atlas/UI_Task_1,[1],1534,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,1,0,task_desc_15304,23,[10025],3,238,[10025],-1,-1,-1,
15043,,Atlas/UI_Task_1,[1],1535,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,3,0,task_desc_15304,23,[10025],1,238,[10025],-1,-1,-1,
15044,,Atlas/UI_Task_1,[1],1535,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,5,0,task_desc_15304,23,[10025],2,238,[10025],-1,-1,-1,
15045,,Atlas/UI_Task_1,[1],1535,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,228,1,0,task_desc_15305,23,[10025],3,228,[10025],-1,-1,-1,
15046,,Atlas/UI_Task_1,[1],1536,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,3,0,task_desc_15304,23,[10025],1,238,[10025],-1,-1,-1,
15047,,Atlas/UI_Task_1,[1],1536,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,5,0,task_desc_15304,23,[10025],2,238,[10025],-1,-1,-1,
15048,,Atlas/UI_Task_1,[1],1536,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,228,1,0,task_desc_15305,23,[10025],3,228,[10025],-1,-1,-1,
15049,,Atlas/UI_Task_1,[1],1537,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,3,0,task_desc_15304,23,[10025],1,238,[10025],-1,-1,-1,
15050,,Atlas/UI_Task_1,[1],1537,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,238,5,0,task_desc_15304,23,[10025],2,238,[10025],-1,-1,-1,
15051,,Atlas/UI_Task_1,[1],1537,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,228,1,0,task_desc_15305,23,[10025],3,228,[10025],-1,-1,-1,
15052,,Atlas/UI_Task_1,[1],1540,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,229,1,0,task_desc_13301,25,[28],1,229,[28],-1,-1,-1,
15053,,Atlas/UI_Task_1,[1],1540,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,230,2,0,task_desc_13302,25,[28],2,230,[28],-1,-1,-1,
15054,,Atlas/UI_Task_1,[1],1540,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,231,1,0,task_desc_13303,25,[28],3,231,[28],-1,-1,-1,
15055,,Atlas/UI_Task_1,[1],1541,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,229,1,0,task_desc_13301,25,[28],1,229,[28],-1,-1,-1,
15056,,Atlas/UI_Task_1,[1],1541,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,230,2,0,task_desc_13302,25,[28],2,230,[28],-1,-1,-1,
15057,,Atlas/UI_Task_1,[1],1541,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,231,1,0,task_desc_13303,25,[28],3,231,[28],-1,-1,-1,
15058,,Atlas/UI_Task_1,[1],1542,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,229,1,0,task_desc_13301,25,[28],1,229,[28],-1,-1,-1,
15059,,Atlas/UI_Task_1,[1],1542,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,230,2,0,task_desc_13302,25,[28],2,230,[28],-1,-1,-1,
15060,,Atlas/UI_Task_1,[1],1542,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,231,1,0,task_desc_13303,25,[28],3,231,[28],-1,-1,-1,
15061,,Atlas/UI_Task_1,[1],1543,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,229,1,0,task_desc_13301,25,[28],1,229,[28],-1,-1,-1,
15062,,Atlas/UI_Task_1,[1],1543,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,230,2,0,task_desc_13302,25,[28],2,230,[28],-1,-1,-1,
15063,,Atlas/UI_Task_1,[1],1543,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,231,1,0,task_desc_13303,25,[28],3,231,[28],-1,-1,-1,
15064,,Atlas/UI_Task_1,[1],1544,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,229,1,0,task_desc_13301,25,[28],1,229,[28],-1,-1,-1,
15065,,Atlas/UI_Task_1,[1],1544,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,230,2,0,task_desc_13302,25,[28],2,230,[28],-1,-1,-1,
15066,,Atlas/UI_Task_1,[1],1544,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,231,1,0,task_desc_13303,25,[28],3,231,[28],-1,-1,-1,
15067,,Atlas/UI_Task_1,[1],1550,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15068,,Atlas/UI_Task_1,[1],1550,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,3,0,task_desc_13401,23,[10009],2,69,[10009],-1,-1,-1,
15069,,Atlas/UI_Task_1,[1],1550,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15070,,Atlas/UI_Task_1,[1],1551,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15071,,Atlas/UI_Task_1,[1],1551,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,3,0,task_desc_13401,23,[10009],2,69,[10009],-1,-1,-1,
15072,,Atlas/UI_Task_1,[1],1551,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15073,,Atlas/UI_Task_1,[1],1552,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15074,,Atlas/UI_Task_1,[1],1552,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,232,1,0,task_desc_13402,23,[10009],2,232,[10009],-1,-1,-1,
15075,,Atlas/UI_Task_1,[1],1552,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15076,,Atlas/UI_Task_1,[1],1553,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15077,,Atlas/UI_Task_1,[1],1553,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,232,1,0,task_desc_13402,23,[10009],2,232,[10009],-1,-1,-1,
15078,,Atlas/UI_Task_1,[1],1553,,1,,15,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15079,,Atlas/UI_Task_1,[1],1554,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15080,,Atlas/UI_Task_1,[1],1554,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,232,1,0,task_desc_13402,23,[10009],2,232,[10009],-1,-1,-1,
15081,,Atlas/UI_Task_1,[1],1554,,1,,20,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15082,,Atlas/UI_Task_1,[1],1555,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15083,,Atlas/UI_Task_1,[1],1555,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,232,1,0,task_desc_13402,23,[10009],2,232,[10009],-1,-1,-1,
15084,,Atlas/UI_Task_1,[1],1555,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15085,,Atlas/UI_Task_1,[1],1556,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,69,1,0,task_desc_13401,23,[10009],1,69,[10009],-1,-1,-1,
15086,,Atlas/UI_Task_1,[1],1556,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,232,1,0,task_desc_13402,23,[10009],2,232,[10009],-1,-1,-1,
15087,,Atlas/UI_Task_1,[1],1556,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,233,1,0,task_desc_13403,23,[10009],3,233,[10009],-1,-1,-1,
15088,,Atlas/UI_Task_1,[1],1560,,1,,3,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,130,1,0,task_desc_13501,12,[116],1,130,[116],-1,-1,-1,
15089,,Atlas/UI_Task_1,[1],1560,,1,,3,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,3,0,task_desc_13502,1,[116],2,42,[116],-1,-1,-1,
15090,,Atlas/UI_Task_1,[1],1560,,1,,3,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,50,5,0,task_desc_13503,12,[116],3,50,[116],-1,-1,-1,
15091,,Atlas/UI_Task_1,[1],1560,,1,,3,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,84,1,0,task_desc_13504,1,[151],4,84,[151],-1,-1,-1,
15092,,Atlas/UI_Task_1,[1],1560,,1,,3,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,85,3|2,0,task_desc_13505,14,[0|120],5,RelicTreasure,[0|120],-1,-1,-1,
15093,,Atlas/UI_Task_1,[1],1561,,1,,6,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,130,1,0,task_desc_13501,12,[116],1,130,[116],-1,-1,-1,
15094,,Atlas/UI_Task_1,[1],1561,,1,,6,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,3,0,task_desc_13502,1,[116],2,42,[116],-1,-1,-1,
15095,,Atlas/UI_Task_1,[1],1561,,1,,6,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,50,5,0,task_desc_13503,12,[116],3,50,[116],-1,-1,-1,
15096,,Atlas/UI_Task_1,[1],1561,,1,,6,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,84,1,0,task_desc_13504,1,[151],4,84,[151],-1,-1,-1,
15097,,Atlas/UI_Task_1,[1],1561,,1,,6,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,85,3|2,0,task_desc_13505,14,[0|120],5,RelicTreasure,[0|120],-1,-1,-1,
15098,,Atlas/UI_Task_1,[1],1562,,1,,9,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,130,1,0,task_desc_13501,12,[116],1,130,[116],-1,-1,-1,
15099,,Atlas/UI_Task_1,[1],1562,,1,,9,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,3,0,task_desc_13502,1,[116],2,42,[116],-1,-1,-1,
15100,,Atlas/UI_Task_1,[1],1562,,1,,9,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,50,5,0,task_desc_13503,12,[116],3,50,[116],-1,-1,-1,
15101,,Atlas/UI_Task_1,[1],1562,,1,,9,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,84,1,0,task_desc_13504,1,[151],4,84,[151],-1,-1,-1,
15102,,Atlas/UI_Task_1,[1],1562,,1,,9,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,85,3|2,0,task_desc_13505,14,[0|120],5,RelicTreasure,[0|120],-1,-1,-1,
15103,,Atlas/UI_Task_1,[1],1563,,1,,12,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,130,1,0,task_desc_13501,12,[116],1,130,[116],-1,-1,-1,
15104,,Atlas/UI_Task_1,[1],1563,,1,,12,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,42,3,0,task_desc_13502,1,[116],2,42,[116],-1,-1,-1,
15105,,Atlas/UI_Task_1,[1],1563,,1,,12,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,50,5,0,task_desc_13503,12,[116],3,50,[116],-1,-1,-1,
15106,,Atlas/UI_Task_1,[1],1563,,1,,12,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,84,1,0,task_desc_13504,1,[151],4,84,[151],-1,-1,-1,
15107,,Atlas/UI_Task_1,[1],1563,,1,,12,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,85,3|2,0,task_desc_13505,14,[0|120],5,RelicTreasure,[0|120],-1,-1,-1,
15108,,Atlas/UI_Task_1,[1],1570,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,240,2,0,task_desc_15701,23,[10037],1,240,[10037],-1,-1,-1,
15109,,Atlas/UI_Task_1,[1],1570,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,240,10,0,task_desc_15701,23,[10037],1,240,[10037],-1,-1,-1,
15110,,Atlas/UI_Task_1,[1],1570,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,240,20,0,task_desc_15701,23,[10037],1,240,[10037],-1,-1,-1,
15111,,Atlas/UI_Task_1,[1],1571,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,219,1,0,task_desc_15702,23,[10037],1,219,[10037],-1,-1,-1,
15112,,Atlas/UI_Task_1,[1],1571,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,219,3,0,task_desc_15702,23,[10037],1,219,[10037],-1,-1,-1,
15113,,Atlas/UI_Task_1,[1],1571,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,219,5,0,task_desc_15702,23,[10037],1,219,[10037],-1,-1,-1,
15114,,Atlas/UI_Task_1,[1],1572,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,241,1,0,task_desc_15703,23,[10037],1,241,[10037],-1,-1,-1,
15115,,Atlas/UI_Task_1,[1],1572,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,241,3,0,task_desc_15703,23,[10037],1,241,[10037],-1,-1,-1,
15116,,Atlas/UI_Task_1,[1],1572,,1,,10,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,241,5,0,task_desc_15703,23,[10037],1,241,[10037],-1,-1,-1,
15117,,Atlas/UI_Task_1,[1],1502,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,243,"20021,20022,20023|1",0,task_desc_13001,7,[4],1,243,[4],-1,-1,-1,
15118,,Atlas/UI_Task_1,[1],1502,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,243,"20021,20022,20023|3",0,task_desc_13001,7,[4],2,243,[4],-1,-1,-1,
15119,,Atlas/UI_Task_1,[1],1502,,1,,5,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,243,"20021,20022,20023|5",0,task_desc_13001,7,[4],3,243,[4],-1,-1,-1,
15120,,Atlas/UI_Task_1,[1],1503,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,243,"20021,20022,20023|1",0,task_desc_13001,7,[4],1,243,[4],-1,-1,-1,
15121,,Atlas/UI_Task_1,[1],1503,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,243,"20021,20022,20023|3",0,task_desc_13001,7,[4],2,243,[4],-1,-1,-1,
15122,,Atlas/UI_Task_1,[1],1503,,1,,4,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,243,"20021,20022,20023|5",0,task_desc_13001,7,[4],3,243,[4],-1,-1,-1,
16001,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,3,0,task_desc_16001,23,[86],1,206,[86],-1,-1,-1,
16002,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,5,0,task_desc_16001,23,[86],2,206,[86],-1,-1,-1,
16003,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,10,0,task_desc_16001,23,[86],3,206,[86],-1,-1,-1,
16004,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,15,0,task_desc_16001,23,[86],4,206,[86],-1,-1,-1,
16005,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,20,0,task_desc_16001,23,[86],5,206,[86],-1,-1,-1,
16006,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,30,0,task_desc_16001,23,[86],6,206,[86],-1,-1,-1,
16007,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,40,0,task_desc_16001,23,[86],7,206,[86],-1,-1,-1,
16008,,Atlas/UI_Task_1,[1],1600,,-1,,40,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,206,50,0,task_desc_16001,23,[86],8,206,[86],-1,-1,-1,
16009,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,3,0,task_desc_16101,23,[86],1,205,[86],-1,-1,-1,
16010,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,6,0,task_desc_16101,23,[86],2,205,[86],-1,-1,-1,
16011,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,9,0,task_desc_16101,23,[86],3,205,[86],-1,-1,-1,
16012,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,12,0,task_desc_16101,23,[86],4,205,[86],-1,-1,-1,
16013,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,15,0,task_desc_16101,23,[86],5,205,[86],-1,-1,-1,
16014,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,20,0,task_desc_16101,23,[86],6,205,[86],-1,-1,-1,
16015,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,25,0,task_desc_16101,23,[86],7,205,[86],-1,-1,-1,
16016,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,30,0,task_desc_16101,23,[86],8,205,[86],-1,-1,-1,
16017,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,40,0,task_desc_16101,23,[86],9,205,[86],-1,-1,-1,
16018,,Atlas/UI_Task_1,[1],1610,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,205,50,0,task_desc_16101,23,[86],10,205,[86],-1,-1,-1,
16019,,Atlas/UI_Task_1,[1],1620,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,245,1,0,task_desc_16202,23,[10012],1,245,[10012],-1,-1,-1,
16020,,Atlas/UI_Task_1,[1],1620,,-1,,30,,-1,[1],1,-1,-1,-1,,[],-1,false,,-1,-1,-1,245,3,0,task_desc_16202,23,[10012],2,245,[10012],-1,-1,-1,
