id,idle_reward,idle_reward_2,idle_scene_type,idle_time,idle_time_2,idle_time_max,need_level,pre_id,reward_ID,rewardIds,show_floor,show_unit_icon,stage,tower_type,type
13267,1501,0,1,300,3600,480,1,13266,[150267],[150267],267,10017,13267,2,1
13268,1501,0,1,300,3600,480,1,13267,[150268],[150268],268,10017,13268,2,1
13269,1501,0,1,300,3600,480,1,13268,[150269],[150269],269,10018,13269,2,1
13270,1501,0,1,300,3600,480,1,13269,[150270],[150270],270,10038,13270,2,1
13271,1501,0,1,300,3600,480,1,13270,[150271],[150271],271,10028,13271,2,1
13272,1501,0,1,300,3600,480,1,13271,[150272],[150272],272,10020,13272,2,1
13273,1501,0,1,300,3600,480,1,13272,[150273],[150273],273,10030,13273,2,1
13274,1501,0,1,300,3600,480,1,13273,[150274],[150274],274,10024,13274,2,1
13275,1501,0,1,300,3600,480,1,13274,[150275],[150275],275,10040,13275,2,1
13276,1501,0,1,300,3600,480,1,13275,[150276],[150276],276,10022,13276,2,1
13277,1501,0,1,300,3600,480,1,13276,[150277],[150277],277,10023,13277,2,1
13278,1501,0,1,300,3600,480,1,13277,[150278],[150278],278,10020,13278,2,1
13279,1501,0,1,300,3600,480,1,13278,[150279],[150279],279,10031,13279,2,1
13280,1501,0,1,300,3600,480,1,13279,[150280],[150280],280,10008,13280,2,1
13281,1501,0,1,300,3600,480,1,13280,[150281],[150281],281,10032,13281,2,1
13282,1501,0,1,300,3600,480,1,13281,[150282],[150282],282,10032,13282,2,1
13283,1501,0,1,300,3600,480,1,13282,[150283],[150283],283,10042,13283,2,1
13284,1501,0,1,300,3600,480,1,13283,[150284],[150284],284,10030,13284,2,1
13285,1501,0,1,300,3600,480,1,13284,[150285],[150285],285,10028,13285,2,1
13286,1501,0,1,300,3600,480,1,13285,[150286],[150286],286,10040,13286,2,1
13287,1501,0,1,300,3600,480,1,13286,[150287],[150287],287,10008,13287,2,1
13288,1501,0,1,300,3600,480,1,13287,[150288],[150288],288,10027,13288,2,1
13289,1501,0,1,300,3600,480,1,13288,[150289],[150289],289,10022,13289,2,1
13290,1501,0,1,300,3600,480,1,13289,[150290],[150290],290,10032,13290,2,1
13291,1501,0,1,300,3600,480,1,13290,[150291],[150291],291,10019,13291,2,1
13292,1501,0,1,300,3600,480,1,13291,[150292],[150292],292,10031,13292,2,1
13293,1501,0,1,300,3600,480,1,13292,[150293],[150293],293,10037,13293,2,1
13294,1501,0,1,300,3600,480,1,13293,[150294],[150294],294,10033,13294,2,1
13295,1501,0,1,300,3600,480,1,13294,[150295],[150295],295,10038,13295,2,1
13296,1501,0,1,300,3600,480,1,13295,[150296],[150296],296,10028,13296,2,1
13297,1501,0,1,300,3600,480,1,13296,[150297],[150297],297,10028,13297,2,1
13298,1501,0,1,300,3600,480,1,13297,[150298],[150298],298,10025,13298,2,1
13299,1501,0,1,300,3600,480,1,13298,[150299],[150299],299,10030,13299,2,1
13300,1501,0,1,300,3600,480,1,13299,[150300],[150300],300,10043,13300,2,1
13301,1501,0,1,300,3600,480,1,13300,[150301],[150301],301,10034,13301,2,1
13302,1501,0,1,300,3600,480,1,13301,[150302],[150302],302,10020,13302,2,1
13303,1501,0,1,300,3600,480,1,13302,[150303],[150303],303,10038,13303,2,1
13304,1501,0,1,300,3600,480,1,13303,[150304],[150304],304,10046,13304,2,1
13305,1501,0,1,300,3600,480,1,13304,[150305],[150305],305,10020,13305,2,1
13306,1501,0,1,300,3600,480,1,13305,[150306],[150306],306,10047,13306,2,1
13307,1501,0,1,300,3600,480,1,13306,[150307],[150307],307,10026,13307,2,1
13308,1501,0,1,300,3600,480,1,13307,[150308],[150308],308,10037,13308,2,1
13309,1501,0,1,300,3600,480,1,13308,[150309],[150309],309,10035,13309,2,1
13310,1501,0,1,300,3600,480,1,13309,[150310],[150310],310,10045,13310,2,1
13311,1501,0,1,300,3600,480,1,13310,[150311],[150311],311,10022,13311,2,1
13312,1501,0,1,300,3600,480,1,13311,[150312],[150312],312,10040,13312,2,1
13313,1501,0,1,300,3600,480,1,13312,[150313],[150313],313,10008,13313,2,1
13314,1501,0,1,300,3600,480,1,13313,[150314],[150314],314,10036,13314,2,1
13315,1501,0,1,300,3600,480,1,13314,[150315],[150315],315,10036,13315,2,1
13316,1501,0,1,300,3600,480,1,13315,[150316],[150316],316,10034,13316,2,1
13317,1501,0,1,300,3600,480,1,13316,[150317],[150317],317,10042,13317,2,1
13318,1501,0,1,300,3600,480,1,13317,[150318],[150318],318,10040,13318,2,1
13319,1501,0,1,300,3600,480,1,13318,[150319],[150319],319,10036,13319,2,1
13320,1501,0,1,300,3600,480,1,13319,[150320],[150320],320,10028,13320,2,1
13321,1501,0,1,300,3600,480,1,13320,[150321],[150321],321,10040,13321,2,1
13322,1501,0,1,300,3600,480,1,13321,[150322],[150322],322,10025,13322,2,1
13323,1501,0,1,300,3600,480,1,13322,[150323],[150323],323,10045,13323,2,1
13324,1501,0,1,300,3600,480,1,13323,[150324],[150324],324,10020,13324,2,1
13325,1501,0,1,300,3600,480,1,13324,[150325],[150325],325,10023,13325,2,1
13326,1501,0,1,300,3600,480,1,13325,[150326],[150326],326,10040,13326,2,1
13327,1501,0,1,300,3600,480,1,13326,[150327],[150327],327,10025,13327,2,1
13328,1501,0,1,300,3600,480,1,13327,[150328],[150328],328,10035,13328,2,1
13329,1501,0,1,300,3600,480,1,13328,[150329],[150329],329,10047,13329,2,1
13330,1501,0,1,300,3600,480,1,13329,[150330],[150330],330,10020,13330,2,1
13331,1501,0,1,300,3600,480,1,13330,[150331],[150331],331,10037,13331,2,1
13332,1501,0,1,300,3600,480,1,13331,[150332],[150332],332,10039,13332,2,1
13333,1501,0,1,300,3600,480,1,13332,[150333],[150333],333,10023,13333,2,1
13334,1501,0,1,300,3600,480,1,13333,[150334],[150334],334,10042,13334,2,1
13335,1501,0,1,300,3600,480,1,13334,[150335],[150335],335,10008,13335,2,1
13336,1501,0,1,300,3600,480,1,13335,[150336],[150336],336,10026,13336,2,1
13337,1501,0,1,300,3600,480,1,13336,[150337],[150337],337,10008,13337,2,1
13338,1501,0,1,300,3600,480,1,13337,[150338],[150338],338,10019,13338,2,1
13339,1501,0,1,300,3600,480,1,13338,[150339],[150339],339,10034,13339,2,1
13340,1501,0,1,300,3600,480,1,13339,[150340],[150340],340,10028,13340,2,1
13341,1501,0,1,300,3600,480,1,13340,[150341],[150341],341,10035,13341,2,1
13342,1501,0,1,300,3600,480,1,13341,[150342],[150342],342,10033,13342,2,1
13343,1501,0,1,300,3600,480,1,13342,[150343],[150343],343,10039,13343,2,1
13344,1501,0,1,300,3600,480,1,13343,[150344],[150344],344,10017,13344,2,1
13345,1501,0,1,300,3600,480,1,13344,[150345],[150345],345,10045,13345,2,1
13346,1501,0,1,300,3600,480,1,13345,[150346],[150346],346,10042,13346,2,1
13347,1501,0,1,300,3600,480,1,13346,[150347],[150347],347,10019,13347,2,1
13348,1501,0,1,300,3600,480,1,13347,[150348],[150348],348,10028,13348,2,1
13349,1501,0,1,300,3600,480,1,13348,[150349],[150349],349,10046,13349,2,1
13350,1501,0,1,300,3600,480,1,13349,[150350],[150350],350,10036,13350,2,1
13351,1501,0,1,300,3600,480,1,13350,[150351],[150351],351,10043,13351,2,1
13352,1501,0,1,300,3600,480,1,13351,[150352],[150352],352,10019,13352,2,1
13353,1501,0,1,300,3600,480,1,13352,[150353],[150353],353,10023,13353,2,1
13354,1501,0,1,300,3600,480,1,13353,[150354],[150354],354,10032,13354,2,1
13355,1501,0,1,300,3600,480,1,13354,[150355],[150355],355,10031,13355,2,1
13356,1501,0,1,300,3600,480,1,13355,[150356],[150356],356,10024,13356,2,1
13357,1501,0,1,300,3600,480,1,13356,[150357],[150357],357,10036,13357,2,1
13358,1501,0,1,300,3600,480,1,13357,[150358],[150358],358,10046,13358,2,1
13359,1501,0,1,300,3600,480,1,13358,[150359],[150359],359,10037,13359,2,1
13360,1501,0,1,300,3600,480,1,13359,[150360],[150360],360,10043,13360,2,1
13361,1501,0,1,300,3600,480,1,13360,[150361],[150361],361,10036,13361,2,1
13362,1501,0,1,300,3600,480,1,13361,[150362],[150362],362,10028,13362,2,1
13363,1501,0,1,300,3600,480,1,13362,[150363],[150363],363,10035,13363,2,1
13364,1501,0,1,300,3600,480,1,13363,[150364],[150364],364,10030,13364,2,1
13365,1501,0,1,300,3600,480,1,13364,[150365],[150365],365,10042,13365,2,1
13366,1501,0,1,300,3600,480,1,13365,[150366],[150366],366,10018,13366,2,1
13367,1501,0,1,300,3600,480,1,13366,[150367],[150367],367,10027,13367,2,1
13368,1501,0,1,300,3600,480,1,13367,[150368],[150368],368,10040,13368,2,1
13369,1501,0,1,300,3600,480,1,13368,[150369],[150369],369,10008,13369,2,1
13370,1501,0,1,300,3600,480,1,13369,[150370],[150370],370,10028,13370,2,1
13371,1501,0,1,300,3600,480,1,13370,[150371],[150371],371,10035,13371,2,1
13372,1501,0,1,300,3600,480,1,13371,[150372],[150372],372,10025,13372,2,1
13373,1501,0,1,300,3600,480,1,13372,[150373],[150373],373,10034,13373,2,1
13374,1501,0,1,300,3600,480,1,13373,[150374],[150374],374,10020,13374,2,1
13375,1501,0,1,300,3600,480,1,13374,[150375],[150375],375,10027,13375,2,1
13376,1501,0,1,300,3600,480,1,13375,[150376],[150376],376,10042,13376,2,1
13377,1501,0,1,300,3600,480,1,13376,[150377],[150377],377,10019,13377,2,1
13378,1501,0,1,300,3600,480,1,13377,[150378],[150378],378,10037,13378,2,1
13379,1501,0,1,300,3600,480,1,13378,[150379],[150379],379,10043,13379,2,1
13380,1501,0,1,300,3600,480,1,13379,[150380],[150380],380,10045,13380,2,1
13381,1501,0,1,300,3600,480,1,13380,[150381],[150381],381,10032,13381,2,1
13382,1501,0,1,300,3600,480,1,13381,[150382],[150382],382,10034,13382,2,1
13383,1501,0,1,300,3600,480,1,13382,[150383],[150383],383,10036,13383,2,1
13384,1501,0,1,300,3600,480,1,13383,[150384],[150384],384,10031,13384,2,1
13385,1501,0,1,300,3600,480,1,13384,[150385],[150385],385,10035,13385,2,1
13386,1501,0,1,300,3600,480,1,13385,[150386],[150386],386,10030,13386,2,1
13387,1501,0,1,300,3600,480,1,13386,[150387],[150387],387,10021,13387,2,1
13388,1501,0,1,300,3600,480,1,13387,[150388],[150388],388,10017,13388,2,1
13389,1501,0,1,300,3600,480,1,13388,[150389],[150389],389,10030,13389,2,1
13390,1501,0,1,300,3600,480,1,13389,[150390],[150390],390,10027,13390,2,1
13391,1501,0,1,300,3600,480,1,13390,[150391],[150391],391,10030,13391,2,1
13392,1501,0,1,300,3600,480,1,13391,[150392],[150392],392,10047,13392,2,1
13393,1501,0,1,300,3600,480,1,13392,[150393],[150393],393,10019,13393,2,1
13394,1501,0,1,300,3600,480,1,13393,[150394],[150394],394,10023,13394,2,1
13395,1501,0,1,300,3600,480,1,13394,[150395],[150395],395,10019,13395,2,1
13396,1501,0,1,300,3600,480,1,13395,[150396],[150396],396,10020,13396,2,1
13397,1501,0,1,300,3600,480,1,13396,[150397],[150397],397,10008,13397,2,1
13398,1501,0,1,300,3600,480,1,13397,[150398],[150398],398,10043,13398,2,1
13399,1501,0,1,300,3600,480,1,13398,[150399],[150399],399,10018,13399,2,1
13400,1501,0,1,300,3600,480,1,13399,[150400],[150400],400,10043,13400,2,1
13401,1501,0,1,300,3600,480,1,13400,[150401],[150401],401,10037,13401,2,1
13402,1501,0,1,300,3600,480,1,13401,[150402],[150402],402,10025,13402,2,1
13403,1501,0,1,300,3600,480,1,13402,[150403],[150403],403,10039,13403,2,1
13404,1501,0,1,300,3600,480,1,13403,[150404],[150404],404,10040,13404,2,1
13405,1501,0,1,300,3600,480,1,13404,[150405],[150405],405,10018,13405,2,1
13406,1501,0,1,300,3600,480,1,13405,[150406],[150406],406,10036,13406,2,1
13407,1501,0,1,300,3600,480,1,13406,[150407],[150407],407,10036,13407,2,1
13408,1501,0,1,300,3600,480,1,13407,[150408],[150408],408,10019,13408,2,1
13409,1501,0,1,300,3600,480,1,13408,[150409],[150409],409,10018,13409,2,1
13410,1501,0,1,300,3600,480,1,13409,[150410],[150410],410,10038,13410,2,1
13411,1501,0,1,300,3600,480,1,13410,[150411],[150411],411,10030,13411,2,1
13412,1501,0,1,300,3600,480,1,13411,[150412],[150412],412,10037,13412,2,1
13413,1501,0,1,300,3600,480,1,13412,[150413],[150413],413,10047,13413,2,1
13414,1501,0,1,300,3600,480,1,13413,[150414],[150414],414,10037,13414,2,1
13415,1501,0,1,300,3600,480,1,13414,[150415],[150415],415,10025,13415,2,1
13416,1501,0,1,300,3600,480,1,13415,[150416],[150416],416,10046,13416,2,1
13417,1501,0,1,300,3600,480,1,13416,[150417],[150417],417,10020,13417,2,1
13418,1501,0,1,300,3600,480,1,13417,[150418],[150418],418,10023,13418,2,1
13419,1501,0,1,300,3600,480,1,13418,[150419],[150419],419,10030,13419,2,1
13420,1501,0,1,300,3600,480,1,13419,[150420],[150420],420,10045,13420,2,1
13421,1501,0,1,300,3600,480,1,13420,[150421],[150421],421,10045,13421,2,1
13422,1501,0,1,300,3600,480,1,13421,[150422],[150422],422,10026,13422,2,1
13423,1501,0,1,300,3600,480,1,13422,[150423],[150423],423,10019,13423,2,1
13424,1501,0,1,300,3600,480,1,13423,[150424],[150424],424,10020,13424,2,1
13425,1501,0,1,300,3600,480,1,13424,[150425],[150425],425,10046,13425,2,1
13426,1501,0,1,300,3600,480,1,13425,[150426],[150426],426,10027,13426,2,1
13427,1501,0,1,300,3600,480,1,13426,[150427],[150427],427,10037,13427,2,1
13428,1501,0,1,300,3600,480,1,13427,[150428],[150428],428,10018,13428,2,1
13429,1501,0,1,300,3600,480,1,13428,[150429],[150429],429,10047,13429,2,1
13430,1501,0,1,300,3600,480,1,13429,[150430],[150430],430,10024,13430,2,1
13431,1501,0,1,300,3600,480,1,13430,[150431],[150431],431,10042,13431,2,1
13432,1501,0,1,300,3600,480,1,13431,[150432],[150432],432,10023,13432,2,1
13433,1501,0,1,300,3600,480,1,13432,[150433],[150433],433,10046,13433,2,1
13434,1501,0,1,300,3600,480,1,13433,[150434],[150434],434,10020,13434,2,1
13435,1501,0,1,300,3600,480,1,13434,[150435],[150435],435,10024,13435,2,1
13436,1501,0,1,300,3600,480,1,13435,[150436],[150436],436,10032,13436,2,1
13437,1501,0,1,300,3600,480,1,13436,[150437],[150437],437,10017,13437,2,1
13438,1501,0,1,300,3600,480,1,13437,[150438],[150438],438,10042,13438,2,1
13439,1501,0,1,300,3600,480,1,13438,[150439],[150439],439,10040,13439,2,1
13440,1501,0,1,300,3600,480,1,13439,[150440],[150440],440,10039,13440,2,1
13441,1501,0,1,300,3600,480,1,13440,[150441],[150441],441,10041,13441,2,1
13442,1501,0,1,300,3600,480,1,13441,[150442],[150442],442,10043,13442,2,1
13443,1501,0,1,300,3600,480,1,13442,[150443],[150443],443,10038,13443,2,1
13444,1501,0,1,300,3600,480,1,13443,[150444],[150444],444,10020,13444,2,1
13445,1501,0,1,300,3600,480,1,13444,[150445],[150445],445,10041,13445,2,1
13446,1501,0,1,300,3600,480,1,13445,[150446],[150446],446,10028,13446,2,1
13447,1501,0,1,300,3600,480,1,13446,[150447],[150447],447,10047,13447,2,1
13448,1501,0,1,300,3600,480,1,13447,[150448],[150448],448,10047,13448,2,1
13449,1501,0,1,300,3600,480,1,13448,[150449],[150449],449,10033,13449,2,1
13450,1501,0,1,300,3600,480,1,13449,[150450],[150450],450,10025,13450,2,1
13451,1501,0,1,300,3600,480,1,13450,[150451],[150451],451,10017,13451,2,1
13452,1501,0,1,300,3600,480,1,13451,[150452],[150452],452,10030,13452,2,1
13453,1501,0,1,300,3600,480,1,13452,[150453],[150453],453,10028,13453,2,1
13454,1501,0,1,300,3600,480,1,13453,[150454],[150454],454,10042,13454,2,1
13455,1501,0,1,300,3600,480,1,13454,[150455],[150455],455,10025,13455,2,1
13456,1501,0,1,300,3600,480,1,13455,[150456],[150456],456,10019,13456,2,1
13457,1501,0,1,300,3600,480,1,13456,[150457],[150457],457,10008,13457,2,1
13458,1501,0,1,300,3600,480,1,13457,[150458],[150458],458,10027,13458,2,1
13459,1501,0,1,300,3600,480,1,13458,[150459],[150459],459,10023,13459,2,1
13460,1501,0,1,300,3600,480,1,13459,[150460],[150460],460,10043,13460,2,1
13461,1501,0,1,300,3600,480,1,13460,[150461],[150461],461,10024,13461,2,1
13462,1501,0,1,300,3600,480,1,13461,[150462],[150462],462,10018,13462,2,1
13463,1501,0,1,300,3600,480,1,13462,[150463],[150463],463,10012,13463,2,1
13464,1501,0,1,300,3600,480,1,13463,[150464],[150464],464,10033,13464,2,1
13465,1501,0,1,300,3600,480,1,13464,[150465],[150465],465,10041,13465,2,1
13466,1501,0,1,300,3600,480,1,13465,[150466],[150466],466,10041,13466,2,1
13467,1501,0,1,300,3600,480,1,13466,[150467],[150467],467,10023,13467,2,1
13468,1501,0,1,300,3600,480,1,13467,[150468],[150468],468,10023,13468,2,1
13469,1501,0,1,300,3600,480,1,13468,[150469],[150469],469,10040,13469,2,1
13470,1501,0,1,300,3600,480,1,13469,[150470],[150470],470,10040,13470,2,1
13471,1501,0,1,300,3600,480,1,13470,[150471],[150471],471,10037,13471,2,1
13472,1501,0,1,300,3600,480,1,13471,[150472],[150472],472,10017,13472,2,1
13473,1501,0,1,300,3600,480,1,13472,[150473],[150473],473,10037,13473,2,1
13474,1501,0,1,300,3600,480,1,13473,[150474],[150474],474,10036,13474,2,1
13475,1501,0,1,300,3600,480,1,13474,[150475],[150475],475,10040,13475,2,1
13476,1501,0,1,300,3600,480,1,13475,[150476],[150476],476,10047,13476,2,1
13477,1501,0,1,300,3600,480,1,13476,[150477],[150477],477,10027,13477,2,1
13478,1501,0,1,300,3600,480,1,13477,[150478],[150478],478,10040,13478,2,1
13479,1501,0,1,300,3600,480,1,13478,[150479],[150479],479,10046,13479,2,1
13480,1501,0,1,300,3600,480,1,13479,[150480],[150480],480,10019,13480,2,1
13481,1501,0,1,300,3600,480,1,13480,[150481],[150481],481,10027,13481,2,1
13482,1501,0,1,300,3600,480,1,13481,[150482],[150482],482,10033,13482,2,1
13483,1501,0,1,300,3600,480,1,13482,[150483],[150483],483,10033,13483,2,1
13484,1501,0,1,300,3600,480,1,13483,[150484],[150484],484,10027,13484,2,1
13485,1501,0,1,300,3600,480,1,13484,[150485],[150485],485,10031,13485,2,1
13486,1501,0,1,300,3600,480,1,13485,[150486],[150486],486,10025,13486,2,1
13487,1501,0,1,300,3600,480,1,13486,[150487],[150487],487,10039,13487,2,1
13488,1501,0,1,300,3600,480,1,13487,[150488],[150488],488,10038,13488,2,1
13489,1501,0,1,300,3600,480,1,13488,[150489],[150489],489,10031,13489,2,1
13490,1501,0,1,300,3600,480,1,13489,[150490],[150490],490,10017,13490,2,1
13491,1501,0,1,300,3600,480,1,13490,[150491],[150491],491,10043,13491,2,1
13492,1501,0,1,300,3600,480,1,13491,[150492],[150492],492,10045,13492,2,1
13493,1501,0,1,300,3600,480,1,13492,[150493],[150493],493,10039,13493,2,1
13494,1501,0,1,300,3600,480,1,13493,[150494],[150494],494,10036,13494,2,1
13495,1501,0,1,300,3600,480,1,13494,[150495],[150495],495,10019,13495,2,1
13496,1501,0,1,300,3600,480,1,13495,[150496],[150496],496,10024,13496,2,1
13497,1501,0,1,300,3600,480,1,13496,[150497],[150497],497,10017,13497,2,1
13498,1501,0,1,300,3600,480,1,13497,[150498],[150498],498,10020,13498,2,1
13499,1501,0,1,300,3600,480,1,13498,[150499],[150499],499,10036,13499,2,1
13500,1501,0,1,300,3600,480,1,13499,[150500],[150500],500,10045,13500,2,1
13501,1501,0,1,300,3600,480,1,13500,[150501],[150501],501,87017,13501,2,1
13502,1501,0,1,300,3600,480,1,13501,[150502],[150502],502,87031,13502,2,1
13503,1501,0,1,300,3600,480,1,13502,[150503],[150503],503,87218,13503,2,1
13504,1501,0,1,300,3600,480,1,13503,[150504],[150504],504,87017,13504,2,1
13505,1501,0,1,300,3600,480,1,13504,[150505],[150505],505,87219,13505,2,1
13506,1501,0,1,300,3600,480,1,13505,[150506],[150506],506,87231,13506,2,1
13507,1501,0,1,300,3600,480,1,13506,[150507],[150507],507,87019,13507,2,1
13508,1501,0,1,300,3600,480,1,13507,[150508],[150508],508,87219,13508,2,1
13509,1501,0,1,300,3600,480,1,13508,[150509],[150509],509,87018,13509,2,1
13510,1501,0,1,300,3600,480,1,13509,[150510],[150510],510,87243,13510,2,1
13511,1501,0,1,300,3600,480,1,13510,[150511],[150511],511,87019,13511,2,1
13512,1501,0,1,300,3600,480,1,13511,[150512],[150512],512,87031,13512,2,1
13513,1501,0,1,300,3600,480,1,13512,[150513],[150513],513,87018,13513,2,1
13514,1501,0,1,300,3600,480,1,13513,[150514],[150514],514,80043,13514,2,1
13515,1501,0,1,300,3600,480,1,13514,[150515],[150515],515,87219,13515,2,1
13516,1501,0,1,300,3600,480,1,13515,[150516],[150516],516,80048,13516,2,1
13517,1501,0,1,300,3600,480,1,13516,[150517],[150517],517,87218,13517,2,1
13518,1501,0,1,300,3600,480,1,13517,[150518],[150518],518,87219,13518,2,1
13519,1501,0,1,300,3600,480,1,13518,[150519],[150519],519,87031,13519,2,1
13520,1501,0,1,300,3600,480,1,13519,[150520],[150520],520,87231,13520,2,1
13521,1501,0,1,300,3600,480,1,13520,[150521],[150521],521,87243,13521,2,1
13522,1501,0,1,300,3600,480,1,13521,[150522],[150522],522,87031,13522,2,1
13523,1501,0,1,300,3600,480,1,13522,[150523],[150523],523,87248,13523,2,1
13524,1501,0,1,300,3600,480,1,13523,[150524],[150524],524,87031,13524,2,1
13525,1501,0,1,300,3600,480,1,13524,[150525],[150525],525,80042,13525,2,1
13526,1501,0,1,300,3600,480,1,13525,[150526],[150526],526,87219,13526,2,1
13527,1501,0,1,300,3600,480,1,13526,[150527],[150527],527,87031,13527,2,1
13528,1501,0,1,300,3600,480,1,13527,[150528],[150528],528,87218,13528,2,1
13529,1501,0,1,300,3600,480,1,13528,[150529],[150529],529,87217,13529,2,1
13530,1501,0,1,300,3600,480,1,13529,[150530],[150530],530,87231,13530,2,1
13531,1501,0,1,300,3600,480,1,13530,[150531],[150531],531,87218,13531,2,1
13532,1501,0,1,300,3600,480,1,13531,[150532],[150532],532,87218,13532,2,1
13533,1501,0,1,300,3600,480,1,13532,[150533],[150533],533,87218,13533,2,1
13534,1501,0,1,300,3600,480,1,13533,[150534],[150534],534,80048,13534,2,1
13535,1501,0,1,300,3600,480,1,13534,[150535],[150535],535,87242,13535,2,1
13536,1501,0,1,300,3600,480,1,13535,[150536],[150536],536,87017,13536,2,1
13537,1501,0,1,300,3600,480,1,13536,[150537],[150537],537,80048,13537,2,1
13538,1501,0,1,300,3600,480,1,13537,[150538],[150538],538,87018,13538,2,1
13539,1501,0,1,300,3600,480,1,13538,[150539],[150539],539,87217,13539,2,1
13540,1501,0,1,300,3600,480,1,13539,[150540],[150540],540,87243,13540,2,1
13541,1501,0,1,300,3600,480,1,13540,[150541],[150541],541,80043,13541,2,1
13542,1501,0,1,300,3600,480,1,13541,[150542],[150542],542,87218,13542,2,1
13543,1501,0,1,300,3600,480,1,13542,[150543],[150543],543,87218,13543,2,1
13544,1501,0,1,300,3600,480,1,13543,[150544],[150544],544,87243,13544,2,1
13545,1501,0,1,300,3600,480,1,13544,[150545],[150545],545,87242,13545,2,1
13546,1501,0,1,300,3600,480,1,13545,[150546],[150546],546,87243,13546,2,1
13547,1501,0,1,300,3600,480,1,13546,[150547],[150547],547,87018,13547,2,1
13548,1501,0,1,300,3600,480,1,13547,[150548],[150548],548,87231,13548,2,1
