id,attrExtraList,attrRatioList,cosr,desc,desc_2,desc_parameter,desc1s,desc2s,extra_1,extra_2,extra_3,extra_4,extra_5,extra_6,fightforce,fightforce_ratio,hero_id,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,skill,skill_level,skill_level_new,skill_levels,skill_new,skills,special,star,star_sub
10016080,[[3|1232]|[4|24051]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1001612],2,[hero_star_desc_1],[hero_skill_name_1001612],[3|1232],[4|24051],[10|0],[5|0],[57|0],[24|0],0,1.85,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001612,3,[2],[2],[1001612],[1001612],-1,8,0
10016081,[[3|1249]|[4|24840]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1249],[4|24840],[10|0],[5|0],[57|0],[24|0],0,1.86,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,1
10016082,[[3|1265]|[4|25629]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1265],[4|25629],[10|0],[5|0],[57|0],[24|0],0,1.87,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,2
10016083,[[3|1282]|[4|26418]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1282],[4|26418],[10|0],[5|0],[57|0],[24|0],0,1.88,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,3
10016084,[[3|1298]|[4|27207]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1298],[4|27207],[10|0],[5|0],[57|0],[24|0],0,1.9,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,8,4
10016090,[[3|1753]|[4|34792]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1001611],3,[hero_star_desc_1],[hero_skill_name_1001611],[3|1753],[4|34792],[10|0],[5|0],[57|0],[24|0],0,1.99,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001611,4,[3],[3],[1001611],[1001611],-1,9,0
10016091,[[3|1773]|[4|35804]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1773],[4|35804],[10|0],[5|0],[57|0],[24|0],0,2,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,1
10016092,[[3|1793]|[4|36816]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1793],[4|36816],[10|0],[5|0],[57|0],[24|0],0,2.01,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,2
10016093,[[3|1813]|[4|37828]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1813],[4|37828],[10|0],[5|0],[57|0],[24|0],0,2.03,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,3
10016094,[[3|1833]|[4|38840]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|1833],[4|38840],[10|0],[5|0],[57|0],[24|0],0,2.04,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,9,4
10016100,[[3|2435]|[4|49369]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,[hero_star_desc_1],[hero_skill_name_1001612],3,[hero_star_desc_1],[hero_skill_name_1001612],[3|2435],[4|49369],[10|0],[5|0],[57|0],[24|0],0,2.13,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001612,4,[3],[3],[1001612],[1001612],-1,10,0
10016101,[[3|2460]|[4|51131]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2460],[4|51131],[10|0],[5|0],[57|0],[24|0],0,2.14,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,1
10016102,[[3|2484]|[4|52893]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2484],[4|52893],[10|0],[5|0],[57|0],[24|0],0,2.16,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,2
10016103,[[3|2508]|[4|54654]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2508],[4|54654],[10|0],[5|0],[57|0],[24|0],0,2.17,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,3
10016104,[[3|2533]|[4|56416]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|2533],[4|56416],[10|0],[5|0],[57|0],[24|0],0,2.18,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,10,4
10016110,[[3|3380]|[4|72848]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1001601],3,[hero_star_desc_1],[hero_skill_name_1001601],[3|3380],[4|72848],[10|0],[5|0],[57|0],[24|0],0,2.3,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001601,4,[3],[3],[1001601],[1001601],-1,11,0
10016111,[[3|3410]|[4|75171]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3410],[4|75171],[10|0],[5|0],[57|0],[24|0],0,2.31,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,1
10016112,[[3|3439]|[4|77494]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3439],[4|77494],[10|0],[5|0],[57|0],[24|0],0,2.33,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,2
10016113,[[3|3469]|[4|79817]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3469],[4|79817],[10|0],[5|0],[57|0],[24|0],0,2.34,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,3
10016114,[[3|3498]|[4|82140]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|3498],[4|82140],[10|0],[5|0],[57|0],[24|0],0,2.35,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,11,4
10016120,[[3|4477]|[4|102519]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,[hero_star_desc_1],[hero_skill_name_1001602],3,[hero_star_desc_1],[hero_skill_name_1001602],[3|4477],[4|102519],[10|0],[5|0],[57|0],[24|0],0,2.47,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001602,4,[3],[3],[1001602],[1001602],-1,12,0
10016121,[[3|4511]|[4|105480]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4511],[4|105480],[10|0],[5|0],[57|0],[24|0],0,2.48,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,1
10016122,[[3|4545]|[4|108442]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4545],[4|108442],[10|0],[5|0],[57|0],[24|0],0,2.5,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,2
10016123,[[3|4580]|[4|111404]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4580],[4|111404],[10|0],[5|0],[57|0],[24|0],0,2.51,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,3
10016124,[[3|4614]|[4|114366]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],8,,,,[],[],[3|4614],[4|114366],[10|0],[5|0],[57|0],[24|0],0,2.52,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,12,4
10016130,[[3|5828]|[4|141728]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5828],[4|141728],[10|0],[5|0],[57|0],[24|0],0,2.64,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,0
10016131,[[3|5869]|[4|147672]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5869],[4|147672],[10|0],[5|0],[57|0],[24|0],0,2.65,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,1
10016132,[[3|5909]|[4|153616]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5909],[4|153616],[10|0],[5|0],[57|0],[24|0],0,2.67,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,2
10016133,[[3|5949]|[4|159560]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5949],[4|159560],[10|0],[5|0],[57|0],[24|0],0,2.68,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,3
10016134,[[3|5989]|[4|165504]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|5989],[4|165504],[10|0],[5|0],[57|0],[24|0],0,2.69,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,13,4
10016140,[[3|6934]|[4|177227]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|6934],[4|177227],[10|0],[5|0],[57|0],[24|0],0,2.96,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,0
10016141,[[3|6974]|[4|183697]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|6974],[4|183697],[10|0],[5|0],[57|0],[24|0],0,2.97,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,1
10016142,[[3|7014]|[4|190166]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7014],[4|190166],[10|0],[5|0],[57|0],[24|0],0,2.98,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,2
10016143,[[3|7054]|[4|196636]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7054],[4|196636],[10|0],[5|0],[57|0],[24|0],0,2.99,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,3
10016144,[[3|7095]|[4|203106]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],16,,,,[],[],[3|7095],[4|203106],[10|0],[5|0],[57|0],[24|0],0,3,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,14,4
10016150,[[3|9191]|[4|247417]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],0,,,,[],[],[3|9191],[4|247417],[10|0],[5|0],[57|0],[24|0],0,3.27,10016,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,15,0
10017000,[[3|0]|[4|0]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|0],[4|0],[10|0],[5|0],[57|0],[24|0],0,1,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,0
10017001,[[3|7]|[4|286]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|7],[4|286],[10|0],[5|0],[57|0],[24|0],0,1.01,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,1
10017002,[[3|14]|[4|572]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|14],[4|572],[10|0],[5|0],[57|0],[24|0],0,1.02,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,2
10017003,[[3|22]|[4|859]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|22],[4|859],[10|0],[5|0],[57|0],[24|0],0,1.03,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,3
10017004,[[3|29]|[4|1145]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|29],[4|1145],[10|0],[5|0],[57|0],[24|0],0,1.05,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,0,4
10017010,[[3|55]|[4|1561]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,[hero_star_desc_1],[hero_skill_name_1001702],1,[hero_star_desc_1],[hero_skill_name_1001702],[3|55],[4|1561],[10|0],[5|0],[57|0],[24|0],0,1.09,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001701,2,[1],[1],[1001701],[1001701],-1,1,0
10017011,[[3|63]|[4|1906]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|63],[4|1906],[10|0],[5|0],[57|0],[24|0],0,1.1,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,1
10017012,[[3|70]|[4|2252]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|70],[4|2252],[10|0],[5|0],[57|0],[24|0],0,1.11,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,2
10017013,[[3|78]|[4|2598]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|78],[4|2598],[10|0],[5|0],[57|0],[24|0],0,1.12,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,3
10017014,[[3|85]|[4|2943]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],1,,,,[],[],[3|85],[4|2943],[10|0],[5|0],[57|0],[24|0],0,1.13,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,1,4
10017020,[[3|111]|[4|3560]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1001703],1,[hero_star_desc_1],[hero_skill_name_1001703],[3|111],[4|3560],[10|0],[5|0],[57|0],[24|0],0,1.17,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001703,2,[1],[1],[1001703],[1001703],-1,2,0
10017021,[[3|119]|[4|3970]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|119],[4|3970],[10|0],[5|0],[57|0],[24|0],0,1.18,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,1
10017022,[[3|126]|[4|4380]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|126],[4|4380],[10|0],[5|0],[57|0],[24|0],0,1.19,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,2
10017023,[[3|134]|[4|4790]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|134],[4|4790],[10|0],[5|0],[57|0],[24|0],0,1.2,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,3
10017024,[[3|141]|[4|5200]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|141],[4|5200],[10|0],[5|0],[57|0],[24|0],0,1.22,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,2,4
10017030,[[3|167]|[4|6038]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,[hero_star_desc_1],[hero_skill_name_1001711],1,[hero_star_desc_1],[hero_skill_name_1001711],[3|167],[4|6038],[10|0],[5|0],[57|0],[24|0],0,1.26,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001711,2,[1],[1],[1001711],[1001711],1,3,0
10017031,[[3|175]|[4|6519]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|175],[4|6519],[10|0],[5|0],[57|0],[24|0],0,1.27,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,1
10017032,[[3|182]|[4|6999]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|182],[4|6999],[10|0],[5|0],[57|0],[24|0],0,1.28,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,2
10017033,[[3|189]|[4|7479]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|189],[4|7479],[10|0],[5|0],[57|0],[24|0],0,1.29,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,3
10017034,[[3|197]|[4|7959]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],2,,,,[],[],[3|197],[4|7959],[10|0],[5|0],[57|0],[24|0],0,1.3,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,3,4
10017040,[[3|223]|[4|9037]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1001701],1,[hero_star_desc_1],[hero_skill_name_1001701],[3|223],[4|9037],[10|0],[5|0],[57|0],[24|0],0,1.34,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001702,2,[1],[1],[1001702],[1001702],-1,4,0
10017041,[[3|230]|[4|9593]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|230],[4|9593],[10|0],[5|0],[57|0],[24|0],0,1.35,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,1
10017042,[[3|238]|[4|10148]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|238],[4|10148],[10|0],[5|0],[57|0],[24|0],0,1.36,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,2
10017043,[[3|245]|[4|10704]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|245],[4|10704],[10|0],[5|0],[57|0],[24|0],0,1.37,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,3
10017044,[[3|253]|[4|11260]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|253],[4|11260],[10|0],[5|0],[57|0],[24|0],0,1.39,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,4,4
10017050,[[3|279]|[4|12597]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,[hero_star_desc_1],[hero_skill_name_1001712],1,[hero_star_desc_1],[hero_skill_name_1001712],[3|279],[4|12597],[10|0],[5|0],[57|0],[24|0],0,1.43,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001712,2,[1],[1],[1001712],[1001712],-1,5,0
10017051,[[3|286]|[4|13289]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|286],[4|13289],[10|0],[5|0],[57|0],[24|0],0,1.44,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,1
10017052,[[3|294]|[4|13982]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|294],[4|13982],[10|0],[5|0],[57|0],[24|0],0,1.45,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,2
10017053,[[3|301]|[4|14674]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|301],[4|14674],[10|0],[5|0],[57|0],[24|0],0,1.46,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,3
10017054,[[3|309]|[4|15367]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],6,,,,[],[],[3|309],[4|15367],[10|0],[5|0],[57|0],[24|0],0,1.47,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,5,4
10017060,[[3|459]|[4|20198]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1001702],2,[hero_star_desc_1],[hero_skill_name_1001702],[3|459],[4|20198],[10|0],[5|0],[57|0],[24|0],0,1.57,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001701,3,[2],[2],[1001701],[1001701],1,6,0
10017061,[[3|469]|[4|21100]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|469],[4|21100],[10|0],[5|0],[57|0],[24|0],0,1.58,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,1
10017062,[[3|478]|[4|22002]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|478],[4|22002],[10|0],[5|0],[57|0],[24|0],0,1.59,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,2
10017063,[[3|487]|[4|22904]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|487],[4|22904],[10|0],[5|0],[57|0],[24|0],0,1.6,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,3
10017064,[[3|496]|[4|23805]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|496],[4|23805],[10|0],[5|0],[57|0],[24|0],0,1.61,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,6,4
10017070,[[3|706]|[4|30910]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,[hero_star_desc_1],[hero_skill_name_1001703],2,[hero_star_desc_1],[hero_skill_name_1001703],[3|706],[4|30910],[10|0],[5|0],[57|0],[24|0],0,1.71,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],1001703,3,[2],[2],[1001703],[1001703],-1,7,0
10017071,[[3|717]|[4|32077]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|717],[4|32077],[10|0],[5|0],[57|0],[24|0],0,1.72,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,1
10017072,[[3|728]|[4|33243]|[10|0]|[5|0]|[57|0]|[24|0]],[[3|1]|[4|1]|[10|1]|[5|1]|[57|1]|[24|1]],4,,,,[],[],[3|728],[4|33243],[10|0],[5|0],[57|0],[24|0],0,1.73,10017,[3|1],[4|1],[10|1],[5|1],[57|1],[24|1],-1,-1,,[],,[],-1,7,2
