id,atk_death_rate,atk_injury_rate,atk_serious_injury_rate,enemy_birth,fight_type,forbid_skip,hero_birth,map,map_stage_wave,pos_relative,report_icon,stage_time,switch_downgrade,switch_rebirth,switch_resetting,switch_troop_morale,switch_water_morale,team_castle_level,team_level,team_power,troop_morale_skill,type,water,wave_max,waveList
12206,-1,-1,-1,14,1,-1,13,20009,[1220601],,icon_battle,180,0,0,0,-1,-1,15,75,660000,,1,-1,1,[1220601]
12207,-1,-1,-1,14,1,-1,13,20009,[1220701],,icon_battle,180,0,0,0,-1,-1,16,76,660000,,1,-1,1,[1220701]
12208,-1,-1,-1,14,1,-1,13,20008,[1220801],,icon_battle,180,0,0,0,-1,-1,16,77,690000,,1,-1,1,[1220801]
12209,-1,-1,-1,14,1,-1,13,20008,[1220901],,icon_battle,180,0,0,0,-1,-1,16,78,720000,,1,-1,1,[1220901]
12211,-1,-1,-1,14,1,-1,13,20008,[1221101],,icon_battle,180,0,0,0,-1,-1,16,79,750000,,1,-1,1,[1221101]
12212,-1,-1,-1,14,1,-1,13,20008,[1221201],,icon_battle,180,0,0,0,-1,-1,16,80,780000,,1,-1,1,[1221201]
12214,-1,-1,-1,14,1,-1,13,20008,[1221401],,icon_battle,180,0,0,0,-1,-1,17,81,810000,,1,-1,1,[1221401]
12215,-1,-1,-1,14,1,-1,13,20008,[1221501],,icon_battle,180,0,0,0,-1,-1,17,82,840000,,1,-1,1,[1221501]
12216,-1,-1,-1,14,1,-1,13,20009,[1221601],,icon_battle,180,0,0,0,-1,-1,17,83,870000,,1,-1,1,[1221601]
12217,-1,-1,-1,14,1,-1,13,20009,[1221701],,icon_battle,180,0,0,0,-1,-1,17,84,900000,,1,-1,1,[1221701]
12219,-1,-1,-1,14,1,-1,13,20009,[1221901],,icon_battle,180,0,0,0,-1,-1,17,85,930000,,1,-1,1,[1221901]
12220,-1,-1,-1,14,1,-1,13,20009,[1222001],,icon_battle,180,0,0,0,-1,-1,18,86,960000,,1,-1,1,[1222001]
12222,-1,-1,-1,14,1,-1,13,20009,[1222201],,icon_battle,180,0,0,0,-1,-1,18,87,990000,,1,-1,1,[1222201]
12223,-1,-1,-1,14,1,-1,13,20009,[1222301],,icon_battle,180,0,0,0,-1,-1,18,88,1020000,,1,-1,1,[1222301]
12300,-1,-1,-1,14,1,-1,13,20010,[1230001],,icon_battle,180,0,0,0,-1,-1,18,89,1050000,,1,-1,1,[1230001]
12301,-1,-1,-1,14,1,-1,13,20010,[1230101],,icon_battle,180,0,0,0,-1,-1,18,90,1080000,,1,-1,1,[1230101]
12303,-1,-1,-1,14,1,-1,13,20010,[1230301],,icon_battle,180,0,0,0,-1,-1,19,91,1110000,,1,-1,1,[1230301]
12304,-1,-1,-1,14,1,-1,13,20010,[1230401],,icon_battle,180,0,0,0,-1,-1,19,92,1140000,,1,-1,1,[1230401]
12306,-1,-1,-1,14,1,-1,13,20010,[1230601],,icon_battle,180,0,0,0,-1,-1,19,93,1155000,,1,-1,1,[1230601]
12307,-1,-1,-1,14,1,-1,13,20010,[1230701],,icon_battle,180,0,0,0,-1,-1,19,94,1170000,,1,-1,1,[1230701]
12308,-1,-1,-1,14,1,-1,13,20010,[1230801],,icon_battle,180,0,0,0,-1,-1,19,95,1185000,,1,-1,1,[1230801]
12309,-1,-1,-1,14,1,-1,13,20011,[1230901],,icon_battle,180,0,0,0,-1,-1,20,96,1200000,,1,-1,1,[1230901]
12310,-1,-1,-1,14,1,-1,13,20011,[1231001],,icon_battle,180,0,0,0,-1,-1,20,97,1215000,,1,-1,1,[1231001]
12312,-1,-1,-1,14,1,-1,13,20011,[1231201],,icon_battle,180,0,0,0,-1,-1,20,98,1230000,,1,-1,1,[1231201]
12313,-1,-1,-1,14,1,-1,13,20011,[1231301],,icon_battle,180,0,0,0,-1,-1,20,99,1245000,,1,-1,1,[1231301]
12315,-1,-1,-1,14,1,-1,13,20011,[1231501],,icon_battle,180,0,0,0,-1,-1,20,100,1260000,,1,-1,1,[1231501]
12316,-1,-1,-1,14,1,-1,13,20011,[1231601],,icon_battle,180,0,0,0,-1,-1,21,101,1275000,,1,-1,1,[1231601]
12317,-1,-1,-1,14,1,-1,13,20011,[1231701],,icon_battle,180,0,0,0,-1,-1,21,102,1290000,,1,-1,1,[1231701]
12318,-1,-1,-1,14,1,-1,13,20011,[1231801],,icon_battle,180,0,0,0,-1,-1,21,103,1305000,,1,-1,1,[1231801]
12319,-1,-1,-1,14,1,-1,13,20011,[1231901],,icon_battle,180,0,0,0,-1,-1,21,104,1320000,,1,-1,1,[1231901]
12321,-1,-1,-1,14,1,-1,13,20011,[1232101],,icon_battle,180,0,0,0,-1,-1,21,105,1335000,,1,-1,1,[1232101]
12322,-1,-1,-1,14,1,-1,13,20011,[1232201],,icon_battle,180,0,0,0,-1,-1,22,106,1350000,,1,-1,1,[1232201]
12324,-1,-1,-1,14,1,-1,13,20011,[1232401],,icon_battle,180,0,0,0,-1,-1,22,107,1365000,,1,-1,1,[1232401]
12325,-1,-1,-1,14,1,-1,13,20011,[1232501],,icon_battle,180,0,0,0,-1,-1,22,108,1380000,,1,-1,1,[1232501]
12326,-1,-1,-1,14,1,-1,13,20011,[1232601],,icon_battle,180,0,0,0,-1,-1,22,109,1395000,,1,-1,1,[1232601]
12327,-1,-1,-1,14,1,-1,13,20008,[1232701],,icon_battle,180,0,0,0,-1,-1,22,110,1410000,,1,-1,1,[1232701]
12328,-1,-1,-1,14,1,-1,13,20008,[1232801],,icon_battle,180,0,0,0,-1,-1,23,111,1425000,,1,-1,1,[1232801]
12330,-1,-1,-1,14,1,-1,13,20008,[1233001],,icon_battle,180,0,0,0,-1,-1,23,112,1440000,,1,-1,1,[1233001]
12331,-1,-1,-1,14,1,-1,13,20008,[1233101],,icon_battle,180,0,0,0,-1,-1,23,113,1455000,,1,-1,1,[1233101]
12333,-1,-1,-1,14,1,-1,13,20008,[1233301],,icon_battle,180,0,0,0,-1,-1,23,114,1470000,,1,-1,1,[1233301]
12334,-1,-1,-1,14,1,-1,13,20008,[1233401],,icon_battle,180,0,0,0,-1,-1,23,115,1485000,,1,-1,1,[1233401]
12335,-1,-1,-1,14,1,-1,13,20008,[1233501],,icon_battle,180,0,0,0,-1,-1,24,116,1500000,,1,-1,1,[1233501]
12400,-1,-1,-1,14,1,-1,13,20012,[1240001],,icon_battle,180,0,0,0,-1,-1,36,180,14000000,,1,-1,1,[1240001]
12401,-1,-1,-1,14,1,-1,13,20012,[1240101],,icon_battle,180,0,0,0,-1,-1,37,182,14200000,,1,-1,1,[1240101]
12403,-1,-1,-1,14,1,-1,13,20012,[1240301],,icon_battle,180,0,0,0,-1,-1,37,184,14400000,,1,-1,1,[1240301]
12404,-1,-1,-1,14,1,-1,13,20012,[1240401],,icon_battle,180,0,0,0,-1,-1,38,186,14600000,,1,-1,1,[1240401]
12406,-1,-1,-1,14,1,-1,13,20012,[1240601],,icon_battle,180,0,0,0,-1,-1,38,188,14800000,,1,-1,1,[1240601]
12407,-1,-1,-1,14,1,-1,13,20012,[1240701],,icon_battle,180,0,0,0,-1,-1,38,190,15000000,,1,-1,1,[1240701]
12408,-1,-1,-1,14,1,-1,13,20012,[1240801],,icon_battle,180,0,0,0,-1,-1,39,192,15200000,,1,-1,1,[1240801]
12409,-1,-1,-1,14,1,-1,13,20012,[1240901],,icon_battle,180,0,0,0,-1,-1,39,193,15400000,,1,-1,1,[1240901]
12410,-1,-1,-1,14,1,-1,13,20012,[1241001],,icon_battle,180,0,0,0,-1,-1,39,193,15600000,,1,-1,1,[1241001]
12412,-1,-1,-1,14,1,-1,13,20012,[1241201],,icon_battle,180,0,0,0,-1,-1,39,194,15800000,,1,-1,1,[1241201]
12413,-1,-1,-1,14,1,-1,13,20012,[1241301],,icon_battle,180,0,0,0,-1,-1,39,194,16000000,,1,-1,1,[1241301]
12415,-1,-1,-1,14,1,-1,13,20012,[1241501],,icon_battle,180,0,0,0,-1,-1,39,195,16200000,,1,-1,1,[1241501]
12416,-1,-1,-1,14,1,-1,13,20012,[1241601],,icon_battle,180,0,0,0,-1,-1,39,195,16400000,,1,-1,1,[1241601]
12417,-1,-1,-1,14,1,-1,13,20012,[1241701],,icon_battle,180,0,0,0,-1,-1,40,196,16600000,,1,-1,1,[1241701]
12418,-1,-1,-1,14,1,-1,13,20013,[1241801],,icon_battle,180,0,0,0,-1,-1,40,196,16800000,,1,-1,1,[1241801]
12419,-1,-1,-1,14,1,-1,13,20013,[1241901],,icon_battle,180,0,0,0,-1,-1,40,197,17000000,,1,-1,1,[1241901]
12421,-1,-1,-1,14,1,-1,13,20013,[1242101],,icon_battle,180,0,0,0,-1,-1,40,197,17200000,,1,-1,1,[1242101]
12422,-1,-1,-1,14,1,-1,13,20013,[1242201],,icon_battle,180,0,0,0,-1,-1,40,198,17400000,,1,-1,1,[1242201]
12424,-1,-1,-1,14,1,-1,13,20013,[1242401],,icon_battle,180,0,0,0,-1,-1,40,198,17600000,,1,-1,1,[1242401]
12425,-1,-1,-1,14,1,-1,13,20013,[1242501],,icon_battle,180,0,0,0,-1,-1,40,199,17800000,,1,-1,1,[1242501]
12426,-1,-1,-1,14,1,-1,13,20013,[1242601],,icon_battle,180,0,0,0,-1,-1,40,199,18000000,,1,-1,1,[1242601]
12427,-1,-1,-1,14,1,-1,13,20013,[1242701],,icon_battle,180,0,0,0,-1,-1,40,200,18200000,,1,-1,1,[1242701]
12428,-1,-1,-1,14,1,-1,13,20013,[1242801],,icon_battle,180,0,0,0,-1,-1,40,200,18400000,,1,-1,1,[1242801]
12430,-1,-1,-1,14,1,-1,13,20013,[1243001],,icon_battle,180,0,0,0,-1,-1,40,201,18600000,,1,-1,1,[1243001]
12431,-1,-1,-1,14,1,-1,13,20013,[1243101],,icon_battle,180,0,0,0,-1,-1,40,201,18800000,,1,-1,1,[1243101]
12433,-1,-1,-1,14,1,-1,13,20013,[1243301],,icon_battle,180,0,0,0,-1,-1,40,202,19000000,,1,-1,1,[1243301]
12434,-1,-1,-1,14,1,-1,13,20013,[1243401],,icon_battle,180,0,0,0,-1,-1,40,202,19200000,,1,-1,1,[1243401]
12435,-1,-1,-1,14,1,-1,13,20013,[1243501],,icon_battle,180,0,0,0,-1,-1,40,203,19400000,,1,-1,1,[1243501]
12500,-1,-1,-1,14,1,-1,13,20014,[1250001],,icon_battle,180,0,0,0,-1,-1,40,203,19600000,,1,-1,1,[1250001]
12501,-1,-1,-1,14,1,-1,13,20014,[1250101],,icon_battle,180,0,0,0,-1,-1,40,204,19800000,,1,-1,1,[1250101]
12503,-1,-1,-1,14,1,-1,13,20014,[1250301],,icon_battle,180,0,0,0,-1,-1,40,204,20000000,,1,-1,1,[1250301]
12504,-1,-1,-1,14,1,-1,13,20014,[1250401],,icon_battle,180,0,0,0,-1,-1,40,205,20200000,,1,-1,1,[1250401]
12506,-1,-1,-1,14,1,-1,13,20014,[1250601],,icon_battle,180,0,0,0,-1,-1,40,205,20400000,,1,-1,1,[1250601]
12507,-1,-1,-1,14,1,-1,13,20014,[1250701],,icon_battle,180,0,0,0,-1,-1,40,206,20600000,,1,-1,1,[1250701]
12508,-1,-1,-1,14,1,-1,13,20014,[1250801],,icon_battle,180,0,0,0,-1,-1,40,206,20800000,,1,-1,1,[1250801]
12509,-1,-1,-1,14,1,-1,13,20014,[1250901],,icon_battle,180,0,0,0,-1,-1,40,207,21000000,,1,-1,1,[1250901]
12510,-1,-1,-1,14,1,-1,13,20014,[1251001],,icon_battle,180,0,0,0,-1,-1,40,207,21200000,,1,-1,1,[1251001]
12512,-1,-1,-1,14,1,-1,13,20014,[1251201],,icon_battle,180,0,0,0,-1,-1,40,208,21400000,,1,-1,1,[1251201]
12513,-1,-1,-1,14,1,-1,13,20014,[1251301],,icon_battle,180,0,0,0,-1,-1,40,208,21600000,,1,-1,1,[1251301]
12515,-1,-1,-1,14,1,-1,13,20014,[1251501],,icon_battle,180,0,0,0,-1,-1,40,209,21800000,,1,-1,1,[1251501]
12516,-1,-1,-1,14,1,-1,13,20014,[1251601],,icon_battle,180,0,0,0,-1,-1,40,209,22000000,,1,-1,1,[1251601]
12517,-1,-1,-1,14,1,-1,13,20014,[1251701],,icon_battle,180,0,0,0,-1,-1,40,210,22200000,,1,-1,1,[1251701]
12518,-1,-1,-1,14,1,-1,13,20015,[1251801],,icon_battle,180,0,0,0,-1,-1,40,210,22400000,,1,-1,1,[1251801]
12519,-1,-1,-1,14,1,-1,13,20015,[1251901],,icon_battle,180,0,0,0,-1,-1,40,211,22600000,,1,-1,1,[1251901]
12521,-1,-1,-1,14,1,-1,13,20015,[1252101],,icon_battle,180,0,0,0,-1,-1,40,211,22800000,,1,-1,1,[1252101]
12522,-1,-1,-1,14,1,-1,13,20015,[1252201],,icon_battle,180,0,0,0,-1,-1,40,212,23000000,,1,-1,1,[1252201]
12524,-1,-1,-1,14,1,-1,13,20015,[1252401],,icon_battle,180,0,0,0,-1,-1,40,212,23200000,,1,-1,1,[1252401]
12525,-1,-1,-1,14,1,-1,13,20015,[1252501],,icon_battle,180,0,0,0,-1,-1,40,213,23400000,,1,-1,1,[1252501]
12526,-1,-1,-1,14,1,-1,13,20015,[1252601],,icon_battle,180,0,0,0,-1,-1,40,213,23600000,,1,-1,1,[1252601]
12527,-1,-1,-1,14,1,-1,13,20015,[1252701],,icon_battle,180,0,0,0,-1,-1,40,214,23800000,,1,-1,1,[1252701]
12528,-1,-1,-1,14,1,-1,13,20015,[1252801],,icon_battle,180,0,0,0,-1,-1,40,214,24000000,,1,-1,1,[1252801]
12530,-1,-1,-1,14,1,-1,13,20015,[1253001],,icon_battle,180,0,0,0,-1,-1,40,215,24200000,,1,-1,1,[1253001]
12531,-1,-1,-1,14,1,-1,13,20015,[1253101],,icon_battle,180,0,0,0,-1,-1,40,215,24400000,,1,-1,1,[1253101]
12533,-1,-1,-1,14,1,-1,13,20015,[1253301],,icon_battle,180,0,0,0,-1,-1,40,216,24600000,,1,-1,1,[1253301]
12534,-1,-1,-1,14,1,-1,13,20015,[1253401],,icon_battle,180,0,0,0,-1,-1,40,216,24800000,,1,-1,1,[1253401]
12535,-1,-1,-1,14,1,-1,13,20015,[1253501],,icon_battle,180,0,0,0,-1,-1,40,217,25000000,,1,-1,1,[1253501]
12536,-1,-1,-1,14,1,-1,13,20017,[1253601],,icon_battle,180,0,0,0,-1,-1,40,217,25200000,,1,-1,1,[1253601]
12537,-1,-1,-1,14,1,-1,13,20017,[1253701],,icon_battle,180,0,0,0,-1,-1,40,218,25400000,,1,-1,1,[1253701]
12538,-1,-1,-1,14,1,-1,13,20017,[1253801],,icon_battle,180,0,0,0,-1,-1,40,218,25600000,,1,-1,1,[1253801]
12539,-1,-1,-1,14,1,-1,13,20017,[1253901],,icon_battle,180,0,0,0,-1,-1,40,219,25800000,,1,-1,1,[1253901]
12540,-1,-1,-1,14,1,-1,13,20017,[1254001],,icon_battle,180,0,0,0,-1,-1,40,219,26000000,,1,-1,1,[1254001]
12541,-1,-1,-1,14,1,-1,13,20017,[1254101],,icon_battle,180,0,0,0,-1,-1,40,220,26200000,,1,-1,1,[1254101]
12542,-1,-1,-1,14,1,-1,13,20017,[1254201],,icon_battle,180,0,0,0,-1,-1,40,220,26400000,,1,-1,1,[1254201]
12543,-1,-1,-1,14,1,-1,13,20017,[1254301],,icon_battle,180,0,0,0,-1,-1,40,221,26600000,,1,-1,1,[1254301]
12544,-1,-1,-1,14,1,-1,13,20017,[1254401],,icon_battle,180,0,0,0,-1,-1,40,221,26800000,,1,-1,1,[1254401]
12545,-1,-1,-1,14,1,-1,13,20017,[1254501],,icon_battle,180,0,0,0,-1,-1,40,222,27000000,,1,-1,1,[1254501]
12546,-1,-1,-1,14,1,-1,13,20017,[1254601],,icon_battle,180,0,0,0,-1,-1,40,222,27200000,,1,-1,1,[1254601]
12547,-1,-1,-1,14,1,-1,13,20017,[1254701],,icon_battle,180,0,0,0,-1,-1,40,223,27400000,,1,-1,1,[1254701]
12548,-1,-1,-1,14,1,-1,13,20017,[1254801],,icon_battle,180,0,0,0,-1,-1,40,223,27600000,,1,-1,1,[1254801]
12549,-1,-1,-1,14,1,-1,13,20017,[1254901],,icon_battle,180,0,0,0,-1,-1,40,224,27800000,,1,-1,1,[1254901]
12550,-1,-1,-1,14,1,-1,13,20018,[1255001],,icon_battle,180,0,0,0,-1,-1,40,224,28000000,,1,-1,1,[1255001]
12551,-1,-1,-1,14,1,-1,13,20018,[1255101],,icon_battle,180,0,0,0,-1,-1,40,225,28200000,,1,-1,1,[1255101]
12552,-1,-1,-1,14,1,-1,13,20018,[1255201],,icon_battle,180,0,0,0,-1,-1,40,225,28400000,,1,-1,1,[1255201]
12553,-1,-1,-1,14,1,-1,13,20018,[1255301],,icon_battle,180,0,0,0,-1,-1,40,226,28600000,,1,-1,1,[1255301]
12554,-1,-1,-1,14,1,-1,13,20018,[1255401],,icon_battle,180,0,0,0,-1,-1,40,226,28800000,,1,-1,1,[1255401]
12555,-1,-1,-1,14,1,-1,13,20018,[1255501],,icon_battle,180,0,0,0,-1,-1,40,227,29000000,,1,-1,1,[1255501]
12556,-1,-1,-1,14,1,-1,13,20018,[1255601],,icon_battle,180,0,0,0,-1,-1,40,227,29200000,,1,-1,1,[1255601]
12557,-1,-1,-1,14,1,-1,13,20018,[1255701],,icon_battle,180,0,0,0,-1,-1,40,228,29400000,,1,-1,1,[1255701]
12558,-1,-1,-1,14,1,-1,13,20018,[1255801],,icon_battle,180,0,0,0,-1,-1,40,228,29600000,,1,-1,1,[1255801]
12559,-1,-1,-1,14,1,-1,13,20018,[1255901],,icon_battle,180,0,0,0,-1,-1,40,229,29800000,,1,-1,1,[1255901]
12560,-1,-1,-1,14,1,-1,13,20018,[1256001],,icon_battle,180,0,0,0,-1,-1,40,229,30000000,,1,-1,1,[1256001]
12561,-1,-1,-1,14,1,-1,13,20018,[1256101],,icon_battle,180,0,0,0,-1,-1,40,230,30200000,,1,-1,1,[1256101]
12562,-1,-1,-1,14,1,-1,13,20018,[1256201],,icon_battle,180,0,0,0,-1,-1,40,230,30400000,,1,-1,1,[1256201]
12563,-1,-1,-1,14,1,-1,13,20018,[1256301],,icon_battle,180,0,0,0,-1,-1,40,231,30600000,,1,-1,1,[1256301]
12564,-1,-1,-1,14,1,-1,13,20019,[1256401],,icon_battle,180,0,0,0,-1,-1,40,231,30800000,,1,-1,1,[1256401]
12565,-1,-1,-1,14,1,-1,13,20019,[1256501],,icon_battle,180,0,0,0,-1,-1,40,232,31000000,,1,-1,1,[1256501]
12566,-1,-1,-1,14,1,-1,13,20019,[1256601],,icon_battle,180,0,0,0,-1,-1,40,232,31200000,,1,-1,1,[1256601]
12567,-1,-1,-1,14,1,-1,13,20019,[1256701],,icon_battle,180,0,0,0,-1,-1,40,233,31400000,,1,-1,1,[1256701]
12568,-1,-1,-1,14,1,-1,13,20019,[1256801],,icon_battle,180,0,0,0,-1,-1,40,233,31600000,,1,-1,1,[1256801]
12569,-1,-1,-1,14,1,-1,13,20019,[1256901],,icon_battle,180,0,0,0,-1,-1,40,234,31800000,,1,-1,1,[1256901]
12570,-1,-1,-1,14,1,-1,13,20019,[1257001],,icon_battle,180,0,0,0,-1,-1,40,234,32000000,,1,-1,1,[1257001]
12571,-1,-1,-1,14,1,-1,13,20019,[1257101],,icon_battle,180,0,0,0,-1,-1,40,235,32200000,,1,-1,1,[1257101]
12572,-1,-1,-1,14,1,-1,13,20019,[1257201],,icon_battle,180,0,0,0,-1,-1,40,235,32400000,,1,-1,1,[1257201]
12573,-1,-1,-1,14,1,-1,13,20019,[1257301],,icon_battle,180,0,0,0,-1,-1,40,236,32600000,,1,-1,1,[1257301]
12574,-1,-1,-1,14,1,-1,13,20019,[1257401],,icon_battle,180,0,0,0,-1,-1,40,236,32800000,,1,-1,1,[1257401]
12575,-1,-1,-1,14,1,-1,13,20019,[1257501],,icon_battle,180,0,0,0,-1,-1,40,237,33000000,,1,-1,1,[1257501]
12576,-1,-1,-1,14,1,-1,13,20019,[1257601],,icon_battle,180,0,0,0,-1,-1,40,237,33200000,,1,-1,1,[1257601]
12577,-1,-1,-1,14,1,-1,13,20019,[1257701],,icon_battle,180,0,0,0,-1,-1,40,238,33400000,,1,-1,1,[1257701]
13001,-1,-1,-1,204,-1,-1,203,10012,[1300101],,,90,0,0,0,-1,-1,12,60,120000,,1,-1,1,[1300101]
13002,-1,-1,-1,204,-1,-1,203,10012,[1300201],,,90,0,0,0,-1,-1,13,62,144000,,1,-1,1,[1300201]
13003,-1,-1,-1,204,-1,-1,203,10012,[1300301],,,90,0,0,0,-1,-1,13,63,144000,,1,-1,1,[1300301]
13004,-1,-1,-1,204,-1,-1,203,10012,[1300401],,,90,0,0,0,-1,-1,13,64,168000,,1,-1,1,[1300401]
13005,-1,-1,-1,204,-1,-1,203,10012,[1300501],,,90,0,0,0,-1,-1,13,65,168000,,1,-1,1,[1300501]
13006,-1,-1,-1,204,-1,-1,203,10012,[1300601],,,90,0,0,0,-1,-1,14,66,192000,,1,-1,1,[1300601]
13007,-1,-1,-1,204,-1,-1,203,10012,[1300701],,,90,0,0,0,-1,-1,14,67,192000,,1,-1,1,[1300701]
13008,-1,-1,-1,204,-1,-1,203,10012,[1300801],,,90,0,0,0,-1,-1,14,68,216000,,1,-1,1,[1300801]
13009,-1,-1,-1,204,-1,-1,203,10012,[1300901],,,90,0,0,0,-1,-1,14,69,216000,,1,-1,1,[1300901]
13010,-1,-1,-1,204,-1,-1,203,10012,[1301001],,,90,0,0,0,-1,-1,14,70,240000,,1,-1,1,[1301001]
13011,-1,-1,-1,204,-1,-1,203,10012,[1301101],,,90,0,0,0,-1,-1,15,71,240000,,1,-1,1,[1301101]
13012,-1,-1,-1,204,-1,-1,203,10012,[1301201],,,90,0,0,0,-1,-1,15,72,264000,,1,-1,1,[1301201]
13013,-1,-1,-1,204,-1,-1,203,10012,[1301301],,,90,0,0,0,-1,-1,15,73,264000,,1,-1,1,[1301301]
13014,-1,-1,-1,204,-1,-1,203,10012,[1301401],,,90,0,0,0,-1,-1,15,74,288000,,1,-1,1,[1301401]
13015,-1,-1,-1,204,-1,-1,203,10012,[1301501],,,90,0,0,0,-1,-1,15,75,288000,,1,-1,1,[1301501]
13016,-1,-1,-1,204,-1,-1,203,10012,[1301601],,,90,0,0,0,-1,-1,16,76,312000,,1,-1,1,[1301601]
13017,-1,-1,-1,204,-1,-1,203,10012,[1301701],,,90,0,0,0,-1,-1,16,77,312000,,1,-1,1,[1301701]
13018,-1,-1,-1,204,-1,-1,203,10012,[1301801],,,90,0,0,0,-1,-1,16,78,336000,,1,-1,1,[1301801]
13019,-1,-1,-1,204,-1,-1,203,10012,[1301901],,,90,0,0,0,-1,-1,16,79,336000,,1,-1,1,[1301901]
13020,-1,-1,-1,204,-1,-1,203,10012,[1302001],,,90,0,0,0,-1,-1,16,80,360000,,1,-1,1,[1302001]
13021,-1,-1,-1,204,-1,-1,203,10012,[1302101],,,90,0,0,0,-1,-1,17,81,360000,,1,-1,1,[1302101]
13022,-1,-1,-1,204,-1,-1,203,10012,[1302201],,,90,0,0,0,-1,-1,17,82,384000,,1,-1,1,[1302201]
13023,-1,-1,-1,204,-1,-1,203,10012,[1302301],,,90,0,0,0,-1,-1,17,83,384000,,1,-1,1,[1302301]
13024,-1,-1,-1,204,-1,-1,203,10012,[1302401],,,90,0,0,0,-1,-1,17,84,408000,,1,-1,1,[1302401]
13025,-1,-1,-1,204,-1,-1,203,10012,[1302501],,,90,0,0,0,-1,-1,17,85,408000,,1,-1,1,[1302501]
13026,-1,-1,-1,204,-1,-1,203,10012,[1302601],,,90,0,0,0,-1,-1,18,86,432000,,1,-1,1,[1302601]
13027,-1,-1,-1,204,-1,-1,203,10012,[1302701],,,90,0,0,0,-1,-1,18,87,432000,,1,-1,1,[1302701]
13028,-1,-1,-1,204,-1,-1,203,10012,[1302801],,,90,0,0,0,-1,-1,18,88,456000,,1,-1,1,[1302801]
13029,-1,-1,-1,204,-1,-1,203,10012,[1302901],,,90,0,0,0,-1,-1,18,89,456000,,1,-1,1,[1302901]
13030,-1,-1,-1,204,-1,-1,203,10012,[1303001],,,90,0,0,0,-1,-1,18,90,480000,,1,-1,1,[1303001]
13031,-1,-1,-1,204,-1,-1,203,10012,[1303101],,,90,0,0,0,-1,-1,19,91,504000,,1,-1,1,[1303101]
13032,-1,-1,-1,204,-1,-1,203,10012,[1303201],,,90,0,0,0,-1,-1,19,92,528000,,1,-1,1,[1303201]
13033,-1,-1,-1,204,-1,-1,203,10012,[1303301],,,90,0,0,0,-1,-1,19,93,552000,,1,-1,1,[1303301]
13034,-1,-1,-1,204,-1,-1,203,10012,[1303401],,,90,0,0,0,-1,-1,19,94,576000,,1,-1,1,[1303401]
13035,-1,-1,-1,204,-1,-1,203,10012,[1303501],,,90,0,0,0,-1,-1,19,95,600000,,1,-1,1,[1303501]
13036,-1,-1,-1,204,-1,-1,203,10012,[1303601],,,90,0,0,0,-1,-1,20,96,624000,,1,-1,1,[1303601]
13037,-1,-1,-1,204,-1,-1,203,10012,[1303701],,,90,0,0,0,-1,-1,20,97,648000,,1,-1,1,[1303701]
13038,-1,-1,-1,204,-1,-1,203,10012,[1303801],,,90,0,0,0,-1,-1,20,98,672000,,1,-1,1,[1303801]
13039,-1,-1,-1,204,-1,-1,203,10012,[1303901],,,90,0,0,0,-1,-1,20,99,696000,,1,-1,1,[1303901]
13040,-1,-1,-1,204,-1,-1,203,10012,[1304001],,,90,0,0,0,-1,-1,20,100,720000,,1,-1,1,[1304001]
13041,-1,-1,-1,204,-1,-1,203,10012,[1304101],,,90,0,0,0,-1,-1,21,101,744000,,1,-1,1,[1304101]
13042,-1,-1,-1,204,-1,-1,203,10012,[1304201],,,90,0,0,0,-1,-1,21,102,768000,,1,-1,1,[1304201]
13043,-1,-1,-1,204,-1,-1,203,10012,[1304301],,,90,0,0,0,-1,-1,21,103,792000,,1,-1,1,[1304301]
13044,-1,-1,-1,204,-1,-1,203,10012,[1304401],,,90,0,0,0,-1,-1,21,104,816000,,1,-1,1,[1304401]
13045,-1,-1,-1,204,-1,-1,203,10012,[1304501],,,90,0,0,0,-1,-1,21,105,840000,,1,-1,1,[1304501]
13046,-1,-1,-1,204,-1,-1,203,10012,[1304601],,,90,0,0,0,-1,-1,22,106,864000,,1,-1,1,[1304601]
13047,-1,-1,-1,204,-1,-1,203,10012,[1304701],,,90,0,0,0,-1,-1,22,107,888000,,1,-1,1,[1304701]
13048,-1,-1,-1,204,-1,-1,203,10012,[1304801],,,90,0,0,0,-1,-1,22,108,912000,,1,-1,1,[1304801]
13049,-1,-1,-1,204,-1,-1,203,10012,[1304901],,,90,0,0,0,-1,-1,22,109,936000,,1,-1,1,[1304901]
13050,-1,-1,-1,204,-1,-1,203,10012,[1305001],,,90,0,0,0,-1,-1,22,110,960000,,1,-1,1,[1305001]
13051,-1,-1,-1,204,-1,-1,203,10012,[1305101],,,90,0,0,0,-1,-1,22,110,984000,,1,-1,1,[1305101]
13052,-1,-1,-1,204,-1,-1,203,10012,[1305201],,,90,0,0,0,-1,-1,23,111,1008000,,1,-1,1,[1305201]
13053,-1,-1,-1,204,-1,-1,203,10012,[1305301],,,90,0,0,0,-1,-1,23,111,1032000,,1,-1,1,[1305301]
13054,-1,-1,-1,204,-1,-1,203,10012,[1305401],,,90,0,0,0,-1,-1,23,112,1056000,,1,-1,1,[1305401]
13055,-1,-1,-1,204,-1,-1,203,10012,[1305501],,,90,0,0,0,-1,-1,23,112,1080000,,1,-1,1,[1305501]
13056,-1,-1,-1,204,-1,-1,203,10012,[1305601],,,90,0,0,0,-1,-1,23,113,1104000,,1,-1,1,[1305601]
