id,attr,attrs,basic_score,break_probably_1,break_probably_2,break_reward,breakRewards,desc,drop_exist_time,entry_1,entry_2,entry_3,entry_4,entry_group_1,entry_group_2,entry_group_3,entry_group_4,entry_num,entry_quality,entrys,fightforce,fly_bag,level,name,picture,probably_reward_1,probably_reward_2,probablyRewards1,probablyRewards2,quality,race_list,race_probability,show_picture,strAttrs,suit_id,type
420531,[4|4781],{4:4781},4781,-1,-1,[999|11|500],[999|11|500],,3000,[],[],[],[],,,,,,,[],4781,1,100,equipment_name_45026,icon_45026,,,[],[],2,1|2|3,5000,,[4|4781],-1,4
430531,[4|5020],{4:5020},5020,7000,-1,[999|11|630],[999|11|630],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],5020,1,100,equipment_name_45026,icon_45026,[2|301|24],,[2|301|24],[],3,1|2|3,5000,,[4|5020],-1,4
440531,[4|5259],{4:5259},5259,10000,2000,[999|11|675],[999|11|675],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],5259,1,100,equipment_name_45026,icon_45026,[2|301|21],[2|302|6],[2|301|21],[2|302|6],4,1|2|3,5000,,[4|5259],-1,4
450531,[4|5738],{4:5738},5738,-1,10000,[999|11|480],[999|11|480],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],5738,1,100,equipment_name_45026,icon_45026,,[2|302|11],[],[2|302|11],5,1|2|3,5000,,[4|5738],303,4
120601,[3|848],{3:848},3392,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],3392,1,120,equipment_name_40013,icon_40013,,,[],[],2,1|2|3,5000,,[3|848],-1,1
130601,[3|890],{3:890},3560,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3560,1,120,equipment_name_40013,icon_40013,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|890],-1,1
140601,[3|932],{3:932},3728,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],3728,1,120,equipment_name_40013,icon_40013,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|932],-1,1
150601,[3|1017],{3:1017},4068,-1,10000,[999|11|765],[999|11|765],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],4068,1,120,equipment_name_40013,icon_40013,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|1017],-1,1
220601,[4|8476],{4:8476},8476,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],8476,1,120,equipment_name_41013,icon_41013,,,[],[],2,1|2|3,5000,,[4|8476],-1,2
230601,[4|8900],{4:8900},8900,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],8900,1,120,equipment_name_41013,icon_41013,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|8900],-1,2
240601,[4|9324],{4:9324},9324,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],9324,1,120,equipment_name_41013,icon_41013,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|9324],-1,2
250601,[4|10171],{4:10171},10171,-1,10000,[999|11|765],[999|11|765],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],10171,1,120,equipment_name_41013,icon_41013,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|10171],-1,2
320601,[3|848],{3:848},3392,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],3392,1,120,equipment_name_42013,icon_42013,,,[],[],2,1|2|3,5000,,[3|848],-1,3
330601,[3|890],{3:890},3560,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3560,1,120,equipment_name_42013,icon_42013,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|890],-1,3
340601,[3|932],{3:932},3728,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],3728,1,120,equipment_name_42013,icon_42013,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|932],-1,3
350601,[3|1017],{3:1017},4068,-1,10000,[999|11|765],[999|11|765],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],4068,1,120,equipment_name_42013,icon_42013,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|1017],-1,3
420601,[4|8476],{4:8476},8476,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],8476,1,120,equipment_name_45013,icon_45013,,,[],[],2,1|2|3,5000,,[4|8476],-1,4
430601,[4|8900],{4:8900},8900,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],8900,1,120,equipment_name_45013,icon_45013,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|8900],-1,4
440601,[4|9324],{4:9324},9324,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],9324,1,120,equipment_name_45013,icon_45013,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|9324],-1,4
450601,[4|10171],{4:10171},10171,-1,10000,[999|11|765],[999|11|765],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],10171,1,120,equipment_name_45013,icon_45013,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|10171],-1,4
120611,[3|678],{3:678},2712,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],2712,1,120,equipment_name_40003,icon_40003,,,[],[],2,1|2|3,5000,,[3|678],-1,1
130611,[3|712],{3:712},2848,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2848,1,120,equipment_name_40003,icon_40003,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|712],-1,1
140611,[3|746],{3:746},2984,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2984,1,120,equipment_name_40003,icon_40003,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|746],-1,1
150611,[3|814],{3:814},3256,-1,10000,[999|11|765],[999|11|765],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],3256,1,120,equipment_name_40003,icon_40003,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|814],301,1
220611,[4|10171],{4:10171},10171,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],10171,1,120,equipment_name_41003,icon_41003,,,[],[],2,1|2|3,5000,,[4|10171],-1,2
230611,[4|10680],{4:10680},10680,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],10680,1,120,equipment_name_41003,icon_41003,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|10680],-1,2
240611,[4|11188],{4:11188},11188,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],11188,1,120,equipment_name_41003,icon_41003,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|11188],-1,2
250611,[4|12205],{4:12205},12205,-1,10000,[999|11|765],[999|11|765],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],12205,1,120,equipment_name_41003,icon_41003,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|12205],301,2
320611,[3|678],{3:678},2712,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],2712,1,120,equipment_name_42003,icon_42003,,,[],[],2,1|2|3,5000,,[3|678],-1,3
330611,[3|712],{3:712},2848,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],2848,1,120,equipment_name_42003,icon_42003,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|712],-1,3
340611,[3|746],{3:746},2984,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],2984,1,120,equipment_name_42003,icon_42003,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|746],-1,3
350611,[3|814],{3:814},3256,-1,10000,[999|11|765],[999|11|765],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],3256,1,120,equipment_name_42003,icon_42003,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|814],301,3
420611,[4|10171],{4:10171},10171,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],10171,1,120,equipment_name_45003,icon_45003,,,[],[],2,1|2|3,5000,,[4|10171],-1,4
430611,[4|10680],{4:10680},10680,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],10680,1,120,equipment_name_45003,icon_45003,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|10680],-1,4
440611,[4|11188],{4:11188},11188,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],11188,1,120,equipment_name_45003,icon_45003,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|11188],-1,4
450611,[4|12205],{4:12205},12205,-1,10000,[999|11|765],[999|11|765],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],12205,1,120,equipment_name_45003,icon_45003,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|12205],301,4
120621,[3|848],{3:848},3392,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],3392,1,120,equipment_name_40021,icon_40021,,,[],[],2,1|2|3,5000,,[3|848],-1,1
130621,[3|890],{3:890},3560,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3560,1,120,equipment_name_40021,icon_40021,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|890],-1,1
140621,[3|932],{3:932},3728,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],3728,1,120,equipment_name_40021,icon_40021,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|932],-1,1
150621,[3|1017],{3:1017},4068,-1,10000,[999|11|765],[999|11|765],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],4068,1,120,equipment_name_40021,icon_40021,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|1017],302,1
220621,[4|8476],{4:8476},8476,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],8476,1,120,equipment_name_41021,icon_41021,,,[],[],2,1|2|3,5000,,[4|8476],-1,2
230621,[4|8900],{4:8900},8900,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],8900,1,120,equipment_name_41021,icon_41021,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|8900],-1,2
240621,[4|9324],{4:9324},9324,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],9324,1,120,equipment_name_41021,icon_41021,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|9324],-1,2
250621,[4|10171],{4:10171},10171,-1,10000,[999|11|765],[999|11|765],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],10171,1,120,equipment_name_41021,icon_41021,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|10171],302,2
320621,[3|848],{3:848},3392,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],3392,1,120,equipment_name_42021,icon_42021,,,[],[],2,1|2|3,5000,,[3|848],-1,3
330621,[3|890],{3:890},3560,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3560,1,120,equipment_name_42021,icon_42021,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|890],-1,3
340621,[3|932],{3:932},3728,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],3728,1,120,equipment_name_42021,icon_42021,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|932],-1,3
350621,[3|1017],{3:1017},4068,-1,10000,[999|11|765],[999|11|765],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],4068,1,120,equipment_name_42021,icon_42021,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|1017],302,3
420621,[4|8476],{4:8476},8476,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],8476,1,120,equipment_name_45021,icon_45021,,,[],[],2,1|2|3,5000,,[4|8476],-1,4
430621,[4|8900],{4:8900},8900,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],8900,1,120,equipment_name_45021,icon_45021,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|8900],-1,4
440621,[4|9324],{4:9324},9324,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],9324,1,120,equipment_name_45021,icon_45021,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|9324],-1,4
450621,[4|10171],{4:10171},10171,-1,10000,[999|11|765],[999|11|765],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],10171,1,120,equipment_name_45021,icon_45021,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|10171],302,4
120631,[3|1017],{3:1017},4068,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],4068,1,120,equipment_name_40027,icon_40027,,,[],[],2,1|2|3,5000,,[3|1017],-1,1
130631,[3|1068],{3:1068},4272,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],4272,1,120,equipment_name_40027,icon_40027,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|1068],-1,1
140631,[3|1119],{3:1119},4476,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],4476,1,120,equipment_name_40027,icon_40027,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|1119],-1,1
150631,[3|1221],{3:1221},4884,-1,10000,[999|11|765],[999|11|765],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],4884,1,120,equipment_name_40027,icon_40027,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|1221],303,1
220631,[4|6781],{4:6781},6781,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],6781,1,120,equipment_name_41027,icon_41027,,,[],[],2,1|2|3,5000,,[4|6781],-1,2
230631,[4|7120],{4:7120},7120,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],7120,1,120,equipment_name_41027,icon_41027,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|7120],-1,2
240631,[4|7459],{4:7459},7459,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],7459,1,120,equipment_name_41027,icon_41027,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|7459],-1,2
250631,[4|8137],{4:8137},8137,-1,10000,[999|11|765],[999|11|765],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],8137,1,120,equipment_name_41027,icon_41027,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|8137],303,2
320631,[3|1017],{3:1017},4068,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],4068,1,120,equipment_name_42027,icon_42027,,,[],[],2,1|2|3,5000,,[3|1017],-1,3
330631,[3|1068],{3:1068},4272,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],4272,1,120,equipment_name_42027,icon_42027,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[3|1068],-1,3
340631,[3|1119],{3:1119},4476,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],4476,1,120,equipment_name_42027,icon_42027,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[3|1119],-1,3
350631,[3|1221],{3:1221},4884,-1,10000,[999|11|765],[999|11|765],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],4884,1,120,equipment_name_42027,icon_42027,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[3|1221],303,3
420631,[4|6781],{4:6781},6781,-1,-1,[999|11|800],[999|11|800],,3000,[],[],[],[],,,,,,,[],6781,1,120,equipment_name_45027,icon_45027,,,[],[],2,1|2|3,5000,,[4|6781],-1,4
430631,[4|7120],{4:7120},7120,7000,-1,[999|11|960],[999|11|960],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],7120,1,120,equipment_name_45027,icon_45027,[2|301|36],,[2|301|36],[],3,1|2|3,5000,,[4|7120],-1,4
440631,[4|7459],{4:7459},7459,10000,2000,[999|11|1050],[999|11|1050],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],7459,1,120,equipment_name_45027,icon_45027,[2|301|33],[2|302|10],[2|301|33],[2|302|10],4,1|2|3,5000,,[4|7459],-1,4
450631,[4|8137],{4:8137},8137,-1,10000,[999|11|765],[999|11|765],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],8137,1,120,equipment_name_45027,icon_45027,,[2|302|17],[],[2|302|17],5,1|2|3,5000,,[4|8137],303,4
120701,[3|1141],{3:1141},4564,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],4564,1,140,equipment_name_40028,icon_40028,,,[],[],2,1|2|3,5000,,[3|1141],-1,1
130701,[3|1198],{3:1198},4792,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],4792,1,140,equipment_name_40028,icon_40028,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[3|1198],-1,1
140701,[3|1255],{3:1255},5020,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],5020,1,140,equipment_name_40028,icon_40028,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[3|1255],-1,1
150701,[3|1369],{3:1369},5476,-1,10000,[999|11|1185],[999|11|1185],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],5476,1,140,equipment_name_40028,icon_40028,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[3|1369],-1,1
220701,[4|11410],{4:11410},11410,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],11410,1,140,equipment_name_41028,icon_41028,,,[],[],2,1|2|3,5000,,[4|11410],-1,2
230701,[4|11981],{4:11981},11981,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],11981,1,140,equipment_name_41028,icon_41028,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[4|11981],-1,2
240701,[4|12551],{4:12551},12551,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],12551,1,140,equipment_name_41028,icon_41028,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[4|12551],-1,2
250701,[4|13692],{4:13692},13692,-1,10000,[999|11|1185],[999|11|1185],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],13692,1,140,equipment_name_41028,icon_41028,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[4|13692],-1,2
320701,[3|1141],{3:1141},4564,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],4564,1,140,equipment_name_42028,icon_42028,,,[],[],2,1|2|3,5000,,[3|1141],-1,3
330701,[3|1198],{3:1198},4792,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],4792,1,140,equipment_name_42028,icon_42028,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[3|1198],-1,3
340701,[3|1255],{3:1255},5020,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],5020,1,140,equipment_name_42028,icon_42028,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[3|1255],-1,3
350701,[3|1369],{3:1369},5476,-1,10000,[999|11|1185],[999|11|1185],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],5476,1,140,equipment_name_42028,icon_42028,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[3|1369],-1,3
420701,[4|11410],{4:11410},11410,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],11410,1,140,equipment_name_45028,icon_45028,,,[],[],2,1|2|3,5000,,[4|11410],-1,4
430701,[4|11981],{4:11981},11981,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],11981,1,140,equipment_name_45028,icon_45028,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[4|11981],-1,4
440701,[4|12551],{4:12551},12551,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],12551,1,140,equipment_name_45028,icon_45028,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[4|12551],-1,4
450701,[4|13692],{4:13692},13692,-1,10000,[999|11|1185],[999|11|1185],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],13692,1,140,equipment_name_45028,icon_45028,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[4|13692],-1,4
120711,[3|913],{3:913},3652,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],3652,1,140,equipment_name_40032,icon_40032,,,[],[],2,1|2|3,5000,,[3|913],-1,1
130711,[3|958],{3:958},3832,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3832,1,140,equipment_name_40032,icon_40032,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[3|958],-1,1
140711,[3|1004],{3:1004},4016,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],4016,1,140,equipment_name_40032,icon_40032,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[3|1004],-1,1
150711,[3|1095],{3:1095},4380,-1,10000,[999|11|1185],[999|11|1185],,6000,[1401|10000],[1401|10000],[],[],[1401|10000],[1401|10000],,,,,[1401|1401],4380,1,140,equipment_name_40032,icon_40032,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[3|1095],301,1
220711,[4|13692],{4:13692},13692,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],13692,1,140,equipment_name_41032,icon_41032,,,[],[],2,1|2|3,5000,,[4|13692],-1,2
230711,[4|14377],{4:14377},14377,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],14377,1,140,equipment_name_41032,icon_41032,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[4|14377],-1,2
240711,[4|15061],{4:15061},15061,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],15061,1,140,equipment_name_41032,icon_41032,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[4|15061],-1,2
250711,[4|16430],{4:16430},16430,-1,10000,[999|11|1185],[999|11|1185],,6000,[2401|10000],[2401|10000],[],[],[2401|10000],[2401|10000],,,,,[2401|2401],16430,1,140,equipment_name_41032,icon_41032,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[4|16430],301,2
320711,[3|913],{3:913},3652,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],3652,1,140,equipment_name_42032,icon_42032,,,[],[],2,1|2|3,5000,,[3|913],-1,3
330711,[3|958],{3:958},3832,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],3832,1,140,equipment_name_42032,icon_42032,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[3|958],-1,3
340711,[3|1004],{3:1004},4016,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],4016,1,140,equipment_name_42032,icon_42032,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[3|1004],-1,3
350711,[3|1095],{3:1095},4380,-1,10000,[999|11|1185],[999|11|1185],,6000,[3401|10000],[3401|10000],[],[],[3401|10000],[3401|10000],,,,,[3401|3401],4380,1,140,equipment_name_42032,icon_42032,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[3|1095],301,3
420711,[4|13692],{4:13692},13692,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],13692,1,140,equipment_name_45032,icon_45032,,,[],[],2,1|2|3,5000,,[4|13692],-1,4
430711,[4|14377],{4:14377},14377,7000,-1,[999|11|1530],[999|11|1530],,4000,[1101|10000],[],[],[],[1101|10000],,,,,,[1101],14377,1,140,equipment_name_45032,icon_45032,[2|301|58],,[2|301|58],[],3,1|2|3,5000,,[4|14377],-1,4
440711,[4|15061],{4:15061},15061,10000,2000,[999|11|1650],[999|11|1650],,5000,[1301|10000],[1301|5000],[],[],[1301|10000],[1301|5000],,,,,[1301|1301],15061,1,140,equipment_name_45032,icon_45032,[2|301|52],[2|302|16],[2|301|52],[2|302|16],4,1|2|3,5000,,[4|15061],-1,4
450711,[4|16430],{4:16430},16430,-1,10000,[999|11|1185],[999|11|1185],,6000,[4401|10000],[4401|10000],[],[],[4401|10000],[4401|10000],,,,,[4401|4401],16430,1,140,equipment_name_45032,icon_45032,,[2|302|27],[],[2|302|27],5,1|2|3,5000,,[4|16430],301,4
120721,[3|1141],{3:1141},4564,-1,-1,[999|11|1250],[999|11|1250],,3000,[],[],[],[],,,,,,,[],4564,1,140,equipment_name_40036,icon_40036,,,[],[],2,1|2|3,5000,,[3|1141],-1,1
