id,attr_type,buildTime,cost1,cost2,cost3,des,des_icon,emotion,fightforce,group2_attr_type,group2_string_para1,group2_string_para2,guidebook_active_attr,guidebook_lv_points,index,is_guidebook_active,isActivity,lv,lv_up_reward,model,offline,para1,para2,para3,para4,para5,pre_building_level,provides_happiness,restaurant_eat,shine_lv,shine_para1,show_para1,show_para2,show_para3,show_para4,show_para5,string_para1,string_para2,teamlevel,unlock_fog_name,workflowReward
130023,1,10400,[999|6|8600],[999|4|65000],,,,-1,13300,1,,,,-1,130,-1,1,23,51923,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|24],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130024,1,22881,[999|6|9500],[999|4|150000],,,,-1,15550,1,,,,-1,130,-1,1,24,51924,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130025,1,13843,[999|6|11000],[999|4|86000],,,,-1,17950,1,,,,-1,130,-1,1,25,51925,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|26],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130026,1,16611,[999|6|12000],[999|4|110000],,,,-1,20650,1,,,,-1,130,-1,1,26,51926,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|27],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130027,1,21318,[999|6|13000],[999|4|160000],,,,-1,23700,1,,,,-1,130,-1,1,27,51927,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|28],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130028,1,23450,[999|6|14000],[999|4|190000],,,,-1,26950,1,,,,-1,130,-1,1,28,51928,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|29],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130029,1,51590,[999|6|16000],[999|4|320000],,,,-1,30450,1,,,,-1,130,-1,1,29,51929,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|30],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130030,1,32428,[999|6|17000],[999|4|230000],,,,-1,34400,1,,,,-1,130,-1,1,30,51930,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|31],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130031,1,40129,[999|6|19000],[999|4|280000],,,,-1,38700,1,,,,-1,130,-1,1,31,51931,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|32],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130032,1,49047,[999|6|21000],[999|4|350000],,,,-1,43500,1,,,,-1,130,-1,1,32,51932,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|33],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130033,1,59347,[999|6|23000],[999|4|390000],,,,-1,48750,1,,,,-1,130,-1,1,33,51933,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|34],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130034,1,133532,[999|6|25000],[999|4|830000],,,,-1,54500,1,,,,-1,130,-1,1,34,51934,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|35],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130035,1,97923,[999|6|27000],[999|4|610000],,,,-1,60800,1,,,,-1,130,-1,1,35,51935,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|36],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130036,1,179527,[999|6|30000],[999|4|1200000],,,,-1,67550,1,,,,-1,130,-1,1,36,51936,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|37],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130037,1,276471,[999|6|33000],[999|4|1800000],,,,-1,75100,1,,,,-1,130,-1,1,37,51937,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|38],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130038,1,347564,[999|6|36000],[999|4|2200000],,,,-1,83400,1,,,,-1,130,-1,1,38,51938,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|39],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130039,1,477901,[999|6|40000],[999|4|3000000],,,,-1,92500,1,,,,-1,130,-1,1,39,51939,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|40],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
130040,1,-1,,,,,,-1,102550,1,,,,-1,130,-1,1,40,51940,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131000,1,3,[999|6|5],[999|4|90],,,,-1,0,1,,,,-1,131,-1,0,0,-1,Building/Building_Base_0,,-1,-1,-1,-1,-1,[117|10],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131001,1,100,[999|6|10],[999|4|200],,,,-1,150,1,,,,-1,131,-1,1,1,-1,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131002,1,200,[999|6|40],[999|4|300],,,,-1,200,1,,,,-1,131,-1,1,2,51902,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131003,1,300,[999|6|60],[999|4|500],,,,-1,250,1,,,,-1,131,-1,1,3,51903,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131004,1,1000,[999|6|80],[999|4|800],,,,-1,300,1,,,,-1,131,-1,1,4,51904,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131005,1,1100,[999|6|200],[999|4|1200],,,,-1,350,1,,,,-1,131,-1,1,5,51905,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131006,1,1200,[999|6|200],[999|4|2600],,,,-1,400,1,,,,-1,131,-1,1,6,51906,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131007,1,1300,[999|6|300],[999|4|4700],,,,-1,450,1,,,,-1,131,-1,1,7,51907,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131008,1,1400,[999|6|400],[999|4|6800],,,,-1,500,1,,,,-1,131,-1,1,8,51908,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131009,1,1500,[999|6|600],[999|4|8900],,,,-1,550,1,,,,-1,131,-1,1,9,51909,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131010,1,1600,[999|6|900],[999|4|11000],,,,-1,600,1,,,,-1,131,-1,1,10,51910,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131011,1,1700,[999|6|1200],[999|4|11000],,,,-1,800,1,,,,-1,131,-1,1,11,51911,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131012,1,1830,[999|6|1600],[999|4|12000],,,,-1,1000,1,,,,-1,131,-1,1,12,51912,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|13],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131013,1,2379,[999|6|2000],[999|4|15000],,,,-1,1450,1,,,,-1,131,-1,1,13,51913,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|14],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131014,1,3711,[999|6|2400],[999|4|23000],,,,-1,2000,1,,,,-1,131,-1,1,14,51914,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|15],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131015,1,4110,[999|6|2900],[999|4|26000],,,,-1,2550,1,,,,-1,131,-1,1,15,51915,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|16],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131016,1,4522,[999|6|3400],[999|4|28000],,,,-1,3300,1,,,,-1,131,-1,1,16,51916,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|17],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131017,1,5426,[999|6|4100],[999|4|34000],,,,-1,4150,1,,,,-1,131,-1,1,17,51917,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|18],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131018,1,6215,[999|6|4900],[999|4|39000],,,,-1,5200,1,,,,-1,131,-1,1,18,51918,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|19],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131019,1,7458,[999|6|5900],[999|4|46000],,,,-1,6450,1,,,,-1,131,-1,1,19,51919,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|20],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131020,1,7814,[999|6|6500],[999|4|49000],,,,-1,7900,1,,,,-1,131,-1,1,20,51920,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|21],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131021,1,8595,[999|6|7100],[999|4|53000],,,,-1,9550,1,,,,-1,131,-1,1,21,51921,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|22],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131022,1,9455,[999|6|7900],[999|4|59000],,,,-1,11350,1,,,,-1,131,-1,1,22,51922,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|23],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131023,1,10400,[999|6|8600],[999|4|65000],,,,-1,13300,1,,,,-1,131,-1,1,23,51923,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|24],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131024,1,22881,[999|6|9500],[999|4|150000],,,,-1,15550,1,,,,-1,131,-1,1,24,51924,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131025,1,13843,[999|6|11000],[999|4|86000],,,,-1,17950,1,,,,-1,131,-1,1,25,51925,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|26],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131026,1,16611,[999|6|12000],[999|4|110000],,,,-1,20650,1,,,,-1,131,-1,1,26,51926,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|27],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131027,1,21318,[999|6|13000],[999|4|160000],,,,-1,23700,1,,,,-1,131,-1,1,27,51927,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|28],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131028,1,23450,[999|6|14000],[999|4|190000],,,,-1,26950,1,,,,-1,131,-1,1,28,51928,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|29],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131029,1,51590,[999|6|16000],[999|4|320000],,,,-1,30450,1,,,,-1,131,-1,1,29,51929,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|30],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131030,1,32428,[999|6|17000],[999|4|230000],,,,-1,34400,1,,,,-1,131,-1,1,30,51930,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|31],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131031,1,40129,[999|6|19000],[999|4|280000],,,,-1,38700,1,,,,-1,131,-1,1,31,51931,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|32],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131032,1,49047,[999|6|21000],[999|4|350000],,,,-1,43500,1,,,,-1,131,-1,1,32,51932,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|33],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131033,1,59347,[999|6|23000],[999|4|390000],,,,-1,48750,1,,,,-1,131,-1,1,33,51933,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|34],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131034,1,133532,[999|6|25000],[999|4|830000],,,,-1,54500,1,,,,-1,131,-1,1,34,51934,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|35],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131035,1,97923,[999|6|27000],[999|4|610000],,,,-1,60800,1,,,,-1,131,-1,1,35,51935,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|36],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131036,1,179527,[999|6|30000],[999|4|1200000],,,,-1,67550,1,,,,-1,131,-1,1,36,51936,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|37],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131037,1,276471,[999|6|33000],[999|4|1800000],,,,-1,75100,1,,,,-1,131,-1,1,37,51937,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|38],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131038,1,347564,[999|6|36000],[999|4|2200000],,,,-1,83400,1,,,,-1,131,-1,1,38,51938,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|39],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131039,1,477901,[999|6|40000],[999|4|3000000],,,,-1,92500,1,,,,-1,131,-1,1,39,51939,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|40],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
131040,1,-1,,,,,,-1,102550,1,,,,-1,131,-1,1,40,51940,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132000,1,3,[999|6|5],[999|4|90],,,,-1,0,1,,,,-1,132,-1,0,0,-1,Building/Building_Base_0,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132001,1,100,[999|6|10],[999|4|200],,,,-1,150,1,,,,-1,132,-1,1,1,-1,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132002,1,200,[999|6|40],[999|4|300],,,,-1,200,1,,,,-1,132,-1,1,2,51902,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132003,1,300,[999|6|60],[999|4|500],,,,-1,250,1,,,,-1,132,-1,1,3,51903,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132004,1,1000,[999|6|80],[999|4|800],,,,-1,300,1,,,,-1,132,-1,1,4,51904,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132005,1,1100,[999|6|200],[999|4|1200],,,,-1,350,1,,,,-1,132,-1,1,5,51905,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132006,1,1200,[999|6|200],[999|4|2600],,,,-1,400,1,,,,-1,132,-1,1,6,51906,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132007,1,1300,[999|6|300],[999|4|4700],,,,-1,450,1,,,,-1,132,-1,1,7,51907,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132008,1,1400,[999|6|400],[999|4|6800],,,,-1,500,1,,,,-1,132,-1,1,8,51908,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132009,1,1500,[999|6|600],[999|4|8900],,,,-1,550,1,,,,-1,132,-1,1,9,51909,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132010,1,1600,[999|6|900],[999|4|11000],,,,-1,600,1,,,,-1,132,-1,1,10,51910,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132011,1,1700,[999|6|1200],[999|4|11000],,,,-1,800,1,,,,-1,132,-1,1,11,51911,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132012,1,1830,[999|6|1600],[999|4|12000],,,,-1,1000,1,,,,-1,132,-1,1,12,51912,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132013,1,2379,[999|6|2000],[999|4|15000],,,,-1,1450,1,,,,-1,132,-1,1,13,51913,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132014,1,3711,[999|6|2400],[999|4|23000],,,,-1,2000,1,,,,-1,132,-1,1,14,51914,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132015,1,4110,[999|6|2900],[999|4|26000],,,,-1,2550,1,,,,-1,132,-1,1,15,51915,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132016,1,4522,[999|6|3400],[999|4|28000],,,,-1,3300,1,,,,-1,132,-1,1,16,51916,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132017,1,5426,[999|6|4100],[999|4|34000],,,,-1,4150,1,,,,-1,132,-1,1,17,51917,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132018,1,6215,[999|6|4900],[999|4|39000],,,,-1,5200,1,,,,-1,132,-1,1,18,51918,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132019,1,7458,[999|6|5900],[999|4|46000],,,,-1,6450,1,,,,-1,132,-1,1,19,51919,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132020,1,7814,[999|6|6500],[999|4|49000],,,,-1,7900,1,,,,-1,132,-1,1,20,51920,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132021,1,8595,[999|6|7100],[999|4|53000],,,,-1,9550,1,,,,-1,132,-1,1,21,51921,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132022,1,9455,[999|6|7900],[999|4|59000],,,,-1,11350,1,,,,-1,132,-1,1,22,51922,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132023,1,10400,[999|6|8600],[999|4|65000],,,,-1,13300,1,,,,-1,132,-1,1,23,51923,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132024,1,22881,[999|6|9500],[999|4|150000],,,,-1,15550,1,,,,-1,132,-1,1,24,51924,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|25],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132025,1,13843,[999|6|11000],[999|4|86000],,,,-1,17950,1,,,,-1,132,-1,1,25,51925,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|26],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132026,1,16611,[999|6|12000],[999|4|110000],,,,-1,20650,1,,,,-1,132,-1,1,26,51926,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|27],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132027,1,21318,[999|6|13000],[999|4|160000],,,,-1,23700,1,,,,-1,132,-1,1,27,51927,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|28],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132028,1,23450,[999|6|14000],[999|4|190000],,,,-1,26950,1,,,,-1,132,-1,1,28,51928,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|29],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132029,1,51590,[999|6|16000],[999|4|320000],,,,-1,30450,1,,,,-1,132,-1,1,29,51929,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|30],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132030,1,32428,[999|6|17000],[999|4|230000],,,,-1,34400,1,,,,-1,132,-1,1,30,51930,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|31],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132031,1,40129,[999|6|19000],[999|4|280000],,,,-1,38700,1,,,,-1,132,-1,1,31,51931,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|32],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132032,1,49047,[999|6|21000],[999|4|350000],,,,-1,43500,1,,,,-1,132,-1,1,32,51932,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|33],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132033,1,59347,[999|6|23000],[999|4|390000],,,,-1,48750,1,,,,-1,132,-1,1,33,51933,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|34],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132034,1,133532,[999|6|25000],[999|4|830000],,,,-1,54500,1,,,,-1,132,-1,1,34,51934,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|35],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132035,1,97923,[999|6|27000],[999|4|610000],,,,-1,60800,1,,,,-1,132,-1,1,35,51935,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|36],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132036,1,179527,[999|6|30000],[999|4|1200000],,,,-1,67550,1,,,,-1,132,-1,1,36,51936,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|37],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132037,1,276471,[999|6|33000],[999|4|1800000],,,,-1,75100,1,,,,-1,132,-1,1,37,51937,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|38],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132038,1,347564,[999|6|36000],[999|4|2200000],,,,-1,83400,1,,,,-1,132,-1,1,38,51938,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|39],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132039,1,477901,[999|6|40000],[999|4|3000000],,,,-1,92500,1,,,,-1,132,-1,1,39,51939,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|40],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
132040,1,-1,,,,,,-1,102550,1,,,,-1,132,-1,1,40,51940,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133000,1,3,[999|6|5],[999|4|90],,,,-1,0,1,,,,-1,133,-1,0,0,-1,Building/Building_Base_0,,-1,-1,-1,-1,-1,[117|6],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133001,1,100,[999|6|10],[999|4|200],,,,-1,150,1,,,,-1,133,-1,1,1,-1,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|6],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133002,1,200,[999|6|40],[999|4|300],,,,-1,200,1,,,,-1,133,-1,1,2,51902,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|6],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133003,1,300,[999|6|60],[999|4|500],,,,-1,250,1,,,,-1,133,-1,1,3,51903,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|6],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133004,1,1000,[999|6|80],[999|4|800],,,,-1,300,1,,,,-1,133,-1,1,4,51904,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|6],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133005,1,1100,[999|6|200],[999|4|1200],,,,-1,350,1,,,,-1,133,-1,1,5,51905,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|6],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133006,1,1200,[999|6|200],[999|4|2600],,,,-1,400,1,,,,-1,133,-1,1,6,51906,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|7],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133007,1,1300,[999|6|300],[999|4|4700],,,,-1,450,1,,,,-1,133,-1,1,7,51907,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|8],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133008,1,1400,[999|6|400],[999|4|6800],,,,-1,500,1,,,,-1,133,-1,1,8,51908,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|9],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133009,1,1500,[999|6|600],[999|4|8900],,,,-1,550,1,,,,-1,133,-1,1,9,51909,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|10],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133010,1,1600,[999|6|900],[999|4|11000],,,,-1,600,1,,,,-1,133,-1,1,10,51910,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|11],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133011,1,1700,[999|6|1200],[999|4|11000],,,,-1,800,1,,,,-1,133,-1,1,11,51911,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|12],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
133012,1,1830,[999|6|1600],[999|4|12000],,,,-1,1000,1,,,,-1,133,-1,1,12,51912,Building/NewBuild/chuzheng,,-1,-1,-1,-1,-1,[117|13],-1,-1,-1,,-1,-1,-1,-1,-1,,,-1,,-1
