id,attribute,attrs,break_cost,break_cost_goods,break_cost_no_back,break_quality,breakCostGoods,breakCostGoodsBack,breakCostList,breakCostNoBack,fightforce,icon_change,lv,master_lv,model_id,star_num
153107,[65|1818|66|7015|165|1680|8|168],[[65|1818]|[66|7015]|[165|1680]|[8|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1531,0
153108,[65|2182|66|8419|165|1920|8|192],[[65|2182]|[66|8419]|[165|1920]|[8|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1531,0
153109,[65|2546|66|9823|165|2160|8|216],[[65|2546]|[66|9823]|[165|2160]|[8|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1531,0
153110,[65|2546|66|9823|165|2160|8|216],[[65|2546]|[66|9823]|[165|2160]|[8|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50955,,10,-1,1531,0
153111,[65|3637|66|14032|165|2640|8|264],[[65|3637]|[66|14032]|[165|2640]|[8|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1531,0
153112,[65|4183|66|16138|165|2880|8|288],[[65|4183]|[66|16138]|[165|2880]|[8|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64094,,12,-1,1531,0
153113,[65|4728|66|18242|165|3120|8|312],[[65|4728]|[66|18242]|[165|3120]|[8|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1531,0
153114,[65|5274|66|20347|165|3360|8|336],[[65|5274]|[66|20347]|[165|3360]|[8|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77233,,14,-1,1531,0
153115,[65|5274|66|20347|165|3360|8|336],[[65|5274]|[66|20347]|[165|3360]|[8|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84939,,15,-1,1531,0
153116,[65|6729|66|25961|165|3840|8|384],[[65|6729]|[66|25961]|[165|3840]|[8|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92641,,16,-1,1531,0
153117,[65|7458|66|28767|165|4080|8|408],[[65|7458]|[66|28767]|[165|4080]|[8|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100347,,17,-1,1531,0
153118,[65|8185|66|31574|165|4320|8|432],[[65|8185]|[66|31574]|[165|4320]|[8|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108049,,18,-1,1531,0
153119,[65|8913|66|34380|165|4560|8|456],[[65|8913]|[66|34380]|[165|4560]|[8|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115755,,19,-1,1531,0
153120,[65|8913|66|34380|165|4560|8|456],[[65|8913]|[66|34380]|[165|4560]|[8|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1531,0
153121,[65|10732|66|41397|165|5040|8|504],[[65|10732]|[66|41397]|[165|5040]|[8|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133432,,21,-1,1531,0
153122,[65|11642|66|44906|165|5280|8|528],[[65|11642]|[66|44906]|[165|5280]|[8|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1531,0
153123,[65|12551|66|48414|165|5520|8|552],[[65|12551]|[66|48414]|[165|5520]|[8|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151105,,23,-1,1531,0
153124,[65|13460|66|51922|165|5760|8|576],[[65|13460]|[66|51922]|[165|5760]|[8|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1531,0
153125,[65|13460|66|51922|165|5760|8|576],[[65|13460]|[66|51922]|[165|5760]|[8|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1531,0
153200,,[],,,,-1,[],[],[],[],0,,0,-1,1532,0
153201,[66|1636|65|77|166|240|16|24],[[66|1636]|[65|77]|[166|240]|[16|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4297,,1,-1,1532,0
153202,[66|3273|65|155|166|480|16|48],[[66|3273]|[65|155]|[166|480]|[16|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1532,0
153203,[66|4911|65|233|166|720|16|72],[[66|4911]|[65|233]|[166|720]|[16|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12902,,3,-1,1532,0
153204,[66|6548|65|311|166|960|16|96],[[66|6548]|[65|311]|[166|960]|[16|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1532,0
153205,[66|6548|65|311|166|960|16|96],[[66|6548]|[65|311]|[166|960]|[16|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1532,0
153206,[66|13097|65|623|166|1440|16|144],[[66|13097]|[65|623]|[166|1440]|[16|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1532,0
153207,[66|16371|65|778|166|1680|16|168],[[66|16371]|[65|778]|[166|1680]|[16|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1532,0
153208,[66|19646|65|935|166|1920|16|192],[[66|19646]|[65|935]|[166|1920]|[16|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1532,0
153209,[66|22920|65|1091|166|2160|16|216],[[66|22920]|[65|1091]|[166|2160]|[16|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1532,0
153210,[66|22920|65|1091|166|2160|16|216],[[66|22920]|[65|1091]|[166|2160]|[16|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50953,,10,-1,1532,0
153211,[66|32743|65|1558|166|2640|16|264],[[66|32743]|[65|1558]|[166|2640]|[16|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1532,0
153212,[66|37655|65|1793|166|2880|16|288],[[66|37655]|[65|1793]|[166|2880]|[16|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64096,,12,-1,1532,0
153213,[66|42566|65|2026|166|3120|16|312],[[66|42566]|[65|2026]|[166|3120]|[16|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1532,0
153214,[66|47478|65|2260|166|3360|16|336],[[66|47478]|[65|2260]|[166|3360]|[16|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77235,,14,-1,1532,0
153215,[66|47478|65|2260|166|3360|16|336],[[66|47478]|[65|2260]|[166|3360]|[16|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84937,,15,-1,1532,0
153216,[66|60575|65|2884|166|3840|16|384],[[66|60575]|[65|2884]|[166|3840]|[16|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92643,,16,-1,1532,0
153217,[66|67125|65|3195|166|4080|16|408],[[66|67125]|[65|3195]|[166|4080]|[16|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100345,,17,-1,1532,0
153218,[66|73673|65|3507|166|4320|16|432],[[66|73673]|[65|3507]|[166|4320]|[16|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108051,,18,-1,1532,0
153219,[66|80223|65|3819|166|4560|16|456],[[66|80223]|[65|3819]|[166|4560]|[16|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115753,,19,-1,1532,0
153220,[66|80223|65|3819|166|4560|16|456],[[66|80223]|[65|3819]|[166|4560]|[16|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1532,0
153221,[66|96595|65|4599|166|5040|16|504],[[66|96595]|[65|4599]|[166|5040]|[16|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133430,,21,-1,1532,0
153222,[66|104781|65|4989|166|5280|16|528],[[66|104781]|[65|4989]|[166|5280]|[16|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1532,0
153223,[66|112966|65|5379|166|5520|16|552],[[66|112966]|[65|5379]|[166|5520]|[16|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151107,,23,-1,1532,0
153224,[66|121152|65|5768|166|5760|16|576],[[66|121152]|[65|5768]|[166|5760]|[16|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1532,0
153225,[66|121152|65|5768|166|5760|16|576],[[66|121152]|[65|5768]|[166|5760]|[16|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1532,0
153300,,[],,,,-1,[],[],[],[],0,,0,-1,1533,0
153301,[65|181|66|700|165|240|10|24],[[65|181]|[66|700]|[165|240]|[10|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4299,,1,-1,1533,0
153302,[65|363|66|1402|165|480|10|48],[[65|363]|[66|1402]|[165|480]|[10|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1533,0
153303,[65|545|66|2104|165|720|10|72],[[65|545]|[66|2104]|[165|720]|[10|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12904,,3,-1,1533,0
153304,[65|727|66|2806|165|960|10|96],[[65|727]|[66|2806]|[165|960]|[10|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1533,0
153305,[65|727|66|2806|165|960|10|96],[[65|727]|[66|2806]|[165|960]|[10|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1533,0
153306,[65|1455|66|5613|165|1440|10|144],[[65|1455]|[66|5613]|[165|1440]|[10|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1533,0
153307,[65|1818|66|7015|165|1680|10|168],[[65|1818]|[66|7015]|[165|1680]|[10|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1533,0
153308,[65|2182|66|8419|165|1920|10|192],[[65|2182]|[66|8419]|[165|1920]|[10|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1533,0
153309,[65|2546|66|9823|165|2160|10|216],[[65|2546]|[66|9823]|[165|2160]|[10|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1533,0
153310,[65|2546|66|9823|165|2160|10|216],[[65|2546]|[66|9823]|[165|2160]|[10|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50955,,10,-1,1533,0
153311,[65|3637|66|14032|165|2640|10|264],[[65|3637]|[66|14032]|[165|2640]|[10|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1533,0
153312,[65|4183|66|16138|165|2880|10|288],[[65|4183]|[66|16138]|[165|2880]|[10|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64094,,12,-1,1533,0
153313,[65|4728|66|18242|165|3120|10|312],[[65|4728]|[66|18242]|[165|3120]|[10|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1533,0
153314,[65|5274|66|20347|165|3360|10|336],[[65|5274]|[66|20347]|[165|3360]|[10|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77233,,14,-1,1533,0
153315,[65|5274|66|20347|165|3360|10|336],[[65|5274]|[66|20347]|[165|3360]|[10|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84939,,15,-1,1533,0
153316,[65|6729|66|25961|165|3840|10|384],[[65|6729]|[66|25961]|[165|3840]|[10|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92641,,16,-1,1533,0
153317,[65|7458|66|28767|165|4080|10|408],[[65|7458]|[66|28767]|[165|4080]|[10|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100347,,17,-1,1533,0
153318,[65|8185|66|31574|165|4320|10|432],[[65|8185]|[66|31574]|[165|4320]|[10|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108049,,18,-1,1533,0
153319,[65|8913|66|34380|165|4560|10|456],[[65|8913]|[66|34380]|[165|4560]|[10|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115755,,19,-1,1533,0
153320,[65|8913|66|34380|165|4560|10|456],[[65|8913]|[66|34380]|[165|4560]|[10|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1533,0
153321,[65|10732|66|41397|165|5040|10|504],[[65|10732]|[66|41397]|[165|5040]|[10|504]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],133432,,21,-1,1533,0
153322,[65|11642|66|44906|165|5280|10|528],[[65|11642]|[66|44906]|[165|5280]|[10|528]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],142272,,22,-1,1533,0
153323,[65|12551|66|48414|165|5520|10|552],[[65|12551]|[66|48414]|[165|5520]|[10|552]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],151105,,23,-1,1533,0
153324,[65|13460|66|51922|165|5760|10|576],[[65|13460]|[66|51922]|[165|5760]|[10|576]],,[2|404100005|330|2|206|27500],999|6|1650000,-1,[[2|404100005|330]|[2|206|27500]|[999|6|1650000]],[[2|404100005|330]|[2|206|27500]],[],[[999|6|1650000]],159943,,24,-1,1533,0
153325,[65|13460|66|51922|165|5760|10|576],[[65|13460]|[66|51922]|[165|5760]|[10|576]],,[2|404100005|330|2|152|10|2|206|27500],,-1,[[2|404100005|330]|[2|152|10]|[2|206|27500]],[[2|404100005|330]|[2|152|10]|[2|206|27500]],[],[],169920,,25,-1,1533,0
153400,,[],,,,-1,[],[],[],[],0,,0,-1,1534,0
153401,[66|1636|65|77|166|240|26|24],[[66|1636]|[65|77]|[166|240]|[26|24]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],4297,,1,-1,1534,0
153402,[66|3273|65|155|166|480|26|48],[[66|3273]|[65|155]|[166|480]|[26|48]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],8599,,2,-1,1534,0
153403,[66|4911|65|233|166|720|26|72],[[66|4911]|[65|233]|[166|720]|[26|72]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],12902,,3,-1,1534,0
153404,[66|6548|65|311|166|960|26|96],[[66|6548]|[65|311]|[166|960]|[26|96]],,[2|404100005|150|2|206|12500],999|6|750000,-1,[[2|404100005|150]|[2|206|12500]|[999|6|750000]],[[2|404100005|150]|[2|206|12500]],[],[[999|6|750000]],17204,,4,-1,1534,0
153405,[66|6548|65|311|166|960|26|96],[[66|6548]|[65|311]|[166|960]|[26|96]],,[2|404100005|150|2|151|5|2|206|12500],,-1,[[2|404100005|150]|[2|151|5]|[2|206|12500]],[[2|404100005|150]|[2|151|5]|[2|206|12500]],[],[],22641,,5,-1,1534,0
153406,[66|13097|65|623|166|1440|26|144],[[66|13097]|[65|623]|[166|1440]|[26|144]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],28080,,6,-1,1534,0
153407,[66|16371|65|778|166|1680|26|168],[[66|16371]|[65|778]|[166|1680]|[26|168]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],33511,,7,-1,1534,0
153408,[66|19646|65|935|166|1920|26|192],[[66|19646]|[65|935]|[166|1920]|[26|192]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],38948,,8,-1,1534,0
153409,[66|22920|65|1091|166|2160|26|216],[[66|22920]|[65|1091]|[166|2160]|[26|216]],,[2|404100005|195|2|206|16250],999|6|975000,-1,[[2|404100005|195]|[2|206|16250]|[999|6|975000]],[[2|404100005|195]|[2|206|16250]],[],[[999|6|975000]],44385,,9,-1,1534,0
153410,[66|22920|65|1091|166|2160|26|216],[[66|22920]|[65|1091]|[166|2160]|[26|216]],,[2|404100005|195|2|151|10|2|206|16250],,-1,[[2|404100005|195]|[2|151|10]|[2|206|16250]],[[2|404100005|195]|[2|151|10]|[2|206|16250]],[],[],50953,,10,-1,1534,0
153411,[66|32743|65|1558|166|2640|26|264],[[66|32743]|[65|1558]|[166|2640]|[26|264]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],57524,,11,-1,1534,0
153412,[66|37655|65|1793|166|2880|26|288],[[66|37655]|[65|1793]|[166|2880]|[26|288]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],64096,,12,-1,1534,0
153413,[66|42566|65|2026|166|3120|26|312],[[66|42566]|[65|2026]|[166|3120]|[26|312]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],70663,,13,-1,1534,0
153414,[66|47478|65|2260|166|3360|26|336],[[66|47478]|[65|2260]|[166|3360]|[26|336]],,[2|404100005|240|2|206|20000],999|6|1200000,-1,[[2|404100005|240]|[2|206|20000]|[999|6|1200000]],[[2|404100005|240]|[2|206|20000]],[],[[999|6|1200000]],77235,,14,-1,1534,0
153415,[66|47478|65|2260|166|3360|26|336],[[66|47478]|[65|2260]|[166|3360]|[26|336]],,[2|404100005|240|2|151|15|2|206|20000],,-1,[[2|404100005|240]|[2|151|15]|[2|206|20000]],[[2|404100005|240]|[2|151|15]|[2|206|20000]],[],[],84937,,15,-1,1534,0
153416,[66|60575|65|2884|166|3840|26|384],[[66|60575]|[65|2884]|[166|3840]|[26|384]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],92643,,16,-1,1534,0
153417,[66|67125|65|3195|166|4080|26|408],[[66|67125]|[65|3195]|[166|4080]|[26|408]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],100345,,17,-1,1534,0
153418,[66|73673|65|3507|166|4320|26|432],[[66|73673]|[65|3507]|[166|4320]|[26|432]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],108051,,18,-1,1534,0
153419,[66|80223|65|3819|166|4560|26|456],[[66|80223]|[65|3819]|[166|4560]|[26|456]],,[2|404100005|285|2|206|23750],999|6|1425000,-1,[[2|404100005|285]|[2|206|23750]|[999|6|1425000]],[[2|404100005|285]|[2|206|23750]],[],[[999|6|1425000]],115753,,19,-1,1534,0
153420,[66|80223|65|3819|166|4560|26|456],[[66|80223]|[65|3819]|[166|4560]|[26|456]],,[2|404100005|285|2|151|20|2|206|23750],,-1,[[2|404100005|285]|[2|151|20]|[2|206|23750]],[[2|404100005|285]|[2|151|20]|[2|206|23750]],[],[],124593,,20,-1,1534,0
