id,iconAtlas,condition_type,desc,icon,icon_atlas,is_important,isScale,itemPos,maxlv,name,need_lv,open_id,openIdCondition,openIds,pos,position,queue,sci_ids,techIdDic,techIdDict,techIdKeyDic,techIds,type
214009,Atlas/UI_Tech,1,technology_hero_desc_9,tech_tree_horde_hero_dmg,,-1,false,"(7, 2)",5,technology_hero_name_9,-1,[214008|1],[214008],[[214008|1]],[7|2],[7|2],,[21400901|21400902|21400903|21400904|21400905],{21400901:1|21400902:2|21400903:3|21400904:4|21400905:5},{1:21400901|2:21400902|3:21400903|4:21400904|5:21400905},{21400901:1|21400902:2|21400903:3|21400904:4|21400905:5},[21400901|21400902|21400903|21400904|21400905],214
214010,Atlas/UI_Tech,1,technology_hero_desc_10,tech_tree_horde_hero_atk,,-1,false,"(8, 1)",5,technology_hero_name_10,-1,[214009|1],[214009],[[214009|1]],[8|1],[8|1],,[21401001|21401002|21401003|21401004|21401005],{21401001:1|21401002:2|21401003:3|21401004:4|21401005:5},{1:21401001|2:21401002|3:21401003|4:21401004|5:21401005},{21401001:1|21401002:2|21401003:3|21401004:4|21401005:5},[21401001|21401002|21401003|21401004|21401005],214
214011,Atlas/UI_Tech,1,technology_hero_desc_11,tech_tree_horde_hero_hp,,-1,false,"(8, 3)",5,technology_hero_name_11,-1,[214009|1],[214009],[[214009|1]],[8|3],[8|3],,[21401101|21401102|21401103|21401104|21401105],{21401101:1|21401102:2|21401103:3|21401104:4|21401105:5},{1:21401101|2:21401102|3:21401103|4:21401104|5:21401105},{21401101:1|21401102:2|21401103:3|21401104:4|21401105:5},[21401101|21401102|21401103|21401104|21401105],214
214012,Atlas/UI_Tech,1,technology_hero_desc_12,tech_tree_horde_hero_dmgrdc,,-1,false,"(9, 2)",5,technology_hero_name_12,-1,[214010|1|214011|1],[214010|214011],[[214010|1]|[214011|1]],[9|2],[9|2],,[21401201|21401202|21401203|21401204|21401205],{21401201:1|21401202:2|21401203:3|21401204:4|21401205:5},{1:21401201|2:21401202|3:21401203|4:21401204|5:21401205},{21401201:1|21401202:2|21401203:3|21401204:4|21401205:5},[21401201|21401202|21401203|21401204|21401205],214
214013,Atlas/UI_Tech,1,technology_hero_desc_1,tech_tree_league_hero_dmg,,-1,false,"(10, 2)",5,technology_hero_name_1,-1,[214012|1],[214012],[[214012|1]],[10|2],[10|2],,[21401301|21401302|21401303|21401304|21401305],{21401301:1|21401302:2|21401303:3|21401304:4|21401305:5},{1:21401301|2:21401302|3:21401303|4:21401304|5:21401305},{21401301:1|21401302:2|21401303:3|21401304:4|21401305:5},[21401301|21401302|21401303|21401304|21401305],214
214014,Atlas/UI_Tech,1,technology_hero_desc_2,tech_tree_league_hero_atk,,-1,false,"(11, 1)",5,technology_hero_name_2,-1,[214013|1],[214013],[[214013|1]],[11|1],[11|1],,[21401401|21401402|21401403|21401404|21401405],{21401401:1|21401402:2|21401403:3|21401404:4|21401405:5},{1:21401401|2:21401402|3:21401403|4:21401404|5:21401405},{21401401:1|21401402:2|21401403:3|21401404:4|21401405:5},[21401401|21401402|21401403|21401404|21401405],214
214015,Atlas/UI_Tech,1,technology_hero_desc_3,tech_tree_league_hero_hp,,-1,false,"(11, 3)",5,technology_hero_name_3,-1,[214013|1],[214013],[[214013|1]],[11|3],[11|3],,[21401501|21401502|21401503|21401504|21401505],{21401501:1|21401502:2|21401503:3|21401504:4|21401505:5},{1:21401501|2:21401502|3:21401503|4:21401504|5:21401505},{21401501:1|21401502:2|21401503:3|21401504:4|21401505:5},[21401501|21401502|21401503|21401504|21401505],214
214016,Atlas/UI_Tech,1,technology_hero_desc_4,tech_tree_league_hero_dmgrdc,,-1,false,"(12, 2)",5,technology_hero_name_4,-1,[214014|1|214015|1],[214014|214015],[[214014|1]|[214015|1]],[12|2],[12|2],,[21401601|21401602|21401603|21401604|21401605],{21401601:1|21401602:2|21401603:3|21401604:4|21401605:5},{1:21401601|2:21401602|3:21401603|4:21401604|5:21401605},{21401601:1|21401602:2|21401603:3|21401604:4|21401605:5},[21401601|21401602|21401603|21401604|21401605],214
214017,Atlas/UI_Tech,1,technology_hero_desc_5,tech_tree_nature_hero_dmg,,-1,false,"(13, 2)",5,technology_hero_name_5,-1,[214016|1],[214016],[[214016|1]],[13|2],[13|2],,[21401701|21401702|21401703|21401704|21401705],{21401701:1|21401702:2|21401703:3|21401704:4|21401705:5},{1:21401701|2:21401702|3:21401703|4:21401704|5:21401705},{21401701:1|21401702:2|21401703:3|21401704:4|21401705:5},[21401701|21401702|21401703|21401704|21401705],214
214018,Atlas/UI_Tech,1,technology_hero_desc_6,tech_tree_nature_hero_atk,,-1,false,"(14, 1)",5,technology_hero_name_6,-1,[214017|1],[214017],[[214017|1]],[14|1],[14|1],,[21401801|21401802|21401803|21401804|21401805],{21401801:1|21401802:2|21401803:3|21401804:4|21401805:5},{1:21401801|2:21401802|3:21401803|4:21401804|5:21401805},{21401801:1|21401802:2|21401803:3|21401804:4|21401805:5},[21401801|21401802|21401803|21401804|21401805],214
214019,Atlas/UI_Tech,1,technology_hero_desc_7,tech_tree_nature_hero_hp,,-1,false,"(14, 3)",5,technology_hero_name_7,-1,[214017|1],[214017],[[214017|1]],[14|3],[14|3],,[21401901|21401902|21401903|21401904|21401905],{21401901:1|21401902:2|21401903:3|21401904:4|21401905:5},{1:21401901|2:21401902|3:21401903|4:21401904|5:21401905},{21401901:1|21401902:2|21401903:3|21401904:4|21401905:5},[21401901|21401902|21401903|21401904|21401905],214
214020,Atlas/UI_Tech,1,technology_hero_desc_8,tech_tree_nature_hero_dmgrdc,,-1,false,"(15, 2)",5,technology_hero_name_8,-1,[214018|1|214019|1],[214018|214019],[[214018|1]|[214019|1]],[15|2],[15|2],,[21402001|21402002|21402003|21402004|21402005],{21402001:1|21402002:2|21402003:3|21402004:4|21402005:5},{1:21402001|2:21402002|3:21402003|4:21402004|5:21402005},{21402001:1|21402002:2|21402003:3|21402004:4|21402005:5},[21402001|21402002|21402003|21402004|21402005],214
214021,Atlas/UI_Tech,1,technology_hero_desc_9,tech_tree_horde_hero_dmg,,-1,false,"(16, 2)",5,technology_hero_name_9,-1,[214020|1],[214020],[[214020|1]],[16|2],[16|2],,[21402101|21402102|21402103|21402104|21402105],{21402101:1|21402102:2|21402103:3|21402104:4|21402105:5},{1:21402101|2:21402102|3:21402103|4:21402104|5:21402105},{21402101:1|21402102:2|21402103:3|21402104:4|21402105:5},[21402101|21402102|21402103|21402104|21402105],214
214022,Atlas/UI_Tech,1,technology_hero_desc_10,tech_tree_horde_hero_atk,,-1,false,"(17, 1)",5,technology_hero_name_10,-1,[214021|1],[214021],[[214021|1]],[17|1],[17|1],,[21402201|21402202|21402203|21402204|21402205],{21402201:1|21402202:2|21402203:3|21402204:4|21402205:5},{1:21402201|2:21402202|3:21402203|4:21402204|5:21402205},{21402201:1|21402202:2|21402203:3|21402204:4|21402205:5},[21402201|21402202|21402203|21402204|21402205],214
214023,Atlas/UI_Tech,1,technology_hero_desc_11,tech_tree_horde_hero_hp,,-1,false,"(17, 3)",5,technology_hero_name_11,-1,[214021|1],[214021],[[214021|1]],[17|3],[17|3],,[21402301|21402302|21402303|21402304|21402305],{21402301:1|21402302:2|21402303:3|21402304:4|21402305:5},{1:21402301|2:21402302|3:21402303|4:21402304|5:21402305},{21402301:1|21402302:2|21402303:3|21402304:4|21402305:5},[21402301|21402302|21402303|21402304|21402305],214
214024,Atlas/UI_Tech,1,technology_hero_desc_12,tech_tree_horde_hero_dmgrdc,,-1,false,"(18, 2)",5,technology_hero_name_12,-1,[214022|1|214023|1],[214022|214023],[[214022|1]|[214023|1]],[18|2],[18|2],,[21402401|21402402|21402403|21402404|21402405],{21402401:1|21402402:2|21402403:3|21402404:4|21402405:5},{1:21402401|2:21402402|3:21402403|4:21402404|5:21402405},{21402401:1|21402402:2|21402403:3|21402404:4|21402405:5},[21402401|21402402|21402403|21402404|21402405],214
214025,Atlas/UI_Tech,1,technology_hero_desc_13,tech_tree_all_hero_dmg,,-1,false,"(19, 2)",5,technology_hero_name_25,-1,[214024|1],[214024],[[214024|1]],[19|2],[19|2],,[21402501|21402502|21402503|21402504|21402505],{21402501:1|21402502:2|21402503:3|21402504:4|21402505:5},{1:21402501|2:21402502|3:21402503|4:21402504|5:21402505},{21402501:1|21402502:2|21402503:3|21402504:4|21402505:5},[21402501|21402502|21402503|21402504|21402505],214
214026,Atlas/UI_Tech,1,technology_hero_desc_14,tech_tree_all_hero_atk,,-1,false,"(20, 1)",5,technology_hero_name_26,-1,[214025|1],[214025],[[214025|1]],[20|1],[20|1],,[21402601|21402602|21402603|21402604|21402605],{21402601:1|21402602:2|21402603:3|21402604:4|21402605:5},{1:21402601|2:21402602|3:21402603|4:21402604|5:21402605},{21402601:1|21402602:2|21402603:3|21402604:4|21402605:5},[21402601|21402602|21402603|21402604|21402605],214
214027,Atlas/UI_Tech,1,technology_hero_desc_15,tech_tree_all_hero_hp,,-1,false,"(20, 3)",5,technology_hero_name_27,-1,[214025|1],[214025],[[214025|1]],[20|3],[20|3],,[21402701|21402702|21402703|21402704|21402705],{21402701:1|21402702:2|21402703:3|21402704:4|21402705:5},{1:21402701|2:21402702|3:21402703|4:21402704|5:21402705},{21402701:1|21402702:2|21402703:3|21402704:4|21402705:5},[21402701|21402702|21402703|21402704|21402705],214
214028,Atlas/UI_Tech,1,technology_hero_desc_16,tech_tree_all_hero_dmgrdc,,-1,false,"(21, 2)",5,technology_hero_name_28,-1,[214026|1|214027|1],[214026|214027],[[214026|1]|[214027|1]],[21|2],[21|2],,[21402801|21402802|21402803|21402804|21402805],{21402801:1|21402802:2|21402803:3|21402804:4|21402805:5},{1:21402801|2:21402802|3:21402803|4:21402804|5:21402805},{21402801:1|21402802:2|21402803:3|21402804:4|21402805:5},[21402801|21402802|21402803|21402804|21402805],214
215001,Atlas/UI_Tech,-1,technology_adv_desc_10103,tech_203,,-1,false,"(1, 1)",5,technology_adv_name_10103_v1,-1,,,,[1|1],[1|1],,[21500101|21500102|21500103|21500104|21500105],{21500101:1|21500102:2|21500103:3|21500104:4|21500105:5},{1:21500101|2:21500102|3:21500103|4:21500104|5:21500105},{21500101:1|21500102:2|21500103:3|21500104:4|21500105:5},[21500101|21500102|21500103|21500104|21500105],215
215002,Atlas/UI_Tech,-1,technology_army_desc_1,tech_1109,,-1,false,"(1, 3)",5,technology_army_name_1,-1,,,,[1|3],[1|3],,[21500201|21500202|21500203|21500204|21500205],{21500201:1|21500202:2|21500203:3|21500204:4|21500205:5},{1:21500201|2:21500202|3:21500203|4:21500204|5:21500205},{21500201:1|21500202:2|21500203:3|21500204:4|21500205:5},[21500201|21500202|21500203|21500204|21500205],215
215003,Atlas/UI_Tech,1,technology_adv_desc_10104,tech_204,,-1,false,"(2, 2)",5,technology_adv_name_10104_v1,-1,[215001|1|215002|1],[215001|215002],[[215001|1]|[215002|1]],[2|2],[2|2],,[21500301|21500302|21500303|21500304|21500305],{21500301:1|21500302:2|21500303:3|21500304:4|21500305:5},{1:21500301|2:21500302|3:21500303|4:21500304|5:21500305},{21500301:1|21500302:2|21500303:3|21500304:4|21500305:5},[21500301|21500302|21500303|21500304|21500305],215
215004,Atlas/UI_Tech,1,technology_army_desc_2,tech_307,,-1,false,"(3, 2)",5,technology_army_name_2,-1,[215003|1],[215003],[[215003|1]],[3|2],[3|2],,[21500401|21500402|21500403|21500404|21500405],{21500401:1|21500402:2|21500403:3|21500404:4|21500405:5},{1:21500401|2:21500402|3:21500403|4:21500404|5:21500405},{21500401:1|21500402:2|21500403:3|21500404:4|21500405:5},[21500401|21500402|21500403|21500404|21500405],215
215005,Atlas/UI_Tech,1,technology_adv_desc_10103,tech_203,,-1,false,"(4, 1)",5,technology_adv_name_10103_v2,-1,[215004|1],[215004],[[215004|1]],[4|1],[4|1],,[21500501|21500502|21500503|21500504|21500505],{21500501:1|21500502:2|21500503:3|21500504:4|21500505:5},{1:21500501|2:21500502|3:21500503|4:21500504|5:21500505},{21500501:1|21500502:2|21500503:3|21500504:4|21500505:5},[21500501|21500502|21500503|21500504|21500505],215
215006,Atlas/UI_Tech,1,technology_army_desc_1,tech_1109,,-1,false,"(4, 3)",5,technology_army_name_1,-1,[215004|1],[215004],[[215004|1]],[4|3],[4|3],,[21500601|21500602|21500603|21500604|21500605],{21500601:1|21500602:2|21500603:3|21500604:4|21500605:5},{1:21500601|2:21500602|3:21500603|4:21500604|5:21500605},{21500601:1|21500602:2|21500603:3|21500604:4|21500605:5},[21500601|21500602|21500603|21500604|21500605],215
215007,Atlas/UI_Tech,1,technology_adv_desc_10104,tech_204,,-1,false,"(5, 2)",5,technology_adv_name_10104_v2,-1,[215005|1|215006|1],[215005|215006],[[215005|1]|[215006|1]],[5|2],[5|2],,[21500701|21500702|21500703|21500704|21500705],{21500701:1|21500702:2|21500703:3|21500704:4|21500705:5},{1:21500701|2:21500702|3:21500703|4:21500704|5:21500705},{21500701:1|21500702:2|21500703:3|21500704:4|21500705:5},[21500701|21500702|21500703|21500704|21500705],215
215008,Atlas/UI_Tech,1,technology_army_desc_2,tech_307,,-1,false,"(6, 2)",5,technology_army_name_2,-1,[215007|1],[215007],[[215007|1]],[6|2],[6|2],,[21500801|21500802|21500803|21500804|21500805],{21500801:1|21500802:2|21500803:3|21500804:4|21500805:5},{1:21500801|2:21500802|3:21500803|4:21500804|5:21500805},{21500801:1|21500802:2|21500803:3|21500804:4|21500805:5},[21500801|21500802|21500803|21500804|21500805],215
215009,Atlas/UI_Tech,1,technology_adv_desc_10103,tech_203,,-1,false,"(7, 1)",5,technology_adv_name_10103_v3,-1,[215008|1],[215008],[[215008|1]],[7|1],[7|1],,[21500901|21500902|21500903|21500904|21500905],{21500901:1|21500902:2|21500903:3|21500904:4|21500905:5},{1:21500901|2:21500902|3:21500903|4:21500904|5:21500905},{21500901:1|21500902:2|21500903:3|21500904:4|21500905:5},[21500901|21500902|21500903|21500904|21500905],215
215010,Atlas/UI_Tech,1,technology_army_desc_1,tech_1109,,-1,false,"(7, 3)",5,technology_army_name_1,-1,[215008|1],[215008],[[215008|1]],[7|3],[7|3],,[21501001|21501002|21501003|21501004|21501005],{21501001:1|21501002:2|21501003:3|21501004:4|21501005:5},{1:21501001|2:21501002|3:21501003|4:21501004|5:21501005},{21501001:1|21501002:2|21501003:3|21501004:4|21501005:5},[21501001|21501002|21501003|21501004|21501005],215
215011,Atlas/UI_Tech,1,technology_adv_desc_10104,tech_204,,-1,false,"(8, 2)",5,technology_adv_name_10104_v3,-1,[215009|1|215010|1],[215009|215010],[[215009|1]|[215010|1]],[8|2],[8|2],,[21501101|21501102|21501103|21501104|21501105],{21501101:1|21501102:2|21501103:3|21501104:4|21501105:5},{1:21501101|2:21501102|3:21501103|4:21501104|5:21501105},{21501101:1|21501102:2|21501103:3|21501104:4|21501105:5},[21501101|21501102|21501103|21501104|21501105],215
215012,Atlas/UI_Tech,1,technology_army_desc_2,tech_307,,-1,false,"(9, 2)",5,technology_army_name_2,-1,[215011|1],[215011],[[215011|1]],[9|2],[9|2],,[21501201|21501202|21501203|21501204|21501205],{21501201:1|21501202:2|21501203:3|21501204:4|21501205:5},{1:21501201|2:21501202|3:21501203|4:21501204|5:21501205},{21501201:1|21501202:2|21501203:3|21501204:4|21501205:5},[21501201|21501202|21501203|21501204|21501205],215
215013,Atlas/UI_Tech,1,technology_adv_desc_10103,tech_203,,-1,false,"(10, 1)",5,technology_adv_name_10103_v4,-1,[215012|1],[215012],[[215012|1]],[10|1],[10|1],,[21501301|21501302|21501303|21501304|21501305],{21501301:1|21501302:2|21501303:3|21501304:4|21501305:5},{1:21501301|2:21501302|3:21501303|4:21501304|5:21501305},{21501301:1|21501302:2|21501303:3|21501304:4|21501305:5},[21501301|21501302|21501303|21501304|21501305],215
215014,Atlas/UI_Tech,1,technology_army_desc_1,tech_1109,,-1,false,"(10, 3)",5,technology_army_name_1,-1,[215012|1],[215012],[[215012|1]],[10|3],[10|3],,[21501401|21501402|21501403|21501404|21501405],{21501401:1|21501402:2|21501403:3|21501404:4|21501405:5},{1:21501401|2:21501402|3:21501403|4:21501404|5:21501405},{21501401:1|21501402:2|21501403:3|21501404:4|21501405:5},[21501401|21501402|21501403|21501404|21501405],215
215015,Atlas/UI_Tech,1,technology_adv_desc_10104,tech_204,,-1,false,"(11, 2)",5,technology_adv_name_10104_v4,-1,[215013|1|215014|1],[215013|215014],[[215013|1]|[215014|1]],[11|2],[11|2],,[21501501|21501502|21501503|21501504|21501505],{21501501:1|21501502:2|21501503:3|21501504:4|21501505:5},{1:21501501|2:21501502|3:21501503|4:21501504|5:21501505},{21501501:1|21501502:2|21501503:3|21501504:4|21501505:5},[21501501|21501502|21501503|21501504|21501505],215
215016,Atlas/UI_Tech,1,technology_army_desc_2,tech_307,,-1,false,"(12, 2)",5,technology_army_name_2,-1,[215015|1],[215015],[[215015|1]],[12|2],[12|2],,[21501601|21501602|21501603|21501604|21501605],{21501601:1|21501602:2|21501603:3|21501604:4|21501605:5},{1:21501601|2:21501602|3:21501603|4:21501604|5:21501605},{21501601:1|21501602:2|21501603:3|21501604:4|21501605:5},[21501601|21501602|21501603|21501604|21501605],215
215017,Atlas/UI_Tech,1,technology_adv_desc_10103,tech_203,,-1,false,"(13, 1)",5,technology_adv_name_10103_v5,-1,[215016|1],[215016],[[215016|1]],[13|1],[13|1],,[21501701|21501702|21501703|21501704|21501705],{21501701:1|21501702:2|21501703:3|21501704:4|21501705:5},{1:21501701|2:21501702|3:21501703|4:21501704|5:21501705},{21501701:1|21501702:2|21501703:3|21501704:4|21501705:5},[21501701|21501702|21501703|21501704|21501705],215
215018,Atlas/UI_Tech,1,technology_army_desc_1,tech_1109,,-1,false,"(13, 3)",5,technology_army_name_1,-1,[215016|1],[215016],[[215016|1]],[13|3],[13|3],,[21501801|21501802|21501803|21501804|21501805],{21501801:1|21501802:2|21501803:3|21501804:4|21501805:5},{1:21501801|2:21501802|3:21501803|4:21501804|5:21501805},{21501801:1|21501802:2|21501803:3|21501804:4|21501805:5},[21501801|21501802|21501803|21501804|21501805],215
215019,Atlas/UI_Tech,1,technology_adv_desc_10104,tech_204,,-1,false,"(14, 2)",5,technology_adv_name_10104_v5,-1,[215017|1|215018|1],[215017|215018],[[215017|1]|[215018|1]],[14|2],[14|2],,[21501901|21501902|21501903|21501904|21501905],{21501901:1|21501902:2|21501903:3|21501904:4|21501905:5},{1:21501901|2:21501902|3:21501903|4:21501904|5:21501905},{21501901:1|21501902:2|21501903:3|21501904:4|21501905:5},[21501901|21501902|21501903|21501904|21501905],215
215020,Atlas/UI_Tech,1,technology_army_desc_2,tech_307,,-1,false,"(15, 2)",5,technology_army_name_2,-1,[215019|1],[215019],[[215019|1]],[15|2],[15|2],,[21502001|21502002|21502003|21502004|21502005],{21502001:1|21502002:2|21502003:3|21502004:4|21502005:5},{1:21502001|2:21502002|3:21502003|4:21502004|5:21502005},{21502001:1|21502002:2|21502003:3|21502004:4|21502005:5},[21502001|21502002|21502003|21502004|21502005],215
216001,Atlas/UI_Tech,-1,technology_economy_desc_1,tech_2019,,-1,false,"(1, 1)",5,technology_economy_name_1,-1,,,,[1|1],[1|1],,[21600101|21600102|21600103|21600104|21600105],{21600101:1|21600102:2|21600103:3|21600104:4|21600105:5},{1:21600101|2:21600102|3:21600103|4:21600104|5:21600105},{21600101:1|21600102:2|21600103:3|21600104:4|21600105:5},[21600101|21600102|21600103|21600104|21600105],216
216002,Atlas/UI_Tech,-1,technology_economy_desc_2,tech_2020,,-1,false,"(1, 2)",5,technology_economy_name_2,-1,,,,[1|2],[1|2],,[21600201|21600202|21600203|21600204|21600205],{21600201:1|21600202:2|21600203:3|21600204:4|21600205:5},{1:21600201|2:21600202|3:21600203|4:21600204|5:21600205},{21600201:1|21600202:2|21600203:3|21600204:4|21600205:5},[21600201|21600202|21600203|21600204|21600205],216
216003,Atlas/UI_Tech,-1,technology_economy_desc_3,tech_2021,,-1,false,"(1, 3)",5,technology_economy_name_3,-1,,,,[1|3],[1|3],,[21600301|21600302|21600303|21600304|21600305],{21600301:1|21600302:2|21600303:3|21600304:4|21600305:5},{1:21600301|2:21600302|3:21600303|4:21600304|5:21600305},{21600301:1|21600302:2|21600303:3|21600304:4|21600305:5},[21600301|21600302|21600303|21600304|21600305],216
216004,Atlas/UI_Tech,1,technology_economy_desc_4,tech_302,,-1,false,"(2, 1)",5,technology_economy_name_4,-1,[216001|1],[216001],[[216001|1]],[2|1],[2|1],,[21600401|21600402|21600403|21600404|21600405],{21600401:1|21600402:2|21600403:3|21600404:4|21600405:5},{1:21600401|2:21600402|3:21600403|4:21600404|5:21600405},{21600401:1|21600402:2|21600403:3|21600404:4|21600405:5},[21600401|21600402|21600403|21600404|21600405],216
216005,Atlas/UI_Tech,1,technology_economy_desc_5,tech_303,,-1,false,"(2, 2)",5,technology_economy_name_5,-1,[216002|1],[216002],[[216002|1]],[2|2],[2|2],,[21600501|21600502|21600503|21600504|21600505],{21600501:1|21600502:2|21600503:3|21600504:4|21600505:5},{1:21600501|2:21600502|3:21600503|4:21600504|5:21600505},{21600501:1|21600502:2|21600503:3|21600504:4|21600505:5},[21600501|21600502|21600503|21600504|21600505],216
216006,Atlas/UI_Tech,1,technology_economy_desc_6,tech_301,,-1,false,"(2, 3)",5,technology_economy_name_6,-1,[216003|1],[216003],[[216003|1]],[2|3],[2|3],,[21600601|21600602|21600603|21600604|21600605],{21600601:1|21600602:2|21600603:3|21600604:4|21600605:5},{1:21600601|2:21600602|3:21600603|4:21600604|5:21600605},{21600601:1|21600602:2|21600603:3|21600604:4|21600605:5},[21600601|21600602|21600603|21600604|21600605],216
