id,specialAttribute4Self,attrAllExtraIdArr,attribute_all1,attribute_all2,attribute_self1,attribute_self2,attribute_self3,attribute_team1,attribute_team2,attribute1,attribute2,attributeAllExtras,attributeAllExtrasMax,attributesAll1,attributesAll2,attributeSelfExtras,attributeSelfExtrasMax,attributesSelf,attributesTeam1,attributesTeam2,attributeTeamExtras,attributeTeamExtrasMax,attrSelfExtraIdArr,attrTeamExtraIdArr,desc,desc_parameter1,desc_parameter2,desc_parameter3,desc_parameter4,desc_parameter5,desc1,desc2,desc3,desc4,desc5,descParams,descs,extraAttribute_all1,extraAttribute_self1,extraAttribute_team1,extraAttribute1,fightforce,fightforces,icon,icon_artclass,level_desc,level_desc_parameter,maxlevel_desc,maxlv,name,para,skill,skills,special_desc,specialAttribute_self1,specialAttribute_team1,specialAttribute_team2,specialTroopAttribute_team1,type
1003915,,,,,[20|0|1000|1000|1000|1000],,,,,,,,,{},{},,,{20:[0|1000|1000|1000|1000]},{},{},,,,,,[25|100|6],[10],[25|100],[10],[50|2],hero_skill_desc_1003915_1,hero_skill_desc_level_10033_2,hero_skill_desc_level_10039_2,hero_skill_desc_level_10047_18,hero_skill_desc_level_10039_3,[[25|100|6]|[10]|[25|100]|[10]|[50|2]],[hero_skill_desc_1003915_1|hero_skill_desc_level_10033_2|hero_skill_desc_level_10039_2|hero_skill_desc_level_10047_18|hero_skill_desc_level_10039_3],,,,,[100|150|200|250|300],[100|150|200|250|300],equipment_Exclusive013,Atlas/UI_Equipment,,,,5,hero_skill_name_1003915,-1,[10039801|10039802],[10039801|10039802],,,,,,2
1003917,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1003917,-1,[10039851],[10039851],,,,,,2
1004001,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[80|40|4|2.5],[1|12.5|25],[12.5|25],[12.5|25],,hero_skill_desc_1004001_1,hero_skill_desc_attr_23,hero_skill_desc_attr_22,hero_skill_desc_attr_24,,[[80|40|4|2.5]|[1|12.5|25]|[12.5|25]|[12.5|25]|[]],[hero_skill_desc_1004001_1|hero_skill_desc_attr_23|hero_skill_desc_attr_22|hero_skill_desc_attr_24|],,,,,[100|150|200],[100|150|200],1103,Atlas/UI_Skill,skill_enhance_01,40|2.5,skill_enhance_03,4,hero_skill_name_1004001,-1,[10040101|10040102|10040103],[10040101|10040102|10040103],[0|2|0|0],,,,,1
1004002,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[180|1|1|12],[27.5|1],[27.5|1],[27.5|1],,hero_skill_desc_1004002_1,hero_skill_desc_damage_33,hero_skill_desc_damage_34,hero_skill_desc_damage_34,,[[180|1|1|12]|[27.5|1]|[27.5|1]|[27.5|1]|[]],[hero_skill_desc_1004002_1|hero_skill_desc_damage_33|hero_skill_desc_damage_34|hero_skill_desc_damage_34|],,,,,[100|150|200],[100|150|200],1104,Atlas/UI_Skill,skill_enhance_01,180|5.5,skill_enhance_03,4,hero_skill_name_1004002,-1,[10040201],[10040201],[2|0|0|0],,,,,2
1004003,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[0.5|80|3|22],[17.5|1.5],[17.5],[17.5],,hero_skill_desc_1004003_1,hero_skill_desc_damage_35,hero_skill_desc_damage,hero_skill_desc_damage_36,,[[0.5|80|3|22]|[17.5|1.5]|[17.5]|[17.5]|[]],[hero_skill_desc_1004003_1|hero_skill_desc_damage_35|hero_skill_desc_damage|hero_skill_desc_damage_36|],,,,,[150|250|400],[150|250|400],1105,Atlas/UI_Skill,skill_enhance_01,80|3.5,skill_enhance_03,4,hero_skill_name_1004003,-1,[10040301],[10040301],[0|2|0|0],,,,,1
1004011,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[2.5|50|1],[7.5],[2.5|1],,hero_skill_desc_1004011_1,hero_skill_desc_level_10040_5,hero_skill_desc_probability,hero_skill_desc_probability_1,,[[10]|[2.5|50|1]|[7.5]|[2.5|1]|[]],[hero_skill_desc_1004011_1|hero_skill_desc_level_10040_5|hero_skill_desc_probability|hero_skill_desc_probability_1|],,,,,[500|750|1000],[500|750|1000],2080,Atlas/UI_Skill,skill_enhance_01,10|0.5,skill_enhance_03,4,hero_skill_name_1004011,-1,[10040401|10040402|10040403],[10040401|10040402|10040403],[2],,,,,2
1004012,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[30],[5],[5],[3],,hero_skill_desc_1004012_1,hero_skill_desc_buff_5,hero_skill_desc_buff_5,hero_skill_desc_buff_6,,[[30]|[5]|[5]|[3]|[]],[hero_skill_desc_1004012_1|hero_skill_desc_buff_5|hero_skill_desc_buff_5|hero_skill_desc_buff_6|],,,,,[500|750|1000],[500|750|1000],2081,Atlas/UI_Skill,skill_enhance_01,30|1,skill_enhance_03,4,hero_skill_name_1004012,-1,[10040501|10040502],[10040501|10040502],[2],,,,,2
1004004,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[80|40|4|2.5|5|200|1.5],[1|12.5|25],[12.5|25],[12.5|25],,hero_skill_desc_1004004_1,hero_skill_desc_attr_23,hero_skill_desc_attr_22,hero_skill_desc_attr_24,,[[80|40|4|2.5|5|200|1.5]|[1|12.5|25]|[12.5|25]|[12.5|25]|[]],[hero_skill_desc_1004004_1|hero_skill_desc_attr_23|hero_skill_desc_attr_22|hero_skill_desc_attr_24|],,,,,[100|150|200],[100|150|200],1112,Atlas/UI_Skill,skill_enhance_01,40|2.5,skill_enhance_03,4,hero_skill_name_1004004,-1,[10040101|10040102|10040103|10040601],[10040101|10040102|10040103|10040601],[0|2|0|0|0|0|0],,,,,1
1004013,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[20],[15],,,,hero_skill_desc_1004013_1,hero_skill_desc_extra_add,,,,[[20]|[15]|[]|[]|[]],[hero_skill_desc_1004013_1|hero_skill_desc_extra_add|||],,,,,[500|1000],[500|1000],2088,Atlas/UI_Skill,,,,2,hero_skill_name_1004013,-1,[10040701],[10040701],,,,,,2
1004014,,,,,[6|0|2000|2000|2000|2000],,,,,,,,,{},{},,,{6:[0|2000|2000|2000|2000]},{},{},,,,,,[80],[20],[100|1],[5|10],[120],hero_skill_desc_1004014_1,hero_skill_desc_level_10040_1,hero_skill_desc_level_10040_2,hero_skill_desc_level_10040_3,hero_skill_desc_level_10040_4,[[80]|[20]|[100|1]|[5|10]|[120]],[hero_skill_desc_1004014_1|hero_skill_desc_level_10040_1|hero_skill_desc_level_10040_2|hero_skill_desc_level_10040_3|hero_skill_desc_level_10040_4],,,,,[100|150|200|250|300],[100|150|200|250|300],6004,Atlas/UI_Skill,,,,5,hero_skill_name_1004014,-1,[10040801|10040802],[10040801|10040802],,,,,,2
1004016,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1004016,-1,[10040851],[10040851],,,,,,2
1004101,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|140|3|8],[17.5|2|100],[17.5],[17.5|100],,hero_skill_desc_1004101_1,hero_skill_desc_damage_45,hero_skill_desc_damage,hero_skill_desc_damage_46,,[[2|140|3|8]|[17.5|2|100]|[17.5]|[17.5|100]|[]],[hero_skill_desc_1004101_1|hero_skill_desc_damage_45|hero_skill_desc_damage|hero_skill_desc_damage_46|],,,,,[100|150|200],[100|150|200],1115,Atlas/UI_Skill,skill_enhance_01,140|3.5,skill_enhance_03,4,hero_skill_name_1004101,-1,[10041101],[10041101],[0|2|0|0],,,,,1
1004102,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|0.5|125|2.5|12],[22.5],[22.5|25|5],[22.5],,hero_skill_desc_1004102_1,hero_skill_desc_damage,hero_skill_desc_damage_44,hero_skill_desc_damage,,[[2|0.5|125|2.5|12]|[22.5]|[22.5|25|5]|[22.5]|[]],[hero_skill_desc_1004102_1|hero_skill_desc_damage|hero_skill_desc_damage_44|hero_skill_desc_damage|],,,,,[100|150|200],[100|150|200],1116,Atlas/UI_Skill,skill_enhance_01,125|4.5,skill_enhance_03,4,hero_skill_name_1004102,-1,[10041201],[10041201],[0|0|2|0|0],,,,,2
1004103,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[300|22],[65],[65],[65|3|6],,hero_skill_desc_1004103_1,hero_skill_desc_damage,hero_skill_desc_damage,hero_skill_desc_damage_43,,[[300|22]|[65]|[65]|[65|3|6]|[]],[hero_skill_desc_1004103_1|hero_skill_desc_damage|hero_skill_desc_damage|hero_skill_desc_damage_43|],,,,,[150|250|400],[150|250|400],1117,Atlas/UI_Skill,skill_enhance_01,300|11,skill_enhance_03,4,hero_skill_name_1004103,-1,[10041301],[10041301],[2|0],,,,,1
1004111,,,,,[13|200|300|400|500],[18|0|0|0|1000],,[13|200|300|400|500],,,,,,{},{},,,{13:[200|300|400|500]|18:[0|0|0|1000]},{13:[200|300|400|500]},{},,,,,,[2],[1],[1],[1|10],,hero_skill_desc_1004111_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,hero_skill_desc_extra_add_29,,[[2]|[1]|[1]|[1|10]|[]],[hero_skill_desc_1004111_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|hero_skill_desc_extra_add_29|],,,,,[500|750|1000],[500|750|1000],2091,Atlas/UI_Skill,skill_enhance_01,2|0.2,skill_enhance_03,4,hero_skill_name_1004111,-1,,[],[2],,,,,2
1004112,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[2|1|5],[1],[1],[1|7],,hero_skill_desc_1004112_1,hero_skill_desc_extra_add,hero_skill_desc_extra_add,hero_skill_desc_extra_add_30,,[[2|1|5]|[1]|[1]|[1|7]|[]],[hero_skill_desc_1004112_1|hero_skill_desc_extra_add|hero_skill_desc_extra_add|hero_skill_desc_extra_add_30|],,,,,[500|750|1000],[500|750|1000],2092,Atlas/UI_Skill,skill_enhance_01,2|0.5,skill_enhance_03,4,hero_skill_name_1004112,-1,[10041501],[10041501],[2|0|0],,,,,2
1004113,,,,,[87|0|1500|1500|1500|1500],,,,,,,,,{},{},,,{87:[0|1500|1500|1500|1500]},{},{},,,,,,[1|4|8|10],[15],[1],[10],[2|30],hero_skill_desc_1004113_1,hero_skill_desc_level_10025_1,hero_skill_desc_level_10041_1,hero_skill_desc_level_10047_18,hero_skill_desc_level_10041_2,[[1|4|8|10]|[15]|[1]|[10]|[2|30]],[hero_skill_desc_1004113_1|hero_skill_desc_level_10025_1|hero_skill_desc_level_10041_1|hero_skill_desc_level_10047_18|hero_skill_desc_level_10041_2],,,,,[100|150|200|250|300],[100|150|200|250|300],equipment_Exclusive015,Atlas/UI_Equipment,,,,5,hero_skill_name_1004113,-1,[10041801|10041802],[10041801|10041802],,,,,,2
1004114,,,,,[87|0|1500|1500|1500|1500],,,,,,,,,{},{},,,{87:[0|1500|1500|1500|1500]},{},{},,,,,,[5|10],[20],[20|5|10],[7.5|10],[30|20],hero_skill_desc_1004114_1,hero_skill_desc_level_10027_1,hero_skill_desc_level_10041_3,hero_skill_desc_level_10041_4,hero_skill_desc_level_10041_5,[[5|10]|[20]|[20|5|10]|[7.5|10]|[30|20]],[hero_skill_desc_1004114_1|hero_skill_desc_level_10027_1|hero_skill_desc_level_10041_3|hero_skill_desc_level_10041_4|hero_skill_desc_level_10041_5],,,,,[100|150|200|250|300],[100|150|200|250|300],skill_DharmaForm0004,Atlas/UI_Skill,,,,5,hero_skill_name_1004114,-1,[10041901|10041902|10041903],[10041901|10041902|10041903],,,,,,2
1004115,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1004115,-1,[10041851],[10041851],,,,,,2
1004201,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[90|15|25|10|2|6],[15|1],[15],[15|10],,hero_skill_desc_1004201_1,hero_skill_desc_damage_47,hero_skill_desc_damage,hero_skill_desc_damage_1,,[[90|15|25|10|2|6]|[15|1]|[15]|[15|10]|[]],[hero_skill_desc_1004201_1|hero_skill_desc_damage_47|hero_skill_desc_damage|hero_skill_desc_damage_1|],,,,,[100|150|200],[100|150|200],1118,Atlas/UI_Skill,skill_enhance_01,90|3,skill_enhance_03,4,hero_skill_name_1004201,-1,[10042101],[10042101],[2|0|0|0|0|0],,,,,1
1004202,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[4|3|10],[1],[1],[1|4|20],,hero_skill_desc_1004202_1,hero_skill_desc_damage_48,hero_skill_desc_damage_30,hero_skill_desc_level_10042_9,,[[4|3|10]|[1]|[1]|[1|4|20]|[]],[hero_skill_desc_1004202_1|hero_skill_desc_damage_48|hero_skill_desc_damage_30|hero_skill_desc_level_10042_9|],,,,,[100|150|200],[100|150|200],1119,Atlas/UI_Skill,skill_enhance_01,4|0.2,skill_enhance_03,4,hero_skill_name_1004202,-1,[10042201],[10042201],[2|0|0],,,,,2
1004203,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[20|20|100|6|15],[1|100],[1],[1],,hero_skill_desc_1004203_1,hero_skill_desc_level_10042_5,hero_skill_desc_bufftime,hero_skill_desc_level_10042_10,,[[20|20|100|6|15]|[1|100]|[1]|[1]|[]],[hero_skill_desc_1004203_1|hero_skill_desc_level_10042_5|hero_skill_desc_bufftime|hero_skill_desc_level_10042_10|],,,,,[150|250|400],[150|250|400],1120,Atlas/UI_Skill,skill_enhance_01,20|1,skill_enhance_03,4,hero_skill_name_1004203,-1,[10042301],[10042301],[0|2|0|0|0],,,,,1
1004211,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[50|70|1.5],[20|10],[20],[20|20],,hero_skill_desc_1004211_1,hero_skill_desc_damage_49,hero_skill_desc_damage,hero_skill_desc_damage_49,,[[50|70|1.5]|[20|10]|[20]|[20|20]|[]],[hero_skill_desc_1004211_1|hero_skill_desc_damage_49|hero_skill_desc_damage|hero_skill_desc_damage_49|],,,,,[500|750|1000],[500|750|1000],2094,Atlas/UI_Skill,skill_enhance_01,70|4,skill_enhance_03,4,hero_skill_name_1004211,-1,[10042401|10042402],[10042401|10042402],[0|2|0],,,,,2
1004212,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[4|50|8],[1|3|18],[1],[1|15|8],,hero_skill_desc_1004212_1,hero_skill_desc_level_10042_4,hero_skill_desc_buff_shield,hero_skill_desc_buff_shield_6,,[[4|50|8]|[1|3|18]|[1]|[1|15|8]|[]],[hero_skill_desc_1004212_1|hero_skill_desc_level_10042_4|hero_skill_desc_buff_shield|hero_skill_desc_buff_shield_6|],,,,,[500|750|1000],[500|750|1000],2095,Atlas/UI_Skill,skill_enhance_01,4|0.2,skill_enhance_03,4,hero_skill_name_1004212,-1,[10042501],[10042501],[2|0|0],,"30,5,3,0|300|300|300",,,2
1004213,,,,,[20|0|1000|1000|1000|1000],,,,,,,,,{},{},,,{20:[0|1000|1000|1000|1000]},{},{},,,,,,[1|4|2],[10],[1|2|50],[20],[8|300|0.5],hero_skill_desc_1004213_1,hero_skill_desc_level_10033_2,hero_skill_desc_level_10042_1,hero_skill_desc_level_10042_2,hero_skill_desc_level_10042_3,[[1|4|2]|[10]|[1|2|50]|[20]|[8|300|0.5]],[hero_skill_desc_1004213_1|hero_skill_desc_level_10033_2|hero_skill_desc_level_10042_1|hero_skill_desc_level_10042_2|hero_skill_desc_level_10042_3],,,,,[100|150|200|250|300],[100|150|200|250|300],equipment_Exclusive021,Atlas/UI_Equipment,,,,5,hero_skill_name_1004213,-1,[10042801|10042802],[10042801|10042802],,,,,,2
1004214,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[10],[20],[20|12|40|9],[15|10],[30|24|10],hero_skill_desc_1004214_1,hero_skill_desc_level_10027_1,hero_skill_desc_level_10042_6,hero_skill_desc_level_10042_7,hero_skill_desc_level_10042_8,[[10]|[20]|[20|12|40|9]|[15|10]|[30|24|10]],[hero_skill_desc_1004214_1|hero_skill_desc_level_10027_1|hero_skill_desc_level_10042_6|hero_skill_desc_level_10042_7|hero_skill_desc_level_10042_8],,,,,[100|150|200|250|300],[100|150|200|250|300],skill_DharmaForm0003,Atlas/UI_Skill,,,,5,hero_skill_name_1004214,-1,[10042901|10042902|10042903],[10042901|10042902|10042903],,,,,,2
1004215,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1004215,-1,[10042851],[10042851],,,,,,2
1004301,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[6|3.5|1|1|6],[1|3],[1|300|50|6],[2|2],,hero_skill_desc_1004301_1,hero_skill_desc_level_10043_1,hero_skill_desc_level_10043_2,hero_skill_desc_level_10043_3,,[[6|3.5|1|1|6]|[1|3]|[1|300|50|6]|[2|2]|[]],[hero_skill_desc_1004301_1|hero_skill_desc_level_10043_1|hero_skill_desc_level_10043_2|hero_skill_desc_level_10043_3|],,,,,[100|150|200],[100|150|200],1121,Atlas/UI_Skill,skill_enhance_01,3.5|0.1,skill_enhance_03,4,hero_skill_name_1004301,-1,[10043101],[10043101],[0|2|0|0|0],,,,,1
1004302,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[12],[1|5|200],[1],[3|1],,hero_skill_desc_1004302_1,hero_skill_desc_level_10043_4,hero_skill_desc_level_10043_5,hero_skill_desc_level_10043_6,,[[12]|[1|5|200]|[1]|[3|1]|[]],[hero_skill_desc_1004302_1|hero_skill_desc_level_10043_4|hero_skill_desc_level_10043_5|hero_skill_desc_level_10043_6|],,,,,[100|150|200],[100|150|200],1122,Atlas/UI_Skill,skill_enhance_01,12|0.2,skill_enhance_03,4,hero_skill_name_1004302,-1,[10043201|10043202],[10043201|10043202],[2],,,,,2
1004303,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[25|3|15],[30|8],[6],[40|100],,hero_skill_desc_1004303_1,hero_skill_desc_level_10043_7,hero_skill_desc_level_10043_8,hero_skill_desc_level_10043_9,,[[25|3|15]|[30|8]|[6]|[40|100]|[]],[hero_skill_desc_1004303_1|hero_skill_desc_level_10043_7|hero_skill_desc_level_10043_8|hero_skill_desc_level_10043_9|],,,,,[150|250|400],[150|250|400],1123,Atlas/UI_Skill,skill_enhance_01,25|1,skill_enhance_03,4,hero_skill_name_1004303,-1,[10043301],[10043301],[2|0|0],,,,,1
1004311,,,,,[104|0|0|0|2500],,,,,,,,,{},{},,,{104:[0|0|0|2500]},{},{},,,,,,[2|2|6],[0.5],[0.5],[25|2|20|6],,hero_skill_desc_1004311_1,hero_skill_desc_damage_30,hero_skill_desc_damage_30,hero_skill_desc_level_10043_10,,[[2|2|6]|[0.5]|[0.5]|[25|2|20|6]|[]],[hero_skill_desc_1004311_1|hero_skill_desc_damage_30|hero_skill_desc_damage_30|hero_skill_desc_level_10043_10|],,,,,[500|750|1000],[500|750|1000],2097,Atlas/UI_Skill,skill_enhance_01,2|0.1,skill_enhance_03,4,hero_skill_name_1004311,-1,[10043401|10043402],[10043401|10043402],[0|2|0],,,,,2
1004312,,,,,[104|500|500|500|500],,,,,,,,,{},{},,,{104:[500|500|500|500]},{},{},,,,,,[1|5],[1],[1],[10|6|3],,hero_skill_desc_1004312_1,hero_skill_desc_level_10043_16,hero_skill_desc_level_10043_16,hero_skill_desc_level_10043_11,,[[1|5]|[1]|[1]|[10|6|3]|[]],[hero_skill_desc_1004312_1|hero_skill_desc_level_10043_16|hero_skill_desc_level_10043_16|hero_skill_desc_level_10043_11|],,,,,[500|750|1000],[500|750|1000],2098,Atlas/UI_Skill,skill_enhance_01,5|1,skill_enhance_03,4,hero_skill_name_1004312,-1,[10043501],[10043501],[0|2],,,,,2
1004313,,,,,[87|0|1500|1500|1500|1500],,,,,,,,,{},{},,,{87:[0|1500|1500|1500|1500]},{},{},,,,,,[5|65|8|3|12],[15],,[20],[5|20|15],hero_skill_desc_1004313_1,hero_skill_desc_level_10025_1,hero_skill_desc_level_10043_13,hero_skill_desc_level_10043_14,hero_skill_desc_level_10043_15,[[5|65|8|3|12]|[15]|[]|[20]|[5|20|15]],[hero_skill_desc_1004313_1|hero_skill_desc_level_10025_1|hero_skill_desc_level_10043_13|hero_skill_desc_level_10043_14|hero_skill_desc_level_10043_15],,,,,[100|150|200|250|300],[100|150|200|250|300],equipment_Exclusive009,Atlas/UI_Equipment,,,,5,hero_skill_name_1004313,-1,[10043801|10043802|10043803],[10043801|10043802|10043803],,,,,,2
1004315,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1004315,-1,[10043851],[10043851],,,,,,2
1004401,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[170|1|50|12|10],[25|10|10],[25|10|5|20],[25|10|1],,hero_skill_desc_1004401_1,hero_skill_desc_level_10044_1,hero_skill_desc_level_10044_2,hero_skill_desc_level_10044_3,,[[170|1|50|12|10]|[25|10|10]|[25|10|5|20]|[25|10|1]|[]],[hero_skill_desc_1004401_1|hero_skill_desc_level_10044_1|hero_skill_desc_level_10044_2|hero_skill_desc_level_10044_3|],,,,,[100|150|200],[100|150|200],1126,Atlas/UI_Skill,skill_enhance_01|skill_enhance_01,"170|5,50|2",skill_enhance_03|skill_enhance_03,4,hero_skill_name_1004401,-1,[10044101],[10044101],[2|0|2|0|0],,,,,1
1004402,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[240|35|8|15],[42.5|7.5|1],[42.5|7.5],[42.5|7.5],,hero_skill_desc_1004402_1,hero_skill_desc_level_10044_4,hero_skill_desc_level_10044_5,hero_skill_desc_level_10044_6,,[[240|35|8|15]|[42.5|7.5|1]|[42.5|7.5]|[42.5|7.5]|[]],[hero_skill_desc_1004402_1|hero_skill_desc_level_10044_4|hero_skill_desc_level_10044_5|hero_skill_desc_level_10044_6|],,,,,[100|150|200],[100|150|200],1127,Atlas/UI_Skill,skill_enhance_01|skill_enhance_01,"240|8.5,35|1.5",skill_enhance_03|skill_enhance_03,4,hero_skill_name_1004402,-1,[10044201],[10044201],[2|2|0|0],,,,,2
1004403,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[260|120|21],[65|12.5|10],[65|12.5|25],[65|12.5|2|40|10|5],,hero_skill_desc_1004403_1,hero_skill_desc_level_10044_7,hero_skill_desc_level_10044_8,hero_skill_desc_level_10044_9,,[[260|120|21]|[65|12.5|10]|[65|12.5|25]|[65|12.5|2|40|10|5]|[]],[hero_skill_desc_1004403_1|hero_skill_desc_level_10044_7|hero_skill_desc_level_10044_8|hero_skill_desc_level_10044_9|],,,,,[150|250|400],[150|250|400],1128,Atlas/UI_Skill,skill_enhance_01|skill_enhance_01,"260|7,120|2.5",skill_enhance_03|skill_enhance_03,4,hero_skill_name_1004403,-1,[10044301],[10044301],[2|2|0],,,,,1
1004411,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[100],[17.5|3|20],[17.5],[17.5|1|0.5],,hero_skill_desc_1004411_1,hero_skill_desc_level_10044_16,hero_skill_desc_healing,hero_skill_desc_level_10044_10,,[[100]|[17.5|3|20]|[17.5]|[17.5|1|0.5]|[]],[hero_skill_desc_1004411_1|hero_skill_desc_level_10044_16|hero_skill_desc_healing|hero_skill_desc_level_10044_10|],,,,,[500|750|1000],[500|750|1000],2101,Atlas/UI_Skill,skill_enhance_01,100|3.5,skill_enhance_03,4,hero_skill_name_1004411,-1,[10044401|10044402],[10044401|10044402],[2],,,,,2
1004412,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[35],[7.5|1|8],[7.5|6|3|5],[7.5|60],,hero_skill_desc_1004412_1,hero_skill_desc_level_10044_11,hero_skill_desc_level_10044_12,hero_skill_desc_level_10044_13,,[[35]|[7.5|1|8]|[7.5|6|3|5]|[7.5|60]|[]],[hero_skill_desc_1004412_1|hero_skill_desc_level_10044_11|hero_skill_desc_level_10044_12|hero_skill_desc_level_10044_13|],,,,,[500|750|1000],[500|750|1000],2102,Atlas/UI_Skill,skill_enhance_01,35|1.5,skill_enhance_03,4,hero_skill_name_1004412,-1,[10044501|10044502],[10044501|10044502],[2],,,,,2
1004413,,,,,[20|0|1000|1000|1000|1000],,,,,,,,,{},{},,,{20:[0|1000|1000|1000|1000]},{},{},,,,,,[5|1600|6|4],[10],[5|4000|30|30],[20],[3|240|50|12|3|0.5],hero_skill_desc_1004413_1,hero_skill_desc_level_10033_2,hero_skill_desc_level_10044_14,hero_skill_desc_level_10042_2,hero_skill_desc_level_10044_15,[[5|1600|6|4]|[10]|[5|4000|30|30]|[20]|[3|240|50|12|3|0.5]],[hero_skill_desc_1004413_1|hero_skill_desc_level_10033_2|hero_skill_desc_level_10044_14|hero_skill_desc_level_10042_2|hero_skill_desc_level_10044_15],,,,,[100|150|200|250|300],[100|150|200|250|300],equipment_Exclusive024,Atlas/UI_Equipment,,,,5,hero_skill_name_1004413,-1,[10044801|10044802|10044803],[10044801|10044802|10044803],,,,,,2
1004414,,,,,[20|0|1000|1000|1000|1000],,,,,,,,,{},{},,,{20:[0|1000|1000|1000|1000]},{},{},,,,,,[5|10],[20],[20|5|10],[7.5|10],[30|20],hero_skill_desc_1004414_1,hero_skill_desc_level_10027_1,hero_skill_desc_level_10044_17,hero_skill_desc_level_10044_18,hero_skill_desc_level_10044_19,[[5|10]|[20]|[20|5|10]|[7.5|10]|[30|20]],[hero_skill_desc_1004414_1|hero_skill_desc_level_10027_1|hero_skill_desc_level_10044_17|hero_skill_desc_level_10044_18|hero_skill_desc_level_10044_19],,,,,[100|150|200|250|300],[100|150|200|250|300],skill_DharmaForm0006,Atlas/UI_Skill,,,,5,hero_skill_name_1004414,-1,[10044901|10044902|10044903],[10044901|10044902|10044903],,,,,,2
1004415,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,,,,,,,,,,,[[]|[]|[]|[]|[]],[||||],,,,,[100|200],[100|200],,,,,,2,hero_skill_name_1004415,-1,[10044851],[10044851],,,,,,2
1004501,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[285|2|10|4],[87.5|25|3],[87.5],[87.5|2],,hero_skill_desc_1004501_1,hero_skill_desc_level_10045_1,hero_skill_desc_healing,hero_skill_desc_level_10045_3,,[[285|2|10|4]|[87.5|25|3]|[87.5]|[87.5|2]|[]],[hero_skill_desc_1004501_1|hero_skill_desc_level_10045_1|hero_skill_desc_healing|hero_skill_desc_level_10045_3|],,,,,[100|150|200],[100|150|200],1130,Atlas/UI_Skill,skill_enhance_01,285|17.5,skill_enhance_03,4,hero_skill_name_1004501,-1,[10045101],[10045101],[2|0|0|0],,,,,1
1004502,,,,,,,,,,,,,,{},{},,,{},{},{},,,,,,[3|6|10|1|16|14],[2.5|60|40|10],[2.5],[2.5],,hero_skill_desc_1004502_1,hero_skill_desc_level_10045_4,hero_skill_desc_attr_3,hero_skill_desc_level_10045_6,,[[3|6|10|1|16|14]|[2.5|60|40|10]|[2.5]|[2.5]|[]],[hero_skill_desc_1004502_1|hero_skill_desc_level_10045_4|hero_skill_desc_attr_3|hero_skill_desc_level_10045_6|],,,,,[100|150|200],[100|150|200],1131,Atlas/UI_Skill,skill_enhance_01,10|0.5,skill_enhance_03,4,hero_skill_name_1004502,-1,[10045201],[10045201],[0|0|2|0|0|0],,,,,2
