id,appear_range,elite_number_limit,group_id,group_name,instance_id,monster_group,monsterDic,monsterList
20138,-1,-1,1,,2238,[320212|1],{320212:1},[320212]
20139,-1,-1,1,,2239,[320213|1],{320213:1},[320213]
20140,-1,-1,1,,2240,[320214|1],{320214:1},[320214]
20141,-1,-1,1,,2241,[320215|1],{320215:1},[320215]
20142,-1,-1,1,,2242,[320216|1],{320216:1},[320216]
20143,-1,-1,1,,2243,[320217|1],{320217:1},[320217]
20144,-1,-1,1,,2244,[320218|1],{320218:1},[320218]
20145,-1,-1,1,,2245,[320219|1],{320219:1},[320219]
20146,-1,-1,1,,2246,[320220|1],{320220:1},[320220]
20147,-1,-1,1,,2247,[320221|1],{320221:1},[320221]
20148,-1,-1,1,,2248,[320222|1],{320222:1},[320222]
20149,-1,-1,1,,2249,[320223|1],{320223:1},[320223]
20150,-1,-1,1,,2250,[320224|1],{320224:1},[320224]
20151,-1,-1,1,,2251,[320225|1],{320225:1},[320225]
20152,-1,-1,1,,2252,[320226|1],{320226:1},[320226]
20153,-1,-1,1,,2253,[320227|1],{320227:1},[320227]
20154,-1,-1,1,,2254,[320228|1],{320228:1},[320228]
20155,-1,-1,1,,2255,[320229|1],{320229:1},[320229]
20156,-1,-1,1,,2256,[320230|1],{320230:1},[320230]
20157,-1,-1,1,,2257,[320231|1],{320231:1},[320231]
20158,-1,-1,1,,2258,[320232|1],{320232:1},[320232]
20159,-1,-1,1,,2259,[320233|1],{320233:1},[320233]
20160,-1,-1,1,,2260,[320234|1],{320234:1},[320234]
40001,0,-1,1,,411,[310001|1],{310001:1},[310001]
40002,0,-1,1,,412,[310002|1],{310002:1},[310002]
40003,0,-1,1,,413,[310003|1],{310003:1},[310003]
40004,0,-1,1,,414,[310004|1],{310004:1},[310004]
40005,0,-1,1,,415,[310005|1],{310005:1},[310005]
40006,0,-1,1,,416,[310006|1],{310006:1},[310006]
40007,0,-1,1,,417,[310007|1],{310007:1},[310007]
40008,0,-1,1,,418,[310008|1],{310008:1},[310008]
40009,0,-1,1,,419,[310009|1],{310009:1},[310009]
40010,0,-1,1,,420,[310010|1],{310010:1},[310010]
40011,0,-1,1,,421,[310101|1],{310101:1},[310101]
40012,0,-1,1,,422,[310102|1],{310102:1},[310102]
40013,0,-1,1,,423,[310103|1],{310103:1},[310103]
40014,0,-1,1,,424,[310104|1],{310104:1},[310104]
40015,0,-1,1,,425,[310105|1],{310105:1},[310105]
40016,0,-1,1,,426,[310106|1],{310106:1},[310106]
40017,0,-1,1,,427,[310107|1],{310107:1},[310107]
40018,0,-1,1,,428,[310108|1],{310108:1},[310108]
40019,0,-1,1,,429,[310109|1],{310109:1},[310109]
40020,0,-1,1,,430,[310110|1],{310110:1},[310110]
40021,0,-1,1,,431,[310201|1],{310201:1},[310201]
40022,0,-1,1,,432,[310202|1],{310202:1},[310202]
40023,0,-1,1,,433,[310203|1],{310203:1},[310203]
40024,0,-1,1,,434,[310204|1],{310204:1},[310204]
40025,0,-1,1,,435,[310205|1],{310205:1},[310205]
40026,0,-1,1,,436,[310206|1],{310206:1},[310206]
40027,0,-1,1,,437,[310207|1],{310207:1},[310207]
40028,0,-1,1,,438,[310208|1],{310208:1},[310208]
40029,0,-1,1,,439,[310209|1],{310209:1},[310209]
40030,0,-1,1,,440,[310210|1],{310210:1},[310210]
40031,0,-1,1,,441,[310301|1],{310301:1},[310301]
40032,0,-1,1,,442,[310302|1],{310302:1},[310302]
40033,0,-1,1,,443,[310303|1],{310303:1},[310303]
40034,0,-1,1,,444,[310304|1],{310304:1},[310304]
40035,0,-1,1,,445,[310305|1],{310305:1},[310305]
40036,0,-1,1,,446,[310306|1],{310306:1},[310306]
40037,0,-1,1,,447,[310307|1],{310307:1},[310307]
40038,0,-1,1,,448,[310308|1],{310308:1},[310308]
40039,0,-1,1,,449,[310309|1],{310309:1},[310309]
40040,0,-1,1,,450,[310310|1],{310310:1},[310310]
40041,0,-1,1,,451,[310401|1],{310401:1},[310401]
40042,0,-1,1,,452,[310402|1],{310402:1},[310402]
40043,0,-1,1,,453,[310403|1],{310403:1},[310403]
40044,0,-1,1,,454,[310404|1],{310404:1},[310404]
40045,0,-1,1,,455,[310405|1],{310405:1},[310405]
40046,0,-1,1,,456,[310406|1],{310406:1},[310406]
40047,0,-1,1,,457,[310407|1],{310407:1},[310407]
40048,0,-1,1,,458,[310408|1],{310408:1},[310408]
40049,0,-1,1,,459,[310409|1],{310409:1},[310409]
40050,0,-1,1,,460,[310410|1],{310410:1},[310410]
40051,0,-1,1,,461,[310501|1],{310501:1},[310501]
40052,0,-1,1,,462,[310502|1],{310502:1},[310502]
40053,0,-1,1,,463,[310503|1],{310503:1},[310503]
40054,0,-1,1,,464,[310504|1],{310504:1},[310504]
40055,0,-1,1,,465,[310505|1],{310505:1},[310505]
40056,0,-1,1,,466,[310506|1],{310506:1},[310506]
40057,0,-1,1,,467,[310507|1],{310507:1},[310507]
40058,0,-1,1,,468,[310508|1],{310508:1},[310508]
40059,0,-1,1,,469,[310509|1],{310509:1},[310509]
40060,0,-1,1,,470,[310510|1],{310510:1},[310510]
40101,0,-1,2,,411,[310011|3],{310011:3},[310011|310011|310011]
40102,0,-1,2,,412,[310012|3],{310012:3},[310012|310012|310012]
40103,0,-1,2,,413,[310013|6],{310013:6},[310013|310013|310013|310013|310013|310013]
40104,0,-1,2,,414,[310014|6],{310014:6},[310014|310014|310014|310014|310014|310014]
40105,0,-1,2,,415,[310015|6],{310015:6},[310015|310015|310015|310015|310015|310015]
40106,0,-1,2,,416,[310016|6],{310016:6},[310016|310016|310016|310016|310016|310016]
40107,0,-1,2,,417,[310017|9],{310017:9},[310017|310017|310017|310017|310017|310017|310017|310017|310017]
40108,0,-1,2,,418,[310018|9],{310018:9},[310018|310018|310018|310018|310018|310018|310018|310018|310018]
40109,0,-1,2,,419,[310019|9],{310019:9},[310019|310019|310019|310019|310019|310019|310019|310019|310019]
40110,0,-1,2,,420,[310020|9],{310020:9},[310020|310020|310020|310020|310020|310020|310020|310020|310020]
40111,0,-1,3,,420,[310020|3],{310020:3},[310020|310020|310020]
40112,0,-1,2,,421,[310111|9],{310111:9},[310111|310111|310111|310111|310111|310111|310111|310111|310111]
40113,0,-1,2,,422,[310112|9],{310112:9},[310112|310112|310112|310112|310112|310112|310112|310112|310112]
40114,0,-1,2,,423,[310113|9],{310113:9},[310113|310113|310113|310113|310113|310113|310113|310113|310113]
40115,0,-1,2,,424,[310114|9],{310114:9},[310114|310114|310114|310114|310114|310114|310114|310114|310114]
40116,0,-1,3,,424,[310114|3],{310114:3},[310114|310114|310114]
40117,0,-1,2,,425,[310115|9],{310115:9},[310115|310115|310115|310115|310115|310115|310115|310115|310115]
40118,0,-1,3,,425,[310115|3],{310115:3},[310115|310115|310115]
40119,0,-1,2,,426,[310116|9],{310116:9},[310116|310116|310116|310116|310116|310116|310116|310116|310116]
40120,0,-1,3,,426,[310116|3],{310116:3},[310116|310116|310116]
40121,0,-1,2,,427,[310117|9],{310117:9},[310117|310117|310117|310117|310117|310117|310117|310117|310117]
40122,0,-1,3,,427,[310117|6],{310117:6},[310117|310117|310117|310117|310117|310117]
40123,0,-1,2,,428,[310118|9],{310118:9},[310118|310118|310118|310118|310118|310118|310118|310118|310118]
40124,0,-1,3,,428,[310118|6],{310118:6},[310118|310118|310118|310118|310118|310118]
40125,0,-1,2,,429,[310119|9],{310119:9},[310119|310119|310119|310119|310119|310119|310119|310119|310119]
40126,0,-1,3,,429,[310119|6],{310119:6},[310119|310119|310119|310119|310119|310119]
40127,0,-1,2,,430,[310120|9],{310120:9},[310120|310120|310120|310120|310120|310120|310120|310120|310120]
40128,0,-1,3,,430,[310120|9],{310120:9},[310120|310120|310120|310120|310120|310120|310120|310120|310120]
40129,0,-1,2,,431,[310211|9],{310211:9},[310211|310211|310211|310211|310211|310211|310211|310211|310211]
40130,0,-1,3,,431,[310211|6],{310211:6},[310211|310211|310211|310211|310211|310211]
40131,0,-1,2,,432,[310212|9],{310212:9},[310212|310212|310212|310212|310212|310212|310212|310212|310212]
40132,0,-1,3,,432,[310212|6],{310212:6},[310212|310212|310212|310212|310212|310212]
40133,0,-1,2,,433,[310213|9],{310213:9},[310213|310213|310213|310213|310213|310213|310213|310213|310213]
40134,0,-1,3,,433,[310213|6],{310213:6},[310213|310213|310213|310213|310213|310213]
40135,0,-1,2,,434,[310214|9],{310214:9},[310214|310214|310214|310214|310214|310214|310214|310214|310214]
40136,0,-1,3,,434,[310214|9],{310214:9},[310214|310214|310214|310214|310214|310214|310214|310214|310214]
40137,0,-1,2,,435,[310215|9],{310215:9},[310215|310215|310215|310215|310215|310215|310215|310215|310215]
40138,0,-1,3,,435,[310215|9],{310215:9},[310215|310215|310215|310215|310215|310215|310215|310215|310215]
40139,0,-1,2,,436,[310216|9],{310216:9},[310216|310216|310216|310216|310216|310216|310216|310216|310216]
40140,0,-1,3,,436,[310216|9],{310216:9},[310216|310216|310216|310216|310216|310216|310216|310216|310216]
40141,0,-1,2,,437,[310217|9],{310217:9},[310217|310217|310217|310217|310217|310217|310217|310217|310217]
40142,0,-1,3,,437,[310217|9],{310217:9},[310217|310217|310217|310217|310217|310217|310217|310217|310217]
40143,0,-1,2,,438,[310218|9],{310218:9},[310218|310218|310218|310218|310218|310218|310218|310218|310218]
40144,0,-1,3,,438,[310218|9],{310218:9},[310218|310218|310218|310218|310218|310218|310218|310218|310218]
40145,0,-1,2,,439,[310219|9],{310219:9},[310219|310219|310219|310219|310219|310219|310219|310219|310219]
40146,0,-1,3,,439,[310219|9],{310219:9},[310219|310219|310219|310219|310219|310219|310219|310219|310219]
40147,0,-1,4,,439,[310219|3],{310219:3},[310219|310219|310219]
40148,0,-1,2,,440,[310220|9],{310220:9},[310220|310220|310220|310220|310220|310220|310220|310220|310220]
40149,0,-1,3,,440,[310220|9],{310220:9},[310220|310220|310220|310220|310220|310220|310220|310220|310220]
40150,0,-1,4,,440,[310220|3],{310220:3},[310220|310220|310220]
40151,0,-1,2,,441,[310311|9],{310311:9},[310311|310311|310311|310311|310311|310311|310311|310311|310311]
40152,0,-1,3,,441,[310311|9],{310311:9},[310311|310311|310311|310311|310311|310311|310311|310311|310311]
40153,0,-1,2,,442,[310312|9],{310312:9},[310312|310312|310312|310312|310312|310312|310312|310312|310312]
40154,0,-1,3,,442,[310312|9],{310312:9},[310312|310312|310312|310312|310312|310312|310312|310312|310312]
40155,0,-1,2,,443,[310313|9],{310313:9},[310313|310313|310313|310313|310313|310313|310313|310313|310313]
40156,0,-1,3,,443,[310313|9],{310313:9},[310313|310313|310313|310313|310313|310313|310313|310313|310313]
40157,0,-1,2,,444,[310314|9],{310314:9},[310314|310314|310314|310314|310314|310314|310314|310314|310314]
40158,0,-1,3,,444,[310314|9],{310314:9},[310314|310314|310314|310314|310314|310314|310314|310314|310314]
40159,0,-1,4,,444,[310314|3],{310314:3},[310314|310314|310314]
40160,0,-1,2,,445,[310315|9],{310315:9},[310315|310315|310315|310315|310315|310315|310315|310315|310315]
40161,0,-1,3,,445,[310315|9],{310315:9},[310315|310315|310315|310315|310315|310315|310315|310315|310315]
40162,0,-1,4,,445,[310315|3],{310315:3},[310315|310315|310315]
40163,0,-1,2,,446,[310316|9],{310316:9},[310316|310316|310316|310316|310316|310316|310316|310316|310316]
40164,0,-1,3,,446,[310316|9],{310316:9},[310316|310316|310316|310316|310316|310316|310316|310316|310316]
40165,0,-1,4,,446,[310316|3],{310316:3},[310316|310316|310316]
40166,0,-1,2,,447,[310317|9],{310317:9},[310317|310317|310317|310317|310317|310317|310317|310317|310317]
40167,0,-1,3,,447,[310317|9],{310317:9},[310317|310317|310317|310317|310317|310317|310317|310317|310317]
40168,0,-1,4,,447,[310317|6],{310317:6},[310317|310317|310317|310317|310317|310317]
40169,0,-1,2,,448,[310318|9],{310318:9},[310318|310318|310318|310318|310318|310318|310318|310318|310318]
40170,0,-1,3,,448,[310318|9],{310318:9},[310318|310318|310318|310318|310318|310318|310318|310318|310318]
40171,0,-1,4,,448,[310318|6],{310318:6},[310318|310318|310318|310318|310318|310318]
40172,0,-1,2,,449,[310319|9],{310319:9},[310319|310319|310319|310319|310319|310319|310319|310319|310319]
40173,0,-1,3,,449,[310319|9],{310319:9},[310319|310319|310319|310319|310319|310319|310319|310319|310319]
40174,0,-1,4,,449,[310319|6],{310319:6},[310319|310319|310319|310319|310319|310319]
40175,0,-1,2,,450,[310320|9],{310320:9},[310320|310320|310320|310320|310320|310320|310320|310320|310320]
40176,0,-1,3,,450,[310320|9],{310320:9},[310320|310320|310320|310320|310320|310320|310320|310320|310320]
40177,0,-1,4,,450,[310320|6],{310320:6},[310320|310320|310320|310320|310320|310320]
40178,0,-1,2,,451,[310411|9],{310411:9},[310411|310411|310411|310411|310411|310411|310411|310411|310411]
40179,0,-1,3,,451,[310411|9],{310411:9},[310411|310411|310411|310411|310411|310411|310411|310411|310411]
40180,0,-1,2,,452,[310412|9],{310412:9},[310412|310412|310412|310412|310412|310412|310412|310412|310412]
40181,0,-1,3,,452,[310412|9],{310412:9},[310412|310412|310412|310412|310412|310412|310412|310412|310412]
40182,0,-1,2,,453,[310413|9],{310413:9},[310413|310413|310413|310413|310413|310413|310413|310413|310413]
40183,0,-1,3,,453,[310413|9],{310413:9},[310413|310413|310413|310413|310413|310413|310413|310413|310413]
40184,0,-1,2,,454,[310414|9],{310414:9},[310414|310414|310414|310414|310414|310414|310414|310414|310414]
40185,0,-1,3,,454,[310414|9],{310414:9},[310414|310414|310414|310414|310414|310414|310414|310414|310414]
40186,0,-1,4,,454,[310414|3],{310414:3},[310414|310414|310414]
40187,0,-1,2,,455,[310415|9],{310415:9},[310415|310415|310415|310415|310415|310415|310415|310415|310415]
40188,0,-1,3,,455,[310415|9],{310415:9},[310415|310415|310415|310415|310415|310415|310415|310415|310415]
40189,0,-1,4,,455,[310415|3],{310415:3},[310415|310415|310415]
40190,0,-1,2,,456,[310416|9],{310416:9},[310416|310416|310416|310416|310416|310416|310416|310416|310416]
40191,0,-1,3,,456,[310416|9],{310416:9},[310416|310416|310416|310416|310416|310416|310416|310416|310416]
40192,0,-1,4,,456,[310416|3],{310416:3},[310416|310416|310416]
40193,0,-1,2,,457,[310417|9],{310417:9},[310417|310417|310417|310417|310417|310417|310417|310417|310417]
40194,0,-1,3,,457,[310417|9],{310417:9},[310417|310417|310417|310417|310417|310417|310417|310417|310417]
40195,0,-1,4,,457,[310417|6],{310417:6},[310417|310417|310417|310417|310417|310417]
40196,0,-1,2,,458,[310418|9],{310418:9},[310418|310418|310418|310418|310418|310418|310418|310418|310418]
40197,0,-1,3,,458,[310418|9],{310418:9},[310418|310418|310418|310418|310418|310418|310418|310418|310418]
40198,0,-1,4,,458,[310418|6],{310418:6},[310418|310418|310418|310418|310418|310418]
40199,0,-1,2,,459,[310419|9],{310419:9},[310419|310419|310419|310419|310419|310419|310419|310419|310419]
40200,0,-1,3,,459,[310419|9],{310419:9},[310419|310419|310419|310419|310419|310419|310419|310419|310419]
40201,0,-1,4,,459,[310419|6],{310419:6},[310419|310419|310419|310419|310419|310419]
40202,0,-1,2,,460,[310420|9],{310420:9},[310420|310420|310420|310420|310420|310420|310420|310420|310420]
40203,0,-1,3,,460,[310420|9],{310420:9},[310420|310420|310420|310420|310420|310420|310420|310420|310420]
40204,0,-1,4,,460,[310420|6],{310420:6},[310420|310420|310420|310420|310420|310420]
40205,0,-1,2,,461,[310511|9],{310511:9},[310511|310511|310511|310511|310511|310511|310511|310511|310511]
40206,0,-1,3,,461,[310511|9],{310511:9},[310511|310511|310511|310511|310511|310511|310511|310511|310511]
40207,0,-1,2,,462,[310512|9],{310512:9},[310512|310512|310512|310512|310512|310512|310512|310512|310512]
40208,0,-1,3,,462,[310512|9],{310512:9},[310512|310512|310512|310512|310512|310512|310512|310512|310512]
40209,0,-1,2,,463,[310513|9],{310513:9},[310513|310513|310513|310513|310513|310513|310513|310513|310513]
40210,0,-1,3,,463,[310513|9],{310513:9},[310513|310513|310513|310513|310513|310513|310513|310513|310513]
40211,0,-1,2,,464,[310514|9],{310514:9},[310514|310514|310514|310514|310514|310514|310514|310514|310514]
40212,0,-1,3,,464,[310514|9],{310514:9},[310514|310514|310514|310514|310514|310514|310514|310514|310514]
40213,0,-1,4,,464,[310514|3],{310514:3},[310514|310514|310514]
40214,0,-1,2,,465,[310515|9],{310515:9},[310515|310515|310515|310515|310515|310515|310515|310515|310515]
40215,0,-1,3,,465,[310515|9],{310515:9},[310515|310515|310515|310515|310515|310515|310515|310515|310515]
40216,0,-1,4,,465,[310515|3],{310515:3},[310515|310515|310515]
40217,0,-1,2,,466,[310516|9],{310516:9},[310516|310516|310516|310516|310516|310516|310516|310516|310516]
40218,0,-1,3,,466,[310516|9],{310516:9},[310516|310516|310516|310516|310516|310516|310516|310516|310516]
40219,0,-1,4,,466,[310516|3],{310516:3},[310516|310516|310516]
40220,0,-1,2,,467,[310517|9],{310517:9},[310517|310517|310517|310517|310517|310517|310517|310517|310517]
40221,0,-1,3,,467,[310517|9],{310517:9},[310517|310517|310517|310517|310517|310517|310517|310517|310517]
40222,0,-1,4,,467,[310517|6],{310517:6},[310517|310517|310517|310517|310517|310517]
40223,0,-1,2,,468,[310518|9],{310518:9},[310518|310518|310518|310518|310518|310518|310518|310518|310518]
40224,0,-1,3,,468,[310518|9],{310518:9},[310518|310518|310518|310518|310518|310518|310518|310518|310518]
40225,0,-1,4,,468,[310518|6],{310518:6},[310518|310518|310518|310518|310518|310518]
40226,0,-1,2,,469,[310519|9],{310519:9},[310519|310519|310519|310519|310519|310519|310519|310519|310519]
40227,0,-1,3,,469,[310519|9],{310519:9},[310519|310519|310519|310519|310519|310519|310519|310519|310519]
40228,0,-1,4,,469,[310519|6],{310519:6},[310519|310519|310519|310519|310519|310519]
40229,0,-1,2,,470,[310520|9],{310520:9},[310520|310520|310520|310520|310520|310520|310520|310520|310520]
40230,0,-1,3,,470,[310520|9],{310520:9},[310520|310520|310520|310520|310520|310520|310520|310520|310520]
40231,0,-1,4,,470,[310520|6],{310520:6},[310520|310520|310520|310520|310520|310520]
41001,0,-1,1,,511,[311001|1],{311001:1},[311001]
41002,0,-1,1,,512,[311002|1],{311002:1},[311002]
41003,0,-1,1,,513,[311003|1],{311003:1},[311003]
41004,0,-1,1,,514,[311004|1],{311004:1},[311004]
41005,0,-1,1,,515,[311005|1],{311005:1},[311005]
41006,0,-1,1,,516,[311006|1],{311006:1},[311006]
41007,0,-1,1,,517,[311007|1],{311007:1},[311007]
41008,0,-1,1,,518,[311008|1],{311008:1},[311008]
41009,0,-1,1,,519,[311009|1],{311009:1},[311009]
41010,0,-1,1,,520,[311010|1],{311010:1},[311010]
41011,0,-1,1,,521,[311101|1],{311101:1},[311101]
41012,0,-1,1,,522,[311102|1],{311102:1},[311102]
41013,0,-1,1,,523,[311103|1],{311103:1},[311103]
41014,0,-1,1,,524,[311104|1],{311104:1},[311104]
41015,0,-1,1,,525,[311105|1],{311105:1},[311105]
41016,0,-1,1,,526,[311106|1],{311106:1},[311106]
41017,0,-1,1,,527,[311107|1],{311107:1},[311107]
41018,0,-1,1,,528,[311108|1],{311108:1},[311108]
41019,0,-1,1,,529,[311109|1],{311109:1},[311109]
41020,0,-1,1,,530,[311110|1],{311110:1},[311110]
41021,0,-1,1,,531,[311201|1],{311201:1},[311201]
41022,0,-1,1,,532,[311202|1],{311202:1},[311202]
41023,0,-1,1,,533,[311203|1],{311203:1},[311203]
41024,0,-1,1,,534,[311204|1],{311204:1},[311204]
41025,0,-1,1,,535,[311205|1],{311205:1},[311205]
41026,0,-1,1,,536,[311206|1],{311206:1},[311206]
41027,0,-1,1,,537,[311207|1],{311207:1},[311207]
41028,0,-1,1,,538,[311208|1],{311208:1},[311208]
41029,0,-1,1,,539,[311209|1],{311209:1},[311209]
41030,0,-1,1,,540,[311210|1],{311210:1},[311210]
41031,0,-1,1,,541,[311301|1],{311301:1},[311301]
41032,0,-1,1,,542,[311302|1],{311302:1},[311302]
41033,0,-1,1,,543,[311303|1],{311303:1},[311303]
41034,0,-1,1,,544,[311304|1],{311304:1},[311304]
41035,0,-1,1,,545,[311305|1],{311305:1},[311305]
41036,0,-1,1,,546,[311306|1],{311306:1},[311306]
41037,0,-1,1,,547,[311307|1],{311307:1},[311307]
41038,0,-1,1,,548,[311308|1],{311308:1},[311308]
41039,0,-1,1,,549,[311309|1],{311309:1},[311309]
41040,0,-1,1,,550,[311310|1],{311310:1},[311310]
41041,0,-1,1,,551,[311401|1],{311401:1},[311401]
41042,0,-1,1,,552,[311402|1],{311402:1},[311402]
41043,0,-1,1,,553,[311403|1],{311403:1},[311403]
41044,0,-1,1,,554,[311404|1],{311404:1},[311404]
41045,0,-1,1,,555,[311405|1],{311405:1},[311405]
41046,0,-1,1,,556,[311406|1],{311406:1},[311406]
41047,0,-1,1,,557,[311407|1],{311407:1},[311407]
41048,0,-1,1,,558,[311408|1],{311408:1},[311408]
41049,0,-1,1,,559,[311409|1],{311409:1},[311409]
41050,0,-1,1,,560,[311410|1],{311410:1},[311410]
41051,0,-1,1,,561,[311501|1],{311501:1},[311501]
41052,0,-1,1,,562,[311502|1],{311502:1},[311502]
41053,0,-1,1,,563,[311503|1],{311503:1},[311503]
41054,0,-1,1,,564,[311504|1],{311504:1},[311504]
41055,0,-1,1,,565,[311505|1],{311505:1},[311505]
41056,0,-1,1,,566,[311506|1],{311506:1},[311506]
41057,0,-1,1,,567,[311507|1],{311507:1},[311507]
41058,0,-1,1,,568,[311508|1],{311508:1},[311508]
41059,0,-1,1,,569,[311509|1],{311509:1},[311509]
41060,0,-1,1,,570,[311510|1],{311510:1},[311510]
41101,0,-1,2,,511,[311011|3],{311011:3},[311011|311011|311011]
41102,0,-1,2,,512,[311012|3],{311012:3},[311012|311012|311012]
41103,0,-1,2,,513,[311013|6],{311013:6},[311013|311013|311013|311013|311013|311013]
41104,0,-1,2,,514,[311014|6],{311014:6},[311014|311014|311014|311014|311014|311014]
41105,0,-1,2,,515,[311015|6],{311015:6},[311015|311015|311015|311015|311015|311015]
41106,0,-1,2,,516,[311016|6],{311016:6},[311016|311016|311016|311016|311016|311016]
41107,0,-1,2,,517,[311017|9],{311017:9},[311017|311017|311017|311017|311017|311017|311017|311017|311017]
41108,0,-1,2,,518,[311018|9],{311018:9},[311018|311018|311018|311018|311018|311018|311018|311018|311018]
41109,0,-1,2,,519,[311019|9],{311019:9},[311019|311019|311019|311019|311019|311019|311019|311019|311019]
41110,0,-1,2,,520,[311020|9],{311020:9},[311020|311020|311020|311020|311020|311020|311020|311020|311020]
41111,0,-1,3,,520,[311020|3],{311020:3},[311020|311020|311020]
41112,0,-1,2,,521,[311111|9],{311111:9},[311111|311111|311111|311111|311111|311111|311111|311111|311111]
41113,0,-1,2,,522,[311112|9],{311112:9},[311112|311112|311112|311112|311112|311112|311112|311112|311112]
41114,0,-1,2,,523,[311113|9],{311113:9},[311113|311113|311113|311113|311113|311113|311113|311113|311113]
41115,0,-1,2,,524,[311114|9],{311114:9},[311114|311114|311114|311114|311114|311114|311114|311114|311114]
41116,0,-1,3,,524,[311114|3],{311114:3},[311114|311114|311114]
41117,0,-1,2,,525,[311115|9],{311115:9},[311115|311115|311115|311115|311115|311115|311115|311115|311115]
41118,0,-1,3,,525,[311115|3],{311115:3},[311115|311115|311115]
41119,0,-1,2,,526,[311116|9],{311116:9},[311116|311116|311116|311116|311116|311116|311116|311116|311116]
41120,0,-1,3,,526,[311116|3],{311116:3},[311116|311116|311116]
41121,0,-1,2,,527,[311117|9],{311117:9},[311117|311117|311117|311117|311117|311117|311117|311117|311117]
41122,0,-1,3,,527,[311117|6],{311117:6},[311117|311117|311117|311117|311117|311117]
41123,0,-1,2,,528,[311118|9],{311118:9},[311118|311118|311118|311118|311118|311118|311118|311118|311118]
