id,isNormalAtk,adjustAttr,AdjustAttrs,adjustExtraBullet,AdjustExtraBulletParameters,adjustFinalEffect,AdjustParameters,adjustType,adjustTypearameter,atker_buffs,atkerBuffsList,before_buffs,buffList,buffs,bullet_replace,bullet_reply,bulletTraceID,damageNumType,decFilter,decLimit,decOnCreation,decParamList,decParams,decSide,decTime,decTragetLimit,decType,delayTime,dmg_atk_type,dmg_enhance,dmgFilter,effectAudio,effectFX,effectFX_new,effectFXTime,effetFXBindPos,gatherDmg,haveAdjustFinalEffect,heal_enhance,hpPercentDmg,hpPercentDmg_enhance,hpPercentHeal,hpPercentHeal_enhance,IsFollowtarget,judgeFX,judgeFX_time,launch_offset,LaunchOffset,lifeTime,mark,markDic,offsetAngle,phone_shake,rounds,size_change,skillDamageType,special_bullet,specialBullet,speed,TargetFilteringParams,TargetFilteringRules,update_at_once,upgradeDataDic
60188102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60188201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60188201,-1,-1,0,-1,[400|90],[400|90],-1,1400,-1,4,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1300,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60188301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6018801],[6018801],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60189001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60189101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[150],[150],-1,0,-1,2,500,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60189102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6018901],[6018901],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60189201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60189201,-1,-1,0,-1,[400],[400],-1,1100,-1,2,633,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60189301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6018902],[6018902],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60189302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60189302,-1,-1,0,-1,[100],[100],-1,1100,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60189401,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6018903],[6018903],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60189002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60189002,-1,-1,1,-1,[30],[30],-1,0,1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],500,[0|101],{0:0|101:1},0,-1,-1,,0,,[],1200,[],,-1,
71023001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0|104],{0:0|104:1},0,-1,-1,,0,,[],-1,[],,-1,
71023101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[150],[150],-1,0,-1,2,500,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1|104],{1:0|104:1},0,-1,-1,,1,,[],-1,[],,-1,
71023201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60189201,-1,-1,0,-1,[400],[400],-1,1100,-1,2,633,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1|104],{1:0|104:1},0,-1,-1,,1,,[],-1,[],,-1,
71023301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6018904],[6018904],[],,-1,-1,-1,0,-1,[],,-1,0,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
71023302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60189302,-1,-1,0,-1,[100],[100],-1,1100,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1|104],{1:0|104:1},0,-1,-1,,1,,[],-1,[],,-1,
60195001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60195002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[300|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60195101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60195101,-1,-1,0,-1,[150],[150],-1,1100,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60195102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60195101,-1,-1,0,-1,[150],[150],-1,1100,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[2000|0|3|1000000000|1],,,,-1,,-1,,[0|0],1000,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60195201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019501],[6019501],[],,60195201,-1,-1,0,-1,[200],[200],-1,1600,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60195202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019501],[6019501],[],,60195201,-1,-1,0,-1,[200],[200],-1,1600,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[2000|0|3|1000000000|1],,,,-1,,-1,,[0|0],1500,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60195301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019502],[6019502],[],,-1,-1,-1,0,-1,[250],[250],-1,500,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1600,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60195302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019502],[6019502],[],,-1,-1,-1,0,-1,[250],[250],-1,500,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[1500|0|3|1000000000|1],,,,-1,,-1,,[0|0],1600,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60196001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60196002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[300|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60196101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[150],[150],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60196102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[150],[150],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[2000|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60196201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019601],[6019601],[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60196202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019601],[6019601],[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[2000|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60196301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[250],[250],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60196302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[250],[250],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,[5000|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60197001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60197002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[300|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60197101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019701],[6019701],[],,-1,-1,-1,0,-1,[100],[100],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60197102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019701],[6019701],[],,-1,-1,-1,0,-1,[100],[100],-1,0,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[1000|0|3|100000000|1],,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60197201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019702],[6019702],[],,-1,-1,-1,0,-1,[400],[400],-1,200,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60197202,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019702],[6019702],[],,-1,-1,-1,0,-1,[400],[400],-1,200,-1,2,0,-1,0,1,attack,,[101],-1,-1,-1,false,0,[1000|0|3|100000000|1],,,,-1,,-1,,[0|0],100,[1],{1:0},0,-1,-1,,1,,[],1,[],,-1,
60197301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019704],[6019704],[],,-1,-1,-1,0,-1,[125],[125],-1,0,-1,2,100,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],2000,[1],{1:0},0,-1,-1,,1,,[],450,[],,-1,
60197302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019703],[6019703],[],,-1,-1,-1,-1,-1,[],,-1,-1,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60197303,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6019704],[6019704],[],,-1,-1,-1,0,-1,[125],[125],-1,0,-1,2,100,-1,0,1,attack,,[101],-1,-1,-1,false,0,[2500|0|3|100000000|1],,,,-1,,-1,,[0|0],2000,[1],{1:0},0,-1,-1,,1,,[],450,[],,-1,
60198001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60198002,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60198101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60198201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60198301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60198401,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[250],[250],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60198402,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[250],[250],-1,0,-1,2,200,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60198501,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60199001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[200|120],[200|120],-1,200,-1,4,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],100,[0],{0:0},0,-1,-1,,0,,[],1,[],,-1,
60209001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60209001,-1,-1,1,-1,[50],[50],-1,0,1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_ZhongDu_Hit_01,[60209],500,0,-1,false,0,,,,,-1,,-1,,[0|0],1200,[0|101],{0:0|101:1},0,-1,-1,,0,,[],1000,[],,-1,
60209101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60209001,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[60209],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},30,-1,-1,,1,,[],1400,[],,-1,
60209102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60209001,-1,-1,0,-1,[50],[50],-1,0,-1,2,100,-1,0,1,attack,,[60209],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1400,[],,-1,
60209103,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60209001,-1,-1,0,-1,[50],[50],-1,0,-1,2,200,-1,0,1,attack,,[60209],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},-30,-1,-1,,1,,[],1400,[],,-1,
60209201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[400],[400],-1,200,-1,2,0,-1,0,1,attack,,[60209],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],1500,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60209301,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6020901],[6020901],[],,60209301,-1,-1,0,-1,[400],[400],-1,1000,-1,2,500,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[60209],500,0,-1,false,0,,,,,-1,,-1,,[0|0],750,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60209302,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6020902],[6020902],[],,-1,-1,-1,-1,-1,[],,-1,-1,-1,5,0,-1,0,1,,,,-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],-1,[2|106],{2:0|106:1},0,-1,-1,,2,,[],-1,[],,-1,
60210001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60210101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[350|120],[350|120],-1,0,-1,4,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
60210201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6021001],[6021001],[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[60210],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1],{1:0},0,-1,-1,,1,,[],-1,[],,-1,
71030001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0|104],{0:0|104:1},0,-1,-1,,0,,[],-1,[],,-1,
71030101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[350|120],[350|120],-1,0,-1,4,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1|104],{1:0|104:1},0,-1,-1,,1,,[],-1,[],,-1,
71030201,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[6021001],[6021001],[],,-1,-1,-1,0,-1,[200],[200],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[60210],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[1|104],{1:0|104:1},0,-1,-1,,1,,[],-1,[],,-1,
60211001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[101],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60211101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60211101,-1,-1,0,-1,[75],[75],-1,0,-1,2,100,-1,0,1,attack,,[101],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],2000,[1|101],{1:0|101:1},0,-1,-1,,1,,[],700,[],,-1,
60212001,true,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,-1,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,Effect/Battle/CommonEffect/Fx_WuLiMingZhong_Hit_01,[60212],500,0,-1,false,0,,,,,-1,,-1,,[0|0],0,[0],{0:0},0,-1,-1,,0,,[],-1,[],,-1,
60212101,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},-30,-1,-1,,1,,[],1400,[],,-1,
60212102,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1400,[],,-1,
60212103,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},30,-1,-1,,1,,[],1400,[],,-1,
60212104,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},-15,-1,-1,,1,,[],1400,[],,-1,
60212105,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,0,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},15,-1,-1,,1,,[],1400,[],,-1,
60212106,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,500,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},-15,-1,-1,,1,,[],1400,[],,-1,
60212107,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,500,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},0,-1,-1,,1,,[],1400,[],,-1,
60212108,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,500,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},15,-1,-1,,1,,[],1400,[],,-1,
60212109,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,500,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},-30,-1,-1,,1,,[],1400,[],,-1,
60212110,false,,[],,[],,SafeArray`1[System.Int32],-1,,,[],,[],,[],,60212101,-1,-1,0,-1,[50],[50],-1,0,-1,2,500,-1,0,1,attack,,[60212],-1,-1,-1,false,0,,,,,-1,,-1,,[0|0],500,[1|101],{1:0|101:1},30,-1,-1,,1,,[],1400,[],,-1,
