id,act,actionType_1,actionType_2,actionType_3,actionType_4,actionTypeIndex,actParams_1,actParams_2,actParams_3,actParams_4,addConditions,avatar,cantDispel,damageNumType,desc,dispel_type,enhance_actParams_1,enhance_actParams_2,enhance_actParams_3,enhance_actParams_4,fx,fx_line,fx_news,icon,ignore_blackscreen,level_enhance,mat,maxLevel,name,overwrite,releaseProbability_enhance,ShowWord,special_hit_effect,type,TypeList,TypePos,updateTime,upgradeDataDic,viewValueList,viewValues
6041802,repel,3,4,-1,-1,{3:0|4:1},,4|800|300,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6041803,,48,-1,-1,-1,{48:0},6|5000,,,,,-1,-1,-1,,[1],,,,,,,[6041801],,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6041901,,4,-1,-1,-1,{4:0},1|1200|600,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6041902,repel,3,4,-1,-1,{3:0|4:1},,4|200|500,,,,-1,-1,-1,,[1],,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|8],[1|8],{1:0|8:1},-1,{1:BuffUpgradeData},[],
6042001,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,[1],,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6042002,,26,-1,-1,-1,{26:0},225|500|60420202|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
6042003,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,[1],,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6042004,,5,-1,-1,-1,{5:0},53059|2|5000|2000|2|400|60420302,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042005,,4,-1,-1,-1,{4:0},1|1000|1000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042006,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6042007,,5,-1,-1,-1,{5:0},53059|2|5000|2000|2|400|60420302,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042101,,1,30,-1,-1,{1:0|30:1},0|4|500,10000,,,,-1,-1,-1,,[1],,,,,,,[6042101],,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},500,{1:BuffUpgradeData},[],
6042102,,5,-1,-1,-1,{5:0},53058|3|5000|2000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042103,,5,-1,-1,-1,{5:0},53061|3|5000|2000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042201,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6042202,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6042203,,4,-1,-1,-1,{4:0},3|0|600,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042301,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6042302,,26,-1,-1,-1,{26:0},225|500|60423302|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
6042303,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,[1],,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6042304,,26,-1,-1,-1,{26:0},225|500|60423304|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
6042401,,19,14,-1,-1,{19:0|14:1},60424,60424302|1,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042402,,22,14,-1,-1,{22:0|14:1},"1|121,4|122","60424002|1,60424102|1,60424202|1,60424401|1,60424501|1,60424601|1",,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042501,,4,-1,-1,-1,{4:0},1|1000|1200,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042502,,9,-1,-1,-1,{9:0},1|1|4|1000|4000,,,,,-1,-1,-1,,,,,,,,,[6042501],,-1,0,,-1,,-1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
6042601,,1,-1,-1,-1,{1:0},1|4|-300,,,,,-1,-1,3,,,,,,,,,[1002131],,-1,0,,-1,,-1,0,-1,,[1|203|301],[1|203|301],{1:0|203:1|301:2},1000,{1:BuffUpgradeData},[],
6042602,,48,-1,-1,-1,{48:0},"5|-120,6|-3000",,,,,-1,-1,-1,,,,,,,,,[100011],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
6042603,,26,-1,-1,-1,{26:0},225|500|60426302|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
6042604,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,[1],,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6042605,,26,-1,-1,-1,{26:0},225|500|60426304|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
6042701,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
6042702,,4,30,-1,-1,{4:0|30:1},3|0|3600,10000,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042801,repel,3,4,-1,-1,{3:0|4:1},,2|2000|100,,,,-1,-1,-1,,,,,,,,,,,1,0,,-1,,-1,0,-1,,[1|8],[1|8],{1:0|8:1},-1,{1:BuffUpgradeData},[],
6042802,,48,-1,-1,-1,{48:0},"5|-120,6|-3000",,,,,-1,-1,-1,,,,,,,,,[100011],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
6042803,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6042804,,48,22,19,-1,{48:0|22:1|19:2},6|-5000,1|105,60428,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6042901,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
6043001,,48,-1,-1,-1,{48:0},"5|-120,6|-3000",,,,,-1,-1,-1,,,,,,,,,[100011],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
6043002,,14,-1,-1,-1,{14:0},60430202|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043003,,48,-1,-1,-1,{48:0},83|30000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
6043101,,47,-1,-1,-1,{47:0},"1,60431002|500|3|-1|1|1,60431003|350|3|-1|1|1,60431004|350|3|-1|1|1",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043102,,-1,-1,-1,-1,{},,,,,,-1,-1,-1,,[1],,,,,,,[6043102],,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043301,repel,3,4,-1,-1,{3:0|4:1},,1|2000|100,,,,-1,-1,-1,,,,,,,,,,,1,0,,-1,,-1,0,-1,,[1|8],[1|8],{1:0|8:1},-1,{1:BuffUpgradeData},[],
6043302,,10,59,-1,-1,{10:0|59:1},3|7|8|9|11|12|13|15|16|17|18|204|205,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043501,,4,-1,-1,-1,{4:0},1|600|1500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043502,,52,19,-1,-1,{52:0|19:1},100,0|1|2,,,,-1,-1,-1,,,,,,,,,[1004502],,-1,0,,-1,,-1,0,-1,,[1|12],[1|12],{1:0|12:1},-1,{1:BuffUpgradeData},[],
6043601,repel,3,4,-1,-1,{3:0|4:1},,1|2000|100,,,,-1,-1,-1,,,,,,,,,,,1,0,,-1,,-1,0,-1,,[1|8],[1|8],{1:0|8:1},-1,{1:BuffUpgradeData},[],
6043602,,14,-1,-1,-1,{14:0},60436202|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043603,,48,16,-1,-1,{48:0|16:1},15|2000,1000,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,3,,1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
6043701,,31,-1,-1,-1,{31:0},1|1|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
6043702,,48,-1,-1,-1,{48:0},5|300,,,,,-1,-1,-1,,[1],,,,,,,[6043701],,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6043901,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6044001,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6044002,,48,-1,-1,-1,{48:0},"5|-120,6|-3000",,,,,-1,-1,-1,,,,,,,,,[100011],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
6044401,,48,-1,-1,-1,{48:0},6|5000,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
6044501,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6044502,repel,3,4,-1,-1,{3:0|4:1},,4|800|300,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6044601,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
6044801,,22,48,-1,-1,{22:0|48:1},1|101,5|300,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
6044802,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
6044901,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
6045001,,9,-1,-1,-1,{9:0},1|1|4|1000|4000,,,,,-1,-1,-1,,,,,,,,,[6045001],,-1,0,,-1,,-1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
6045101,,48,-1,-1,-1,{48:0},"5|-120,6|-3000",,,,,-1,-1,-1,,,,,,,,,[6045101],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
6045201,,48,-1,-1,-1,{48:0},"5|-120,6|-3000",,,,,-1,-1,-1,,,,,,,,,[100011],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
6045202,idle,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
6045301,,52,19,-1,-1,{52:0|19:1},100,0|1|2,,,,-1,-1,-1,,,,,,,,,[1004502],,-1,0,,-1,,-1,0,-1,,[1|12],[1|12],{1:0|12:1},-1,{1:BuffUpgradeData},[],
6045302,,14,-1,-1,-1,{14:0},60453202|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6045303,,30,-1,-1,-1,{30:0},9000,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
6045304,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
6045501,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
6045502,,5,-1,-1,-1,{5:0},53062|3|5000|2000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6045601,repel,3,4,-1,-1,{3:0|4:1},,2|2000|100,,,,-1,-1,-1,,,,,,,,,,,1,0,,-1,,-1,0,-1,,[1|8],[1|8],{1:0|8:1},-1,{1:BuffUpgradeData},[],
6045602,,26,-1,-1,-1,{26:0},200|500|60456202|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},200,{1:BuffUpgradeData},[],
6045603,,4,-1,-1,-1,{4:0},1|800|1400,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6045701,,5,-1,-1,-1,{5:0},53063|2|5000|2000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6045702,,5,-1,-1,-1,{5:0},53064|2|5000|2000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6046001,,26,-1,-1,-1,{26:0},225|500|60460202|2|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
6046002,,5,-1,-1,-1,{5:0},53065|2|8000|3000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6046003,,5,-1,-1,-1,{5:0},53066|2|8000|3000|2|400,,,,,-1,-1,-1,,[1],,,,,,,,,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
6046004,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,[1],,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1],[1],{1:0},-1,{1:BuffUpgradeData},[],
7002201,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
7002301,,4,-1,-1,-1,{4:0},1|6000|100,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,,[],{},-1,{1:BuffUpgradeData},[],
7002302,,4,6,-1,-1,{4:0|6:1},1|6000|100,0|70023101|-4000,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002303,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
7002401,,26,-1,-1,-1,{26:0},400|500|70024102|3|0|0,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},500,{1:BuffUpgradeData},[],
7002402,,4,-1,-1,-1,{4:0},4|200|1000,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002403,,48,20,-1,-1,{48:0|20:1},5|-75,1|3|7002404,,,,-1,-1,-1,,,,,,,,,,,-1,0,,3,,1,0,-1,,[1|70024|301],[1|70024|301],{1:0|70024:1|301:2},-1,{1:BuffUpgradeData},[],
7002404,,3,30,7,27,{3:0|30:1|7:2|27:3},,-10000,70024|0,0,,-1,-1,-1,,,,,,,,,[100002],,-1,0,,-1,,-1,0,-1,,[1|7],[1|7],{1:0|7:1},-1,{1:BuffUpgradeData},[],
7002601,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
7002602,,4,-1,-1,-1,{4:0},3|0|300,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002603,,48,-1,-1,-1,{48:0},"6|10000,5|200",,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002604,,30,-1,-1,-1,{30:0},-1000,,,,,-1,-1,-1,,,,,,,,,[1002301],,-1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
7002801,,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
7002802,repel,3,4,-1,-1,{3:0|4:1},,2|2000|100,,,,-1,-1,-1,,,,,,,,,,,1,0,,-1,,-1,0,-1,,[1|8],[1|8],{1:0|8:1},-1,{1:BuffUpgradeData},[],
7002803,,48,16,-1,-1,{48:0|16:1},6|10000,2000,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
7002901,fly,1,-1,-1,-1,{1:0},0|4|500,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7002902,,5,-1,-1,-1,{5:0},53004|3|5000|3000|2|300,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002903,,5,-1,-1,-1,{5:0},53004|3|5000|3000|2|400,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002904,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
7002905,fly,3,4,-1,-1,{3:0|4:1},,2|500|700,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
7002906,,14,-1,-1,-1,{14:0},70029303|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002907,,4,-1,-1,-1,{4:0},3|0|300,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002908,fly,48,-1,-1,-1,{48:0},5|-225,,,,,-1,-1,-1,,,,,,,,,[100011],,1,0,,-1,,-1,0,-1,,[1|301],[1|301],{1:0|301:1},-1,{1:BuffUpgradeData},[],
7002909,,14,-1,-1,-1,{14:0},70029304|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002910,,14,-1,-1,-1,{14:0},70029305|1,,,,,-1,-1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7002911,,4,-1,-1,-1,{4:0},3|0|300,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7003701,,26,-1,-1,-1,{26:0},225|500|70037102|3|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},700,{1:BuffUpgradeData},[],
7003702,fly,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,Effect/Battle/CommonEffect/Fx_XuanYun_Buff,,[100001],,1,0,,-1,,-1,0,-1,,[1|9],[1|9],{1:0|9:1},-1,{1:BuffUpgradeData},[],
7003703,,5,-1,-1,-1,{5:0},53006|1|5000|2000|2|500,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7101401,,48,16,-1,-1,{48:0|16:1},6|10000,1500,,,,-1,-1,-1,,,,,,,Effect/Battle/Fighter_Skill2,,[1001601],,-1,0,,2,,1,0,-1,,,[],{},-1,{1:BuffUpgradeData},[],
7101601,,48,16,-1,-1,{48:0|16:1},103|3000,1000,,,,-1,-1,-1,,,,,,,Effect/Battle/WilderHunter_Skill2_SF,,[1002321],,-1,0,,5,,1,0,-1,,,[],{},-1,{1:BuffUpgradeData},[],
7101801,,48,-1,-1,-1,{48:0},103|1500,,,,,-1,-1,-1,,,,,,,Effect/Battle/Fx_FireMage_Skill1,,[1002521],,-1,0,,-1,,-1,0,-1,,[0|4],[0|4],{0:0|4:1},-1,{1:BuffUpgradeData},[],
7101901,,5,-1,-1,-1,{5:0},53013|4|10000|1500|2|450|30001002|0|0|1,,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},-1,{1:BuffUpgradeData},[],
7003301,,48,-1,-1,-1,{48:0},"6|10000,15|2500",,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
7104101,,22,48,-1,-1,{22:0|48:1},1|101,5|300,,,,-1,1,-1,,[1],,,,,,,,,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
7104102,,48,-1,-1,-1,{48:0},5|50,,,,,-1,1,-1,,[1],,,,,,,[100009],,-1,0,,-1,,-1,0,-1,,[0],[0],{0:0},-1,{1:BuffUpgradeData},[],
7104103,,26,-1,-1,-1,{26:0},225|700|71041204|2|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7104104,,26,-1,-1,-1,{26:0},225|700|71041205|2|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7104105,,26,-1,-1,-1,{26:0},225|700|71041206|2|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7104106,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100012],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
7104107,,26,-1,-1,-1,{26:0},225|700|71041214|2|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7104108,,26,-1,-1,-1,{26:0},225|700|71041215|2|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7104109,,26,-1,-1,-1,{26:0},225|700|71041216|2|0|0,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[2],[2],{2:0},600,{1:BuffUpgradeData},[],
7104301,,26,-1,-1,-1,{26:0},150|300|71043202|1|0|1,,,,,-1,-1,-1,,,,,,,,,,,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},300,{1:BuffUpgradeData},[],
7104302,stun,3,-1,-1,-1,{3:0},,,,,,-1,-1,-1,,,,,,,,,[100001],,-1,0,,-1,,-1,0,-1,,[1|3],[1|3],{1:0|3:1},-1,{1:BuffUpgradeData},[],
