id,iconAtlas,area,atlas,attibute,attrs,desc,drop_exist_time,fight,fly_bag,fun_offset,funOffset,head,icon,icon_big_scale,is_show,lvup_num,maxlv,model,name,quality,res_offset,resoffset,reward,size,suit_id
1003036,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003036,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",shennvxiang,shennvxiang,120,1,-1,4,Building/Building_DIY/shennvxiang,collection_name_1003036,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003037,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003037,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",lianjintai,lianjintai,120,1,-1,4,Building/Building_DIY/lianjintai,collection_name_1003037,5,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003038,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003038,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",nanguashu,nanguashu,120,1,-1,4,Building/Building_DIY/nanguashu,collection_name_1003038,5,[0|0],"(0.0, 0.0)",,"(3, 3)",9999
1003039,Atlas/Building_DIY,[5|5],,,[],citybuilding_DIY_des_1003039,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",wolf_faction_town,wolf_faction_town,120,1,-1,4,Building/Building_DIY/wolf_faction_town,collection_name_1003039,6,[0|0],"(0.0, 0.0)",,"(5, 5)",9999
1003040,Atlas/Building_DIY,[5|5],,,[],citybuilding_DIY_des_1003040,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",vampire_faction_town,vampire_faction_town,120,1,-1,4,Building/Building_DIY/vampire_faction_town,collection_name_1003040,6,[0|0],"(0.0, 0.0)",,"(5, 5)",9999
1009999,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1009999,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",feixu,feixu,120,1,-1,4,Building/Building_DIY/feixu,collection_name_1009999,3,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1009998,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1009998,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zhangpeng,zhangpeng,120,1,-1,4,Building/Building_DIY/zhangpeng,collection_name_1009998,4,[0|0],"(0.0, 0.0)",,"(2, 2)",9999
1003041,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003041,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128502,zsw_128502,120,1,410295003,13,Building/Building_DIY/Building_diy_128502,collection_name_1003041,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
1003042,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003042,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_128503,zsw_128503,120,1,410295003,13,Building/Building_DIY/Building_diy_128503,collection_name_1003042,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
1003043,Atlas/Building_DIY,[3|3],,,[],citybuilding_DIY_des_1003043,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_1139518,zsw_1139518,120,1,410295004,13,Building/Building_DIY/Building_diy_1003043,collection_name_1003043,6,[0|0],"(0.0, 0.0)",,"(3, 3)",3302
1003044,Atlas/Building_DIY,[2|2],,,[],citybuilding_DIY_des_1003044,4000,-1,1,[0|-300],"(0.0, -3.0, 0.0)",zsw_1139517,zsw_1139517,120,1,410295003,13,Building/Building_DIY/Building_diy_1003044,collection_name_1003044,5,[0|0],"(0.0, 0.0)",,"(2, 2)",3302
